62,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,612.00,1296.00,788.00,1096.00
63,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,620.00,576.00,588.00,620.00
64,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,612.00,568.00,508.00,340.00
65,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,504.00,1172.00,816.00,616.00
66,0.63,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,1252.00,572.00,576.00,524.00
67,0.61,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,624.00,1128.00,1196.00,564.00
68,0.64,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,576.00,568.00,1068.00,908.00
69,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,1316.00,520.00,568.00,576.00
70,0.63,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,624.00,1244.00,1104.00,588.00
71,0.59,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,588.00,596.00,1064.00,612.00
72,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,584.00,1292.00,1320.00,1324.00
73,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,580.00,564.00,960.00,496.00
74,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,1212.00,620.00,608.00,1352.00
75,0.61,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,528.00,336.00,584.00,496.00
76,0.60,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,324.00,588.00,600.00,608.00
77,0.59,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,500.00,580.00,756.00,824.00
78,0.64,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,824.00,1080.00,1084.00,492.00
79,0.60,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,880.00,612.00,1280.00,580.00
80,0.63,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,512.00,548.00,672.00,580.00
81,0.60,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,548.00,588.00,588.00,544.00
82,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,400.00,1184.00,612.00,1504.00
83,0.62,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,1364.00,1104.00,348.00,1504.00
84,0.63,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,964.00,540.00,552.00,640.00
85,0.64,100000000000000.00,100000000000000.00,3.39,3.04,3.18,100000000000000.00,3.39,100000000000000.00,4,4.0,500.00,592.00,1012.00,564.00
86,0.60,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,1023.00,450.00,819.00
87,0.61,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,1014.00,459.00,921.00
88,0.61,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,390.00,1044.00,450.00
89,0.61,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,450.00,426.00,369.00
90,0.61,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,888.00,897.00,357.00
91,0.59,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,678.00,300.00,813.00
92,0.61,1000000000000000.00,1000000000000000.00,3.19,4.62,4.03,1000000000000000.00,3.19,1000000000000000.00,3,3.0,870.00,645.00,459.00
