134,0.70,1,2,26.00
135,0.68,1,2,22.00
136,0.70,1,2,28.00
137,0.69,1,2,58.00
138,0.67,1,2,60.00
139,0.59,1,2,60.00
140,0.67,1,2,56.00
141,0.64,1,2,58.00
142,0.66,1,2,56.00
143,0.61,1,2,124.00
144,0.60,1,2,10.00
145,0.66,1,2,60.00
146,0.67,1,2,60.00
147,0.67,1,2,60.00
148,0.68,1,2,2.00
149,0.39,1,2,70.00
150,0.55,1,2,60.00
151,0.60,1,2,34.00
152,0.58,1,2,28.00
153,0.65,1,2,60.00
154,0.64,1,2,60.00
155,0.66,1,2,20.00
156,0.66,1,2,22.00
157,0.66,1,2,60.00
158,0.71,1,2,60.00
159,0.71,1,2,60.00
160,0.70,1,2,60.00
161,0.70,1,2,58.00
162,0.64,1,2,232.00
163,0.63,1,2,28.00
164,0.66,1,2,60.00
165,0.67,1,2,206.00
166,0.67,1,2,58.00
167,0.70,1,2,58.00
168,0.68,1,2,60.00
169,0.66,1,2,28.00
170,0.66,1,2,2.00
171,0.63,1,2,60.00
172,0.62,1,2,42.00
173,0.57,1,2,220.00
174,0.61,1,2,60.00
175,0.61,1,2,60.00
176,0.62,1,2,60.00
177,0.65,1,2,60.00
178,0.65,1,2,60.00
179,0.69,1,2,234.00
180,0.69,1,2,242.00
181,0.64,1,2,60.00
182,0.69,1,2,38.00
183,0.69,1,2,234.00
184,0.67,1,2,234.00
185,0.66,1,2,232.00
186,0.65,1,2,60.00
187,0.68,1,2,60.00
188,0.72,1,2,60.00
189,0.71,1,1,30.00
190,0.71,1,1,1.00
191,0.72,1,1,30.00
192,0.72,1,1,28.00
193,0.73,1,1,30.00
194,0.70,1,1,119.00
195,0.73,1,1,30.00
196,0.72,1,1,30.00
197,0.72,1,1,5.00
198,0.72,1,1,127.00
199,0.64,1,1,99.00
200,0.69,1,1,35.00
201,0.70,1,1,29.00
202,0.70,1,1,5.00
203,0.71,1,1,109.00
204,0.71,1,1,29.00
205,0.71,1,1,30.00
206,0.70,1,1,35.00
207,0.71,1,1,30.00
208,0.70,1,1,30.00
209,0.73,1,1,31.00
210,0.72,1,1,185.00
211,0.72,1,1,30.00
212,0.71,1,1,124.00
213,0.72,1,1,30.00
214,0.73,1,1,30.00
215,0.72,1,1,111.00
216,0.66,1,1,125.00
217,0.67,1,1,1.00
218,0.67,1,1,4.00
219,0.68,1,1,103.00
220,0.69,1,1,83.00
221,0.68,1,1,99.00
222,0.70,1,1,29.00
223,0.69,1,1,29.00
224,0.73,1,1,30.00
225,0.74,1,1,30.00
226,0.74,1,1,30.00
227,0.74,1,1,30.00
228,0.74,1,1,30.00
229,0.69,1,1,119.00
230,0.68,1,1,316.00
231,0.70,1,1,30.00
232,0.72,1,1,29.00
233,0.69,1,1,117.00
234,0.70,1,1,29.00
235,0.65,1,1,107.00
236,0.71,1,1,30.00
237,0.72,1,1,30.00
238,0.72,1,1,5.00
239,0.71,1,1,13.00
240,0.72,1,1,35.00
241,0.72,1,1,10.00
242,0.67,1,1,107.00
243,0.71,1,1,103.00
244,0.71,1,1,5.00
245,0.74,1,1,30.00
246,0.74,1,1,30.00
247,0.73,1,1,29.00
248,0.74,1,1,29.00
249,0.75,1,1,30.00
250,0.74,1,1,30.00
251,0.75,1,1,28.00
252,0.75,1,1,30.00
253,0.75,1,1,30.00
254,0.75,1,1,30.00
255,0.67,1,1,87.00
256,0.69,1,1,92.00
257,0.71,1,1,30.00
258,0.72,1,1,30.00
259,0.73,1,1,30.00
260,0.73,1,1,30.00
261,0.70,1,1,20.00
262,0.70,1,1,30.00
263,0.73,1,1,30.00
264,0.75,1,1,30.00
265,0.73,1,1,30.00
266,0.73,1,1,30.00
267,0.72,1,1,30.00
268,0.74,1,1,27.00
269,0.73,1,1,30.00
270,0.66,1,1,106.00
271,0.71,1,1,94.00
272,0.72,1,1,30.00
273,0.73,1,1,30.00
274,0.73,1,1,2.00
275,0.67,1,1,87.00
276,0.70,1,1,30.00
277,0.71,1,1,69.00
278,0.71,1,1,4.00
279,0.72,1,1,30.00
280,0.66,1,1,95.00
281,0.68,1,1,30.00
282,0.70,1,1,30.00
283,0.72,1,1,30.00
284,0.74,1,1,28.00
285,0.68,1,1,90.00
286,0.67,1,1,1.00
287,0.67,1,1,30.00
288,0.71,1,1,30.00
289,0.72,1,1,30.00
290,0.73,1,1,18.00
291,0.73,1,1,15.00
292,0.74,1,1,29.00
293,0.74,1,1,28.00
294,0.74,1,1,30.00
295,0.75,1,1,30.00
296,0.72,1,1,100.00
297,0.75,1,1,27.00
298,0.75,1,1,30.00
299,0.75,1,1,30.00
300,0.75,1,1,15.00
301,0.76,1,1,30.00
302,0.66,1,1,110.00
303,0.70,1,1,30.00
304,0.72,1,1,118.00
305,0.75,1,1,30.00
306,0.76,1,1,30.00
307,0.76,1,1,18.00
308,0.76,1,1,10.00
309,0.77,1,1,30.00
310,0.77,1,1,30.00
311,0.77,1,1,30.00
312,0.76,1,1,27.00
313,0.76,1,1,10.00
314,0.76,1,1,30.00
315,0.73,1,1,127.00
316,0.73,1,1,30.00
317,0.74,1,1,19.00
318,0.75,1,1,30.00
319,0.75,1,1,4.00
320,0.72,1,1,127.00
321,0.73,1,1,30.00
322,0.74,1,1,29.00
323,0.74,1,1,13.00
324,0.75,1,1,30.00
325,0.75,1,1,30.00
326,0.74,1,1,8.00
327,0.73,1,1,20.00
328,0.74,1,1,30.00
329,0.75,1,1,19.00
330,0.75,1,1,30.00
331,0.76,1,1,9.00
332,0.75,1,1,30.00
333,0.76,1,1,95.00
334,0.75,1,1,98.00
335,0.76,1,1,30.00
336,0.74,1,1,30.00
337,0.70,1,1,117.00
338,0.75,1,1,126.00
339,0.75,1,1,30.00
340,0.72,1,1,117.00
341,0.72,1,1,7.00
342,0.73,1,1,30.00
343,0.74,1,1,10.00
344,0.73,1,1,30.00
345,0.74,1,1,21.00
346,0.74,1,1,3.00
347,0.74,1,1,24.00
348,0.76,1,1,30.00
349,0.76,1,1,1.00
350,0.76,1,1,19.00
351,0.76,1,1,30.00
352,0.76,1,1,17.00
353,0.77,1,1,26.00
354,0.77,1,1,20.00
355,0.75,1,1,30.00
356,0.75,1,1,7.00
357,0.75,1,1,30.00
358,0.75,1,1,19.00
359,0.76,1,1,20.00
360,0.71,1,1,111.00
361,0.74,1,1,29.00
362,0.75,1,1,14.00
363,0.75,1,1,13.00
364,0.76,1,1,13.00
365,0.77,1,1,30.00
366,0.77,1,1,6.00
367,0.77,1,1,30.00
368,0.78,1,1,30.00
369,0.74,1,1,29.00
370,0.72,1,1,69.00
371,0.73,1,1,30.00
372,0.75,1,1,30.00
373,0.75,1,1,30.00
374,0.74,1,1,1.00
375,0.75,1,1,30.00
376,0.75,1,1,1.00
377,0.73,1,1,122.00
378,0.72,1,1,114.00
379,0.71,1,1,117.00
380,0.75,1,1,26.00
381,0.76,1,1,30.00
382,0.77,1,1,30.00
383,0.77,1,1,2.00
384,0.77,1,1,4.00
385,0.77,1,1,30.00
386,0.77,1,1,30.00
387,0.69,1,1,116.00
388,0.73,1,1,16.00
389,0.75,1,1,30.00
390,0.76,1,1,17.00
391,0.76,1,1,30.00
392,0.75,1,1,14.00
393,0.74,1,1,30.00
394,0.68,1,1,96.00
395,0.73,1,1,29.00
396,0.74,1,1,30.00
397,0.75,1,1,27.00
398,0.70,1,1,52.00
399,0.70,1,1,7.00
400,0.71,1,1,12.00
401,0.73,1,1,30.00
402,0.72,1,1,30.00
403,0.73,1,1,3.00
404,0.73,1,1,13.00
405,0.73,1,1,10.00
406,0.72,1,1,106.00
407,0.74,1,1,127.00
408,0.75,1,1,2.00
409,0.76,1,1,99.00
410,0.76,1,1,30.00
411,0.71,1,1,34.00
412,0.72,1,1,30.00
413,0.69,1,1,16.00
414,0.72,1,1,117.00
415,0.73,1,1,19.00
416,0.75,1,1,123.00
417,0.77,1,1,30.00
418,0.76,1,1,35.00
419,0.78,1,1,30.00
420,0.73,1,1,95.00
421,0.69,1,1,88.00
422,0.75,1,1,113.00
423,0.75,1,1,39.00
424,0.76,1,1,30.00
425,0.78,1,1,29.00
426,0.79,1,1,30.00
427,0.70,1,1,236.00
428,0.68,1,1,126.00
429,0.70,1,1,25.00
430,0.70,1,1,30.00
431,0.71,1,1,10.00
432,0.70,1,1,8.00
433,0.70,1,1,29.00
434,0.68,1,1,6.00
435,0.68,1,1,1.00
436,0.70,1,1,30.00
437,0.74,1,1,30.00
438,0.74,1,1,3.00
439,0.75,1,1,1.00
440,0.75,1,1,1.00
441,0.76,1,1,29.00
442,0.76,1,1,30.00
443,0.74,1,1,10.00
444,0.71,1,1,30.00
445,0.74,1,1,35.00
446,0.75,1,1,29.00
447,0.75,1,1,29.00
448,0.74,1,1,96.00
449,0.75,1,1,10.00
450,0.77,1,1,30.00
451,0.77,1,1,13.00
452,0.77,1,1,1.00
453,0.77,1,1,30.00
454,0.75,1,1,30.00
455,0.76,1,1,27.00
456,0.76,1,1,29.00
457,0.76,1,1,18.00
458,0.76,1,1,26.00
459,0.78,1,1,30.00
460,0.74,1,1,122.00
461,0.76,1,1,30.00
462,0.78,1,1,30.00
463,0.78,1,1,5.00
464,0.78,1,1,15.00
465,0.78,1,1,29.00
466,0.79,1,1,24.00
467,0.79,1,1,35.00
468,0.79,1,1,23.00
469,0.75,1,1,114.00
470,0.75,1,1,89.00
471,0.77,1,1,30.00
472,0.73,1,1,117.00
473,0.75,1,1,7.00
474,0.76,1,1,30.00
475,0.77,1,1,29.00
476,0.76,1,1,26.00
477,0.77,1,1,114.00
478,0.77,1,1,2.00
479,0.77,1,1,30.00
480,0.78,1,1,30.00
481,0.78,1,1,1.00
482,0.79,1,1,30.00
483,0.76,1,1,127.00
484,0.77,1,1,30.00
485,0.78,1,1,30.00
486,0.73,1,1,93.00
487,0.71,1,1,93.00
488,0.76,1,1,30.00
489,0.73,1,1,28.00
490,0.77,1,1,30.00
491,0.78,1,1,30.00
492,0.77,1,1,30.00
493,0.77,1,1,13.00
494,0.78,1,1,29.00
495,0.79,1,1,30.00
496,0.76,1,1,100.00
497,0.76,1,1,30.00
498,0.77,1,1,6.00
499,0.77,1,1,2.00
500,0.77,1,1,6.00
501,0.77,1,1,8.00
502,0.78,1,1,17.00
503,0.78,1,1,30.00
504,0.78,1,1,95.00
505,0.78,1,1,30.00
506,0.79,1,1,30.00
507,0.79,1,1,30.00
508,0.78,1,1,24.00
509,0.78,1,1,13.00
510,0.78,1,1,13.00
511,0.77,1,1,30.00
512,0.76,1,1,26.00
513,0.78,1,1,26.00
514,0.77,1,1,96.00
515,0.77,1,1,1.00
516,0.77,1,1,1.00
517,0.77,1,1,17.00
518,0.77,1,1,5.00
519,0.77,1,1,23.00
520,0.70,1,1,116.00
521,0.74,1,1,30.00
522,0.75,1,1,26.00
523,0.77,1,1,30.00
524,0.77,1,1,30.00
525,0.78,1,1,30.00
526,0.78,1,1,30.00
527,0.77,1,1,30.00
528,0.77,1,1,30.00
529,0.74,1,1,180.00
530,0.74,1,1,29.00
531,0.76,1,1,27.00
532,0.74,1,1,30.00
533,0.74,1,1,30.00
534,0.76,1,1,16.00
535,0.76,1,1,29.00
536,0.74,1,1,124.00
537,0.77,1,1,30.00
538,0.75,1,1,125.00
539,0.76,1,1,30.00
540,0.74,1,1,27.00
541,0.75,1,1,3.00
542,0.77,1,1,110.00
543,0.78,1,1,98.00
544,0.77,1,1,100.00
545,0.78,1,1,30.00
546,0.79,1,1,33.00
547,0.75,1,1,124.00
548,0.73,1,1,1.00
549,0.73,1,1,5.00
550,0.77,1,1,26.00
551,0.78,1,1,30.00
552,0.78,1,1,30.00
553,0.78,1,1,109.00
554,0.77,1,1,95.00
555,0.78,1,1,23.00
556,0.72,1,1,117.00
557,0.78,1,1,30.00
558,0.78,1,1,30.00
559,0.78,1,1,29.00
560,0.75,1,1,86.00
561,0.77,1,1,30.00
562,0.77,1,1,5.00
563,0.76,1,1,30.00
564,0.77,1,1,30.00
565,0.79,1,1,30.00
566,0.79,1,1,29.00
567,0.79,1,1,28.00
568,0.78,1,1,30.00
569,0.78,1,1,8.00
570,0.79,1,1,7.00
571,0.79,1,1,25.00
572,0.79,1,1,30.00
573,0.79,1,1,6.00
574,0.79,1,1,30.00
575,0.79,1,1,18.00
576,0.79,1,1,30.00
577,0.79,1,1,1.00
578,0.76,1,1,127.00
579,0.75,1,1,78.00
580,0.77,1,1,29.00
581,0.72,1,1,101.00
582,0.73,1,1,17.00
583,0.75,1,1,12.00
584,0.71,1,1,99.00
585,0.72,1,1,116.00
586,0.72,1,1,30.00
587,0.73,1,1,30.00
588,0.73,1,1,28.00
589,0.76,1,1,30.00
590,0.78,1,1,30.00
591,0.79,1,1,30.00
592,0.79,1,1,30.00
593,0.79,1,1,30.00
594,0.79,1,1,30.00
595,0.78,1,1,30.00
596,0.78,1,1,30.00
597,0.78,1,1,35.00
598,0.78,1,1,30.00
599,0.77,1,1,30.00
600,0.79,1,1,30.00
601,0.80,1,1,30.00
602,0.76,1,1,119.00
603,0.77,1,1,30.00
604,0.76,1,1,19.00
605,0.78,1,1,122.00
606,0.77,1,1,30.00
607,0.77,1,1,4.00
608,0.78,1,1,7.00
609,0.75,1,1,118.00
610,0.76,1,1,3.00
611,0.76,1,1,22.00
612,0.76,1,1,28.00
613,0.77,1,1,30.00
614,0.77,1,1,19.00
615,0.77,1,1,28.00
616,0.77,1,1,30.00
617,0.79,1,1,30.00
618,0.80,1,1,29.00
619,0.80,1,1,30.00
620,0.80,1,1,13.00
621,0.80,1,1,30.00
622,0.80,1,1,4.00
623,0.81,1,1,15.00
