1,0.04,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
2,0.07,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
3,0.09,10000000000.00,10000000000.00,0.71,0.71,0.71,10000000000.00,0.71,10000000000.00,21,21.0,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00
4,0.09,0.50,0.36,0.71,0.71,0.71,0.36,0.71,0.50,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
5,0.11,0.50,0.36,0.71,0.71,0.71,0.36,0.71,0.50,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
6,0.12,5.01,3.63,3.14,4.34,4.34,3.63,3.14,5.01,21,21.0,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00,2100.00
7,0.13,0.36,0.22,3.14,4.34,4.34,0.22,3.14,0.36,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
8,0.13,0.36,0.22,3.14,4.34,4.34,0.22,3.14,0.36,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
9,0.14,0.36,0.22,3.14,4.34,4.34,0.22,3.14,0.36,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
10,0.15,3.62,2.20,4.05,5.93,5.93,2.20,4.05,3.62,19,19.0,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00
11,0.15,3.62,2.20,1.29,1.15,1.15,2.20,1.29,3.62,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
12,0.15,3.62,2.20,1.29,1.15,1.15,2.20,1.29,3.62,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
13,0.15,3.62,2.20,1.29,1.15,1.15,2.20,1.29,3.62,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
14,0.16,3.62,2.20,1.29,1.15,1.15,2.20,1.29,3.62,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
15,0.16,3.62,2.20,1.29,1.15,1.15,2.20,1.29,3.62,20,20.0,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00,2000.00
16,0.17,2.85,2.95,12.87,11.51,11.51,2.95,12.87,2.85,19,19.0,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00
17,0.16,2.85,2.95,12.87,11.51,11.51,2.95,12.87,2.85,19,19.0,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00,1900.00
