62,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,720.00,2832.00,720.00,1608.00,720.00,720.00,720.00,720.00,2808.00,2328.00
63,0.80,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,168.00,2928.00,3048.00,720.00,720.00,2712.00,360.00,24.00,720.00,696.00
64,0.80,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,360.00,2976.00,336.00,720.00,48.00,720.00,720.00,3120.00,720.00,720.00
65,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,720.00,2736.00,696.00,720.00,720.00,720.00,720.00,48.00,720.00,720.00
66,0.80,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,2256.00,720.00,2832.00,696.00,2520.00,720.00,480.00,720.00,720.00,192.00
67,0.80,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10,24.0,504.00,720.00,720.00,720.00,720.00,336.00,120.00,720.00,600.00,600.00
68,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,50.00,75.00,750.00,675.00,2400.00,875.00,750.00,750.00,325.00
69,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,750.00,2425.00,750.00,2850.00,750.00,750.00,750.00,750.00,650.00
70,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,2775.00,3125.00,450.00,750.00,175.00,675.00,850.00,700.00,525.00
71,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,375.00,750.00,750.00,750.00,2225.00,650.00,2925.00,3125.00,725.00
72,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,2750.00,850.00,100.00,700.00,25.00,650.00,750.00,750.00,750.00
73,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,725.00,2925.00,750.00,725.00,75.00,2025.00,2400.00,300.00,750.00
74,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,450.00,300.00,750.00,650.00,275.00,725.00,75.00,600.00,750.00
75,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,25.00,350.00,575.00,750.00,125.00,250.00,750.00,750.00,750.00
76,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,800.00,25.00,750.00,700.00,3100.00,2025.00,750.00,725.00,350.00
77,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,2775.00,3050.00,2325.00,750.00,150.00,1300.00,750.00,175.00,850.00
78,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,700.00,750.00,725.00,675.00,3025.00,675.00,2675.00,675.00,475.00
79,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,750.00,750.00,75.00,625.00,750.00,750.00,3075.00,475.00,750.00
80,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,750.00,2750.00,750.00,750.00,750.00,725.00,750.00,3200.00,25.00
81,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,750.00,225.00,750.00,750.00,575.00,3050.00,750.00,675.00,700.00
82,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,25.00,2975.00,750.00,725.00,750.00,725.00,2925.00,750.00,675.00
83,0.80,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,150.00,750.00,1175.00,325.00,200.00,2975.00,2900.00,750.00,375.00
84,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.00,3.69,9,25.0,2475.00,875.00,750.00,750.00,750.00,625.00,750.00,750.00,600.00
85,0.81,3.94,4.95,1.34,1.77,3.94,2.47,5.02,1.77,10,24.0,720.00,720.00,576.00,720.00,720.00,696.00,720.00,456.00,144.00,720.00
86,0.80,3.94,4.95,1.34,1.77,3.94,2.47,5.02,1.77,10,24.0,840.00,648.00,3024.00,2592.00,2832.00,720.00,3024.00,720.00,648.00,72.00
