1,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2940.00,3000.00,2600.00,3940.00,3160.00,3180.00,2260.00,5700.00,2300.00,3020.00,6480.00,5260.00,5380.00,2840.00,5540.00,4260.00,2840.00,6960.00,7000.00,2860.00
2,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2640.00,2580.00,2920.00,2760.00,3060.00,5580.00,6760.00,5000.00,2920.00,6020.00,2920.00,2980.00,3960.00,3060.00,2740.00,2800.00,2760.00,7080.00,2940.00,6580.00
3,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2380.00,2680.00,5800.00,2900.00,5820.00,2980.00,7080.00,2960.00,3100.00,3040.00,2260.00,2940.00,3040.00,6620.00,6820.00,2680.00,3060.00,5420.00,2520.00,6020.00
4,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,4400.00,5060.00,3120.00,2660.00,2180.00,5100.00,860.00,7020.00,4240.00,3060.00,3040.00,4980.00,5060.00,2400.00,2540.00,2500.00,5520.00,2260.00,4200.00,7000.00
5,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2800.00,2820.00,2680.00,1920.00,6060.00,5960.00,3100.00,5240.00,5700.00,3040.00,3220.00,3140.00,3140.00,2660.00,4240.00,3020.00,2520.00,3100.00,2740.00,5380.00
6,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6760.00,2400.00,6480.00,2260.00,5080.00,3040.00,7260.00,2680.00,2480.00,2960.00,2700.00,2120.00,3040.00,2160.00,6040.00,2980.00,6660.00,2380.00,2840.00,4540.00
7,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2380.00,2860.00,2820.00,2940.00,5000.00,2760.00,4960.00,2680.00,4940.00,6000.00,2660.00,5900.00,2820.00,5620.00,2980.00,6080.00,2840.00,3040.00,3740.00,3020.00
8,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,5420.00,2980.00,2720.00,2920.00,5700.00,6600.00,5220.00,2960.00,2960.00,1680.00,3280.00,5240.00,2980.00,1880.00,2680.00,2760.00,2460.00,2740.00,2640.00,6340.00
9,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,3140.00,2000.00,3080.00,2840.00,3000.00,2860.00,2760.00,3040.00,6280.00,5300.00,2580.00,3000.00,5740.00,2700.00,5120.00,1280.00,2860.00,2520.00,5260.00,4480.00
10,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2940.00,5080.00,4360.00,2780.00,1920.00,2980.00,3100.00,2360.00,3100.00,2880.00,5220.00,3580.00,5520.00,2100.00,2840.00,1740.00,6420.00,2920.00,6220.00,3220.00
11,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,1980.00,5500.00,5960.00,2960.00,4580.00,2880.00,6160.00,2760.00,3000.00,6200.00,2660.00,4620.00,2520.00,3080.00,3140.00,2820.00,6300.00,5100.00,5000.00,5800.00
12,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,1280.00,3080.00,2980.00,3040.00,2660.00,2800.00,3120.00,2920.00,3140.00,3020.00,2880.00,2520.00,2300.00,2560.00,6580.00,3100.00,6940.00,2980.00,4040.00,2520.00
13,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6480.00,5700.00,6660.00,4320.00,2660.00,2800.00,2980.00,2860.00,3100.00,3040.00,2620.00,2340.00,2540.00,6360.00,3060.00,2900.00,5140.00,6920.00,2960.00,6020.00
14,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,7240.00,3100.00,2820.00,3020.00,2960.00,2700.00,2760.00,4380.00,3160.00,4680.00,2880.00,5820.00,4360.00,3900.00,6220.00,6800.00,5160.00,3740.00,4820.00,5740.00
15,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2160.00,2980.00,4660.00,2540.00,3120.00,2780.00,3080.00,6420.00,6420.00,2620.00,2720.00,3720.00,2860.00,2840.00,4920.00,7440.00,5240.00,4300.00,2960.00,3140.00
16,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6440.00,2800.00,2300.00,2920.00,6340.00,6380.00,2820.00,2880.00,2960.00,3120.00,5620.00,3160.00,2420.00,3020.00,2980.00,2120.00,2980.00,6000.00,7440.00,2720.00
17,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,4580.00,2660.00,3080.00,5940.00,5480.00,6540.00,2060.00,3140.00,2820.00,3140.00,5320.00,2900.00,3040.00,2900.00,2980.00,3960.00,5500.00,3120.00,1780.00,2800.00
18,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6420.00,4660.00,3060.00,2520.00,2800.00,5280.00,2940.00,3060.00,6460.00,6840.00,6400.00,2360.00,2920.00,3100.00,2680.00,2520.00,5960.00,2660.00,5760.00,6560.00
19,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2400.00,2760.00,4380.00,3040.00,3040.00,2200.00,3140.00,5260.00,6380.00,2960.00,2920.00,2980.00,2540.00,6340.00,2680.00,2800.00,2960.00,3040.00,5180.00,3060.00
