1,0.10,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,380.00,520.00,340.00,600.00,140.00,600.00,600.00,260.00,600.00,2480.00,580.00,1900.00,2160.00,2340.00,580.00,600.00,600.00,1800.00,2560.00
2,0.20,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,140.00,600.00,20.00,600.00,1920.00,1240.00,640.00,600.00,2380.00,600.00,600.00,600.00,260.00,600.00,580.00,580.00,20.00,600.00,2260.00,600.00
3,0.30,1000000000.00,1000000000.00,0.28,0.05,0.12,1000000000.00,0.28,1000000000.00,21,21.0,546.00,1764.00,2604.00,630.00,672.00,21.00,3549.00,2310.00,63.00,504.00,21.00,126.00,630.00,630.00,273.00,2625.00,630.00,630.00,630.00,63.00,294.00
4,0.38,3.84,0.33,2.77,0.52,1.19,0.33,2.77,1.26,22,20.0,520.00,580.00,160.00,20.00,440.00,600.00,2220.00,2080.00,280.00,600.00,600.00,580.00,600.00,1980.00,220.00,540.00,600.00,600.00,600.00,360.00,460.00,600.00
5,0.42,0.41,20.65,27.71,5.23,0.41,3.33,0.42,12.55,23,21.0,315.00,525.00,609.00,2100.00,609.00,1260.00,630.00,630.00,2016.00,630.00,2499.00,630.00,588.00,525.00,630.00,630.00,630.00,168.00,609.00,630.00,630.00,378.00,2289.00
6,0.48,4.16,1.83,277.06,52.31,4.14,1.83,4.21,1.85,24,20.0,600.00,600.00,480.00,140.00,2500.00,600.00,600.00,580.00,100.00,1980.00,580.00,600.00,600.00,600.00,2520.00,600.00,600.00,2000.00,1840.00,600.00,600.00,2160.00,560.00,600.00
7,0.51,0.42,0.53,277.06,52.31,0.42,1.83,0.15,1.85,25,21.0,609.00,609.00,1953.00,630.00,630.00,2079.00,84.00,609.00,630.00,609.00,5250.00,630.00,630.00,630.00,630.00,42.00,630.00,3108.00,84.00,609.00,630.00,1869.00,2625.00,525.00,462.00
8,0.55,15.33,4.57,2770.62,523.15,4.15,4.57,1.50,6.50,26,20.0,240.00,660.00,520.00,2540.00,480.00,600.00,700.00,600.00,600.00,600.00,600.00,120.00,600.00,600.00,580.00,340.00,1940.00,600.00,80.00,600.00,600.00,580.00,2220.00,600.00,580.00,600.00
9,0.59,0.75,0.23,2770.62,523.15,0.75,4.57,0.66,6.50,27,19.0,570.00,171.00,209.00,437.00,570.00,570.00,570.00,380.00,228.00,2109.00,570.00,551.00,570.00,2394.00,551.00,2356.00,2166.00,2223.00,38.00,494.00,1881.00,570.00,570.00,570.00,570.00,2375.00,532.00
10,0.60,0.12,0.81,2770.62,523.15,0.12,4.57,0.31,6.50,28,20.0,600.00,540.00,20.00,180.00,600.00,480.00,320.00,560.00,2540.00,600.00,2400.00,600.00,420.00,600.00,320.00,540.00,580.00,600.00,480.00,600.00,160.00,160.00,2000.00,2440.00,600.00,600.00,580.00,2080.00
