1,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3120.00,3080.00,2960.00,1860.00,4520.00,4900.00,2880.00,2300.00,3080.00,5620.00,2520.00,5420.00,2980.00,3040.00,6980.00,6520.00,4560.00,4480.00,2460.00,3100.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2900.00,2700.00,2740.00,2760.00,5940.00,5340.00,2360.00,5580.00,2820.00,5960.00,3000.00,2500.00,5440.00,3020.00,6240.00,5140.00,6340.00,2300.00,3140.00,4860.00
3,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3560.00,3060.00,2420.00,5960.00,2800.00,3200.00,3060.00,6180.00,2660.00,4420.00,5700.00,5740.00,2960.00,5940.00,2800.00,2360.00,2960.00,5300.00,2780.00,6640.00
4,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,6000.00,2760.00,2720.00,2620.00,4320.00,6640.00,6640.00,3140.00,2860.00,6000.00,2760.00,4720.00,5140.00,2840.00,2860.00,2640.00,3000.00,2740.00,5640.00,3060.00
5,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2240.00,2820.00,2980.00,3920.00,3940.00,2300.00,2760.00,2680.00,2780.00,2740.00,2800.00,5500.00,2940.00,2080.00,1760.00,2740.00,2260.00,4420.00,2240.00,7100.00
6,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5480.00,2920.00,5200.00,3060.00,2800.00,2780.00,6680.00,3100.00,5200.00,2900.00,3000.00,3020.00,7040.00,3040.00,4540.00,5000.00,6460.00,2900.00,5380.00,2520.00
7,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,6160.00,2840.00,2840.00,5900.00,4520.00,2880.00,5700.00,4660.00,3100.00,2920.00,3120.00,2960.00,3320.00,1800.00,5940.00,3600.00,5100.00,5440.00,2780.00,5620.00
8,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3140.00,3000.00,2360.00,2840.00,6280.00,4100.00,3220.00,5980.00,2660.00,2960.00,2880.00,2760.00,2660.00,2360.00,4240.00,2940.00,5960.00,4880.00,2620.00,5400.00
9,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2960.00,2780.00,2860.00,3000.00,6440.00,2820.00,1620.00,3060.00,5180.00,2720.00,2980.00,6340.00,5460.00,4120.00,3000.00,2300.00,2680.00,7340.00,5620.00,3920.00
10,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5320.00,5120.00,4400.00,3100.00,4820.00,6560.00,2800.00,2660.00,2980.00,2740.00,6440.00,4820.00,3420.00,2940.00,2520.00,3100.00,5040.00,3020.00,2420.00,2400.00
