1,0.12,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,600.00,600.00,2400.00,600.00,600.00,580.00,600.00,2440.00,340.00,1360.00,600.00,600.00,600.00,600.00,2340.00,700.00,600.00,700.00,240.00
2,0.20,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,400.00,100.00,600.00,680.00,2380.00,340.00,2480.00,600.00,1960.00,600.00,580.00,380.00,2480.00,600.00,580.00,220.00,1460.00,200.00,580.00
3,0.29,1000000000.00,1000000000.00,0.32,0.31,0.34,1000000000.00,0.32,1000000000.00,21,21.0,609.00,2226.00,756.00,21.00,105.00,609.00,567.00,273.00,525.00,609.00,630.00,630.00,630.00,2688.00,630.00,1890.00,2331.00,630.00,42.00,609.00,546.00
4,0.36,0.35,0.01,0.32,0.31,0.34,0.01,0.32,0.22,22,20.0,600.00,600.00,600.00,2160.00,580.00,600.00,2320.00,40.00,600.00,600.00,580.00,400.00,580.00,600.00,60.00,300.00,2880.00,120.00,280.00,600.00,2480.00,600.00
5,0.39,4.54,83.93,0.32,0.31,4.54,0.01,27.23,0.22,23,19.0,570.00,589.00,152.00,570.00,627.00,570.00,304.00,570.00,570.00,152.00,1387.00,551.00,551.00,570.00,19.00,570.00,570.00,570.00,570.00,570.00,38.00,570.00,570.00
6,0.45,0.00,5.01,0.32,0.31,0.00,0.01,1.43,0.22,24,20.0,600.00,2020.00,2120.00,2400.00,600.00,600.00,2400.00,20.00,380.00,600.00,600.00,80.00,2280.00,580.00,600.00,600.00,2440.00,320.00,600.00,120.00,600.00,1980.00,20.00,380.00
7,0.50,77.95,0.77,0.32,0.31,0.00,0.77,1.43,0.69,25,21.0,630.00,609.00,609.00,2625.00,630.00,630.00,63.00,2226.00,2310.00,273.00,630.00,630.00,630.00,630.00,21.00,567.00,126.00,609.00,924.00,546.00,294.00,630.00,630.00,147.00,672.00
8,0.53,2.52,0.10,0.32,0.31,0.00,0.10,1.43,0.18,26,22.0,440.00,660.00,176.00,22.00,770.00,2728.00,660.00,2508.00,110.00,660.00,638.00,2684.00,44.00,638.00,660.00,660.00,572.00,44.00,660.00,638.00,660.00,638.00,660.00,132.00,44.00,2750.00
9,0.56,3.63,6.58,0.32,0.31,0.00,6.58,1.43,4.60,27,23.0,690.00,667.00,690.00,805.00,2875.00,23.00,299.00,644.00,345.00,138.00,322.00,690.00,690.00,667.00,667.00,690.00,2162.00,805.00,322.00,69.00,23.00,276.00,621.00,690.00,2185.00,690.00,690.00
10,0.59,1.24,1.17,0.32,0.31,0.00,1.17,1.43,1.23,28,24.0,720.00,720.00,720.00,384.00,720.00,720.00,720.00,720.00,720.00,2448.00,2856.00,96.00,720.00,720.00,624.00,720.00,672.00,720.00,672.00,720.00,2736.00,2952.00,144.00,720.00,360.00,720.00,168.00,720.00
11,0.59,0.59,0.54,0.32,0.31,0.00,0.54,1.43,0.64,29,25.0,50.00,700.00,750.00,750.00,725.00,2750.00,2450.00,125.00,750.00,2375.00,2400.00,2825.00,750.00,25.00,500.00,375.00,3125.00,25.00,725.00,700.00,750.00,750.00,600.00,750.00,750.00,750.00,125.00,875.00,750.00
12,0.61,0.59,0.54,0.32,0.31,0.00,0.54,1.43,0.64,29,25.0,700.00,2750.00,1600.00,725.00,500.00,750.00,25.00,550.00,575.00,2925.00,3000.00,5125.00,850.00,625.00,750.00,600.00,625.00,550.00,475.00,725.00,750.00,875.00,550.00,725.00,750.00,875.00,275.00,725.00,700.00
13,0.64,17.92,12.91,0.65,0.63,0.01,12.91,2.86,10.80,30,26.0,2288.00,416.00,780.00,78.00,390.00,624.00,312.00,754.00,780.00,2574.00,780.00,26.00,468.00,780.00,2756.00,780.00,26.00,780.00,546.00,780.00,2860.00,312.00,780.00,2106.00,780.00,3172.00,3692.00,3198.00,650.00,416.00
14,0.63,1.03,1.17,0.65,0.63,0.01,1.17,2.86,1.13,31,27.0,810.00,810.00,540.00,783.00,135.00,810.00,162.00,810.00,756.00,810.00,8532.00,891.00,810.00,810.00,810.00,2889.00,675.00,3294.00,2403.00,648.00,945.00,189.00,2241.00,621.00,324.00,810.00,729.00,702.00,3402.00,810.00,810.00
15,0.66,1.03,1.17,0.65,0.63,0.01,1.17,2.86,1.13,31,27.0,810.00,810.00,3186.00,810.00,810.00,567.00,3159.00,810.00,810.00,351.00,432.00,783.00,810.00,810.00,756.00,810.00,810.00,3321.00,486.00,810.00,810.00,3186.00,810.00,621.00,810.00,351.00,162.00,810.00,810.00,783.00,891.00
16,0.67,1.18,0.70,1.29,1.26,0.01,0.70,5.73,0.77,32,28.0,2268.00,2968.00,812.00,840.00,840.00,812.00,364.00,168.00,644.00,812.00,56.00,812.00,756.00,2464.00,840.00,840.00,840.00,700.00,840.00,840.00,840.00,840.00,2240.00,812.00,840.00,980.00,840.00,840.00,3388.00,3444.00,28.00,840.00
17,0.68,1.18,0.70,1.29,1.26,0.01,0.70,5.73,0.77,32,28.0,840.00,840.00,840.00,840.00,3416.00,840.00,840.00,784.00,840.00,840.00,560.00,784.00,672.00,140.00,812.00,2912.00,840.00,4312.00,4032.00,812.00,2380.00,140.00,980.00,784.00,728.00,56.00,812.00,812.00,644.00,840.00,840.00,672.00
18,0.69,0.12,1.07,1.29,1.26,0.01,1.07,5.73,1.14,31,29.0,348.00,609.00,841.00,464.00,29.00,174.00,870.00,870.00,870.00,638.00,841.00,3741.00,870.00,870.00,406.00,870.00,870.00,87.00,870.00,870.00,870.00,870.00,870.00,609.00,841.00,696.00,870.00,870.00,870.00,696.00,841.00
19,0.69,0.12,1.07,1.29,1.26,0.01,1.07,5.73,1.14,31,29.0,841.00,377.00,2668.00,870.00,841.00,1276.00,812.00,870.00,493.00,551.00,3248.00,841.00,29.00,3567.00,2639.00,870.00,812.00,1972.00,783.00,870.00,2320.00,870.00,580.00,870.00,2610.00,870.00,174.00,290.00,870.00,870.00,870.00
20,0.71,0.12,1.07,0.06,0.39,0.01,0.50,5.73,0.39,32,30.0,3690.00,870.00,900.00,720.00,900.00,870.00,3420.00,900.00,780.00,3570.00,3300.00,780.00,780.00,2040.00,900.00,3720.00,900.00,870.00,900.00,990.00,900.00,900.00,30.00,900.00,90.00,900.00,720.00,60.00,3000.00,870.00,870.00,120.00
21,0.71,4.84,3.41,0.06,0.39,0.01,3.41,5.73,3.96,33,31.0,930.00,372.00,124.00,3844.00,899.00,3410.00,62.00,775.00,2945.00,930.00,310.00,3627.00,31.00,930.00,930.00,341.00,310.00,186.00,4123.00,930.00,2604.00,2790.00,930.00,434.00,930.00,899.00,992.00,899.00,434.00,930.00,868.00,403.00,930.00
22,0.70,4.84,3.41,0.06,0.39,0.01,3.41,5.73,3.96,33,31.0,7316.00,2480.00,682.00,899.00,930.00,930.00,930.00,930.00,930.00,496.00,558.00,930.00,3410.00,899.00,930.00,930.00,930.00,1922.00,868.00,930.00,930.00,620.00,3844.00,341.00,930.00,217.00,3906.00,806.00,930.00,2356.00,930.00,899.00,3875.00
23,0.71,4.84,3.41,0.06,0.39,0.01,3.41,5.73,3.96,33,31.0,31.00,930.00,186.00,930.00,930.00,62.00,558.00,2914.00,248.00,1364.00,155.00,930.00,930.00,930.00,930.00,1612.00,3100.00,930.00,341.00,806.00,930.00,930.00,93.00,930.00,465.00,930.00,930.00,31.00,3193.00,930.00,930.00,930.00,3689.00
24,0.72,4.84,3.41,0.06,0.39,0.01,3.41,5.73,3.96,33,31.0,3627.00,930.00,1054.00,930.00,155.00,806.00,899.00,93.00,403.00,930.00,155.00,930.00,589.00,2852.00,310.00,930.00,930.00,930.00,930.00,2976.00,930.00,930.00,899.00,465.00,930.00,930.00,930.00,930.00,3813.00,3534.00,775.00,3069.00,372.00
25,0.72,2.46,1.71,0.12,0.78,0.02,1.71,11.45,1.89,34,32.0,3296.00,3744.00,960.00,3808.00,128.00,3872.00,960.00,96.00,64.00,3136.00,960.00,960.00,480.00,960.00,928.00,960.00,736.00,384.00,960.00,32.00,960.00,3872.00,960.00,960.00,928.00,928.00,960.00,960.00,960.00,928.00,960.00,960.00,3552.00,448.00
26,0.73,2.46,1.71,0.12,0.78,0.02,1.71,11.45,1.89,34,32.0,160.00,928.00,3552.00,3520.00,960.00,960.00,128.00,384.00,960.00,960.00,3936.00,928.00,960.00,960.00,672.00,960.00,960.00,3936.00,960.00,64.00,960.00,800.00,928.00,3904.00,608.00,736.00,256.00,4064.00,3744.00,928.00,896.00,960.00,960.00,32.00
27,0.73,2.46,1.71,0.12,0.78,0.02,1.71,11.45,1.89,34,32.0,1024.00,32.00,960.00,960.00,1088.00,416.00,960.00,960.00,960.00,960.00,3744.00,768.00,960.00,960.00,32.00,192.00,960.00,2752.00,960.00,960.00,3840.00,3744.00,352.00,3904.00,3776.00,960.00,480.00,96.00,960.00,960.00,576.00,224.00,192.00,960.00
28,0.74,2.46,1.71,0.12,0.78,0.02,1.71,11.45,1.89,34,32.0,960.00,928.00,128.00,960.00,3488.00,960.00,4608.00,736.00,960.00,416.00,960.00,704.00,192.00,928.00,32.00,3904.00,960.00,416.00,960.00,768.00,960.00,960.00,3744.00,64.00,448.00,960.00,4096.00,960.00,3904.00,960.00,3008.00,864.00,960.00,960.00
29,0.74,0.29,0.59,0.12,0.78,0.02,0.59,11.45,0.64,33,33.0,3366.00,792.00,3762.00,264.00,957.00,3861.00,3333.00,990.00,33.00,3036.00,990.00,4257.00,990.00,3135.00,825.00,990.00,4125.00,66.00,990.00,957.00,594.00,264.00,429.00,429.00,891.00,33.00,693.00,891.00,3234.00,957.00,957.00,33.00,990.00
30,0.75,0.29,0.59,0.12,0.78,0.02,0.59,11.45,0.64,33,33.0,924.00,3333.00,4158.00,990.00,429.00,924.00,33.00,990.00,990.00,165.00,4059.00,2904.00,990.00,792.00,3993.00,990.00,264.00,990.00,990.00,990.00,990.00,297.00,4059.00,165.00,4125.00,3861.00,990.00,990.00,429.00,924.00,561.00,990.00,627.00
31,0.75,0.29,0.59,1.20,1.56,0.02,1.62,11.45,1.56,32,34.0,442.00,1020.00,850.00,1020.00,918.00,3842.00,3468.00,1020.00,1020.00,170.00,1020.00,1020.00,1020.00,3264.00,3332.00,68.00,2924.00,1020.00,612.00,4148.00,8024.00,714.00,1020.00,1020.00,782.00,1054.00,986.00,680.00,1020.00,34.00,1020.00,986.00
32,0.76,0.29,0.59,1.20,1.56,0.02,1.62,11.45,1.56,32,34.0,884.00,1020.00,782.00,170.00,170.00,816.00,544.00,1190.00,2346.00,952.00,1156.00,1020.00,340.00,1020.00,1020.00,1020.00,3978.00,918.00,952.00,1020.00,1020.00,1122.00,1054.00,1020.00,3026.00,204.00,680.00,918.00,1020.00,1020.00,986.00,3094.00
33,0.75,0.29,0.59,1.20,1.56,0.02,1.62,11.45,1.56,32,34.0,918.00,986.00,1020.00,442.00,1020.00,1020.00,1020.00,1020.00,34.00,1020.00,476.00,238.00,442.00,4182.00,4012.00,34.00,1020.00,3978.00,986.00,3570.00,408.00,748.00,2890.00,3400.00,4250.00,850.00,3094.00,4114.00,850.00,4352.00,4012.00,4386.00
34,0.76,0.29,0.59,1.20,1.56,0.02,1.62,11.45,1.56,32,34.0,204.00,1020.00,1020.00,986.00,1020.00,1020.00,986.00,986.00,1020.00,170.00,272.00,1020.00,1020.00,816.00,1190.00,238.00,986.00,952.00,782.00,1020.00,1020.00,170.00,4284.00,1020.00,3366.00,986.00,4216.00,850.00,1020.00,986.00,510.00,4352.00
35,0.75,0.29,0.59,0.71,0.58,0.02,0.68,11.45,0.58,33,35.0,1050.00,350.00,805.00,910.00,840.00,280.00,140.00,3010.00,70.00,700.00,1190.00,35.00,1050.00,420.00,1015.00,5635.00,35.00,3185.00,1050.00,3535.00,665.00,1050.00,945.00,7910.00,525.00,3885.00,1050.00,35.00,1050.00,1050.00,1050.00,805.00,1015.00
