1,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
37,0.19,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
38,0.19,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
39,0.19,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
40,0.19,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
41,0.19,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
42,0.20,0.65,0.58,1.74,2.15,0.65,100000000000000.00,0.63,100000000000000.00,21,11.0,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00,550.00
43,0.20,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
44,0.20,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
45,0.19,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
46,0.20,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
47,0.20,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
48,0.20,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
49,0.21,6.53,5.83,2.34,3.19,2.28,1000000000000000.00,2.34,1000000000000000.00,22,10.0,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
50,0.20,0.80,0.70,2.34,3.19,0.80,1000000000000000.00,0.78,1000000000000000.00,21,9.0,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00
51,0.21,0.80,0.70,2.34,3.19,0.80,1000000000000000.00,0.78,1000000000000000.00,21,9.0,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00
52,0.21,0.80,0.70,2.34,3.19,0.80,1000000000000000.00,0.78,1000000000000000.00,21,9.0,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00,450.00
