1,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,140.00,600.00,600.00,600.00,20.00,580.00,600.00,600.00,3640.00,20.00,600.00,600.00,580.00,20.00,600.00,120.00,600.00,2340.00,340.00,600.00
2,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,580.00,600.00,300.00,600.00,200.00,600.00,600.00,600.00,560.00,600.00,600.00,600.00,600.00,600.00,600.00,2440.00,480.00,1800.00,60.00,600.00
3,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,520.00,600.00,600.00,540.00,580.00,100.00,600.00,500.00,600.00,600.00,700.00,1560.00,600.00,560.00,3220.00,1200.00,240.00,600.00,80.00
4,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,600.00,600.00,3660.00,600.00,700.00,2120.00,600.00,1980.00,600.00,580.00,580.00,600.00,600.00,600.00,600.00,600.00,420.00,600.00,460.00
5,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2220.00,580.00,600.00,600.00,400.00,600.00,580.00,600.00,300.00,320.00,40.00,600.00,2520.00,700.00,260.00,600.00,2580.00,580.00,2300.00,600.00
6,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,1540.00,160.00,480.00,160.00,140.00,440.00,40.00,700.00,2180.00,1100.00,600.00,600.00,2660.00,580.00,2020.00,2500.00,600.00,580.00,600.00,2440.00
7,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,160.00,140.00,600.00,580.00,580.00,600.00,600.00,160.00,1900.00,600.00,580.00,600.00,560.00,620.00,600.00,600.00,1980.00,1980.00,600.00,1860.00
8,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,20.00,600.00,2340.00,600.00,420.00,600.00,600.00,600.00,600.00,1720.00,1900.00,600.00,40.00,340.00,600.00,600.00,600.00,1540.00,80.00,580.00
9,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,40.00,600.00,2460.00,600.00,600.00,600.00,600.00,360.00,40.00,600.00,700.00,140.00,600.00,580.00,460.00,20.00,680.00,580.00,2460.00,160.00
10,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,580.00,600.00,40.00,480.00,600.00,580.00,600.00,600.00,940.00,980.00,600.00,600.00,600.00,2200.00,520.00,600.00,580.00,580.00,460.00
11,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,540.00,2480.00,40.00,2520.00,580.00,600.00,600.00,600.00,1720.00,580.00,2520.00,60.00,580.00,100.00,40.00,580.00,2420.00,560.00,600.00,2200.00
12,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,600.00,2040.00,1840.00,2200.00,600.00,100.00,600.00,600.00,600.00,600.00,600.00,600.00,200.00,600.00,600.00,240.00,600.00,460.00,600.00
13,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,580.00,2420.00,80.00,2200.00,600.00,560.00,580.00,600.00,600.00,40.00,600.00,2520.00,600.00,600.00,600.00,600.00,300.00,2040.00,600.00
14,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2520.00,580.00,2200.00,580.00,20.00,600.00,600.00,3100.00,20.00,1940.00,600.00,3660.00,320.00,600.00,600.00,600.00,380.00,2620.00,700.00,600.00
15,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,2480.00,80.00,20.00,600.00,600.00,600.00,600.00,280.00,2160.00,600.00,600.00,20.00,2320.00,20.00,140.00,1720.00,380.00,2460.00,560.00
16,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,540.00,20.00,600.00,580.00,600.00,480.00,580.00,580.00,600.00,40.00,600.00,280.00,560.00,580.00,3100.00,160.00,600.00,600.00,600.00,580.00
17,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,560.00,600.00,160.00,600.00,580.00,600.00,2020.00,600.00,320.00,600.00,2280.00,560.00,240.00,580.00,600.00,380.00,600.00,400.00,600.00,600.00
18,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,600.00,400.00,20.00,600.00,40.00,600.00,600.00,180.00,600.00,2480.00,2440.00,1820.00,600.00,580.00,140.00,2340.00,600.00,580.00,260.00,640.00
