1,0.52,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,10,10.0,2890.00,1410.00,2730.00,3030.00,1340.00,1470.00,3460.00,2920.00,1530.00,1160.00
2,0.57,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,10,10.0,1540.00,1490.00,1400.00,1470.00,1440.00,3080.00,3040.00,1470.00,1540.00,3110.00
3,0.60,10000000000.00,10000000000.00,8.39,9.53,8.46,10000000000.00,8.39,10000000000.00,11,11.0,1551.00,2607.00,1496.00,2343.00,1738.00,2046.00,2310.00,3663.00,1672.00,1584.00,2508.00
4,0.59,1.24,0.88,83.94,95.26,84.61,0.88,83.94,1.08,10,10.0,1180.00,2230.00,1460.00,1300.00,1470.00,1400.00,1530.00,3210.00,2610.00,1140.00
5,0.60,1.24,0.88,83.94,95.26,84.61,0.88,83.94,1.08,10,10.0,1420.00,1490.00,1480.00,1330.00,2360.00,1330.00,2030.00,1560.00,1430.00,1550.00
6,0.63,1.24,0.88,83.94,95.26,84.61,0.88,83.94,1.08,10,10.0,2150.00,3060.00,3440.00,2050.00,1560.00,1490.00,1460.00,1300.00,1110.00,1460.00
7,0.62,12.45,8.77,1.82,2.86,2.23,8.77,1.82,10.76,11,11.0,1661.00,1683.00,2728.00,3135.00,1650.00,1397.00,3652.00,1683.00,1518.00,1265.00,4015.00
8,0.62,12.45,8.77,1.82,2.86,2.23,8.77,1.82,10.76,11,11.0,1606.00,2948.00,2816.00,3047.00,1716.00,3124.00,2805.00,3520.00,1595.00,3256.00,1529.00
9,0.62,12.45,8.77,1.82,2.86,2.23,8.77,1.82,10.76,11,11.0,2827.00,1628.00,1562.00,1584.00,2508.00,1738.00,1496.00,1650.00,2882.00,3938.00,1265.00
10,0.62,12.45,8.77,1.82,2.86,2.23,8.77,1.82,10.76,11,11.0,3014.00,3091.00,3619.00,1265.00,2981.00,1518.00,1375.00,2387.00,1331.00,3663.00,3245.00
11,0.64,12.45,8.77,1.82,2.86,2.23,8.77,1.82,10.76,11,11.0,1584.00,1562.00,2464.00,1155.00,1529.00,2640.00,2497.00,1540.00,3597.00,4037.00,1650.00
12,0.63,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,2970.00,2720.00,1430.00,3130.00,1540.00,1370.00,2760.00,2700.00,2270.00,1530.00
13,0.62,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1510.00,1270.00,1540.00,1500.00,1510.00,1910.00,1340.00,850.00,1540.00,3500.00
14,0.62,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1430.00,1430.00,2560.00,1620.00,1540.00,1520.00,1310.00,1450.00,1450.00,1560.00
15,0.64,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1570.00,1550.00,3240.00,2520.00,1470.00,1520.00,1500.00,2770.00,1230.00,1160.00
16,0.62,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1330.00,340.00,1540.00,3190.00,1490.00,1170.00,1580.00,2860.00,1300.00,1470.00
17,0.64,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1340.00,1720.00,1390.00,1460.00,3220.00,1450.00,2600.00,2620.00,1540.00,1390.00
18,0.63,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1620.00,1310.00,2710.00,2160.00,1520.00,2530.00,2800.00,1440.00,1490.00,1340.00
19,0.65,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,3030.00,1450.00,2790.00,3510.00,3490.00,2910.00,1500.00,2660.00,1480.00,3020.00
20,0.64,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1500.00,1410.00,1540.00,3230.00,1290.00,3500.00,810.00,1960.00,1520.00,2340.00
21,0.64,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1300.00,3510.00,1560.00,1280.00,2100.00,1430.00,2560.00,1460.00,1510.00,1530.00
22,0.63,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1510.00,3000.00,1480.00,1430.00,1520.00,1350.00,1580.00,1440.00,1460.00,1440.00
23,0.64,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1350.00,2260.00,1400.00,1490.00,1100.00,2300.00,1170.00,2660.00,1580.00,1820.00
24,0.65,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,3140.00,1400.00,2430.00,1450.00,2550.00,1340.00,1450.00,1360.00,2730.00,2850.00
25,0.65,8.01,5.09,18.21,28.59,22.28,5.09,18.21,6.13,10,10.0,1430.00,2100.00,1210.00,1530.00,1380.00,3290.00,1520.00,1420.00,2530.00,2320.00
26,0.65,80.10,50.91,0.88,1.45,1.15,50.91,0.88,61.32,11,11.0,1969.00,1672.00,1573.00,1694.00,1606.00,1441.00,1243.00,3619.00,2068.00,1386.00,990.00
27,0.66,80.10,50.91,0.88,1.45,1.15,50.91,0.88,61.32,11,11.0,1628.00,1254.00,1683.00,1430.00,1551.00,2849.00,2783.00,3432.00,1606.00,1551.00,1045.00
