1,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1880.00,830.00,2270.00,2870.00,1470.00,2050.00,2300.00,1850.00,1610.00,2980.00
2,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3420.00,1530.00,1490.00,1390.00,2280.00,3200.00,3110.00,1470.00,1470.00,1520.00
3,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1510.00,3370.00,3000.00,1520.00,1400.00,3130.00,2600.00,2450.00,2600.00,1320.00
4,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3230.00,1160.00,1430.00,1450.00,1480.00,1440.00,900.00,1460.00,3040.00,1230.00
5,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1550.00,1610.00,2480.00,2410.00,1380.00,3220.00,3130.00,3520.00,1270.00,1170.00
6,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1420.00,1310.00,1180.00,1400.00,3620.00,2260.00,1500.00,3720.00,2910.00
7,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1470.00,1140.00,1520.00,1140.00,3380.00,2530.00,1260.00,3230.00,1360.00,3220.00
8,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3210.00,1710.00,1260.00,1270.00,1510.00,1460.00,2780.00,1380.00,1490.00,2760.00
9,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1680.00,1460.00,1400.00,1330.00,1540.00,3110.00,1550.00,1250.00,3290.00,2620.00
10,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3260.00,2920.00,1220.00,1310.00,3270.00,1430.00,2570.00,2160.00,1500.00,1540.00
11,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1850.00,1390.00,1340.00,2270.00,3180.00,2990.00,2700.00,1520.00,1410.00,2540.00
12,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1530.00,1460.00,1340.00,1620.00,1200.00,2670.00,1500.00,1390.00,1480.00,3380.00
13,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1600.00,1450.00,1340.00,3010.00,1200.00,3100.00,1570.00,2580.00,3190.00,1390.00
14,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2550.00,2540.00,2510.00,1450.00,1500.00,2270.00,2920.00,3000.00,3250.00,1390.00
15,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1130.00,3320.00,2710.00,1390.00,1480.00,1560.00,1390.00,3390.00,1460.00,2980.00
16,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3410.00,1490.00,3300.00,3210.00,1410.00,1360.00,1490.00,3310.00,2980.00,1300.00
17,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2070.00,1470.00,3230.00,1480.00,1580.00,1330.00,2520.00,1530.00,1480.00,1390.00
18,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1480.00,2530.00,1400.00,1490.00,2820.00,1450.00,1520.00,1490.00,3330.00,1780.00
19,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3240.00,1350.00,1410.00,2700.00,1540.00,1400.00,1980.00,1500.00,1480.00,3130.00
20,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1410.00,1550.00,1340.00,2900.00,1380.00,1440.00,1470.00,1300.00,1440.00,1430.00
21,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2530.00,1490.00,1210.00,3400.00,1380.00,1370.00,1390.00,1460.00,2760.00,1310.00
22,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1520.00,1510.00,1160.00,1310.00,3740.00,1520.00,2740.00,1450.00,2500.00,1260.00
23,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2750.00,1430.00,2600.00,1100.00,1420.00,1340.00,1460.00,2780.00,3190.00,1930.00
24,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,1460.00,1440.00,1540.00,1520.00,1480.00,1590.00,1340.00,1460.00,1590.00,1350.00
25,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,2610.00,1490.00,2500.00,1550.00,1410.00,1310.00,1460.00,1480.00,1470.00,2850.00
26,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,4050.00,1140.00,2850.00,1340.00,2520.00,1240.00,1580.00,1390.00,1250.00,1390.00
27,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,10.0,3480.00,2290.00,2210.00,3130.00,2410.00,1530.00,1480.00,1460.00,2710.00,2650.00
