1,0.09,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,640.00,580.00,580.00,2600.00,560.00,600.00,580.00,600.00,600.00,600.00,580.00,1380.00,300.00,600.00,2260.00,540.00,520.00,600.00,2360.00
2,0.17,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,480.00,520.00,600.00,20.00,600.00,140.00,600.00,160.00,60.00,40.00,600.00,600.00,2220.00,440.00,2360.00,600.00,600.00,20.00,600.00,2500.00
3,0.28,5000000000.00,5000000000.00,0.09,0.17,0.12,5000000000.00,0.09,5000000000.00,21,21.0,609.00,630.00,672.00,609.00,2268.00,2583.00,630.00,630.00,630.00,2499.00,609.00,630.00,2016.00,609.00,2226.00,630.00,630.00,2016.00,630.00,2604.00,609.00
4,0.37,1.93,1.68,0.09,0.17,0.12,1.68,0.09,1.42,22,22.0,110.00,660.00,2200.00,660.00,638.00,660.00,44.00,638.00,638.00,660.00,660.00,726.00,638.00,594.00,2332.00,660.00,528.00,660.00,638.00,396.00,2266.00,2750.00
5,0.40,1.16,0.75,0.46,0.83,0.61,0.75,0.46,1.17,23,23.0,690.00,690.00,690.00,690.00,690.00,644.00,2553.00,690.00,4715.00,667.00,667.00,759.00,46.00,690.00,46.00,667.00,437.00,690.00,690.00,3634.00,2208.00,2668.00,690.00
6,0.45,13.40,7.39,2.30,4.16,3.04,7.39,2.30,6.68,24,24.0,432.00,2616.00,192.00,720.00,720.00,2424.00,720.00,624.00,720.00,720.00,744.00,240.00,2880.00,2304.00,720.00,720.00,96.00,720.00,696.00,720.00,720.00,24.00,144.00,720.00
7,0.50,0.66,0.30,2.30,4.16,3.04,0.30,2.30,0.24,23,23.0,2530.00,690.00,690.00,690.00,690.00,2875.00,2530.00,414.00,2208.00,598.00,690.00,644.00,667.00,391.00,690.00,621.00,2829.00,92.00,2530.00,437.00,690.00,2254.00,253.00
8,0.53,0.66,0.30,0.01,1.37,0.20,0.30,0.01,0.24,24,24.0,144.00,720.00,720.00,3048.00,720.00,720.00,24.00,720.00,2256.00,2976.00,720.00,720.00,624.00,720.00,168.00,720.00,720.00,2904.00,720.00,2664.00,720.00,2664.00,3024.00,2952.00
9,0.56,3.20,2.81,0.07,6.87,0.99,2.81,0.07,2.55,25,25.0,775.00,3875.00,750.00,750.00,725.00,750.00,750.00,650.00,3700.00,625.00,750.00,2600.00,750.00,3125.00,750.00,700.00,675.00,750.00,2075.00,400.00,25.00,625.00,750.00,725.00,750.00
10,0.58,0.94,0.28,0.36,34.33,4.95,0.28,0.36,0.37,26,26.0,780.00,26.00,754.00,754.00,754.00,728.00,780.00,572.00,780.00,780.00,780.00,3198.00,2574.00,2548.00,780.00,182.00,780.00,26.00,780.00,780.00,494.00,3094.00,754.00,234.00,104.00,624.00
11,0.60,0.07,1.85,1.80,171.66,24.74,1.85,1.80,1.71,27,27.0,2862.00,810.00,2079.00,621.00,810.00,27.00,810.00,810.00,2619.00,810.00,2133.00,810.00,324.00,783.00,783.00,567.00,4509.00,3375.00,810.00,756.00,810.00,810.00,81.00,567.00,783.00,810.00,810.00
12,0.61,69.06,4.62,8.99,858.31,123.68,4.62,8.99,4.18,26,26.0,208.00,26.00,208.00,3016.00,780.00,780.00,780.00,780.00,780.00,754.00,3224.00,780.00,780.00,2678.00,2860.00,2808.00,3198.00,2366.00,780.00,624.00,780.00,780.00,754.00,208.00,780.00,390.00
13,0.63,69.06,4.62,0.28,0.43,0.67,4.62,0.28,4.18,27,27.0,810.00,324.00,2862.00,27.00,351.00,810.00,2862.00,810.00,810.00,108.00,810.00,513.00,2538.00,3159.00,27.00,702.00,135.00,135.00,459.00,135.00,3321.00,810.00,729.00,3321.00,810.00,702.00,810.00
14,0.66,0.27,0.77,1.39,2.13,3.37,0.77,1.39,0.81,28,28.0,28.00,112.00,812.00,812.00,840.00,840.00,616.00,588.00,3388.00,840.00,840.00,840.00,3080.00,3444.00,252.00,840.00,840.00,840.00,840.00,3472.00,2800.00,924.00,504.00,336.00,700.00,560.00,2744.00,840.00
15,0.67,3.00,3.80,1.39,2.13,3.37,3.80,1.39,2.90,29,29.0,870.00,870.00,870.00,870.00,3393.00,986.00,841.00,870.00,551.00,3625.00,870.00,870.00,870.00,667.00,261.00,870.00,493.00,870.00,145.00,3132.00,580.00,870.00,841.00,870.00,957.00,870.00,435.00,841.00,870.00
16,0.67,3.00,3.80,1.39,2.13,3.37,3.80,1.39,2.90,29,29.0,870.00,783.00,3712.00,812.00,2958.00,870.00,174.00,870.00,174.00,870.00,464.00,812.00,551.00,1015.00,1421.00,696.00,4843.00,870.00,870.00,3074.00,841.00,841.00,870.00,3393.00,870.00,841.00,870.00,870.00,377.00
17,0.68,4.32,3.02,6.95,10.66,16.86,3.02,6.95,3.42,28,28.0,840.00,2492.00,812.00,56.00,28.00,3332.00,840.00,812.00,812.00,812.00,168.00,812.00,840.00,840.00,672.00,840.00,28.00,840.00,3192.00,840.00,840.00,812.00,2856.00,644.00,84.00,812.00,112.00,812.00
18,0.68,4.32,3.02,6.95,10.66,16.86,3.02,6.95,3.42,28,28.0,532.00,840.00,812.00,812.00,812.00,532.00,840.00,840.00,840.00,140.00,840.00,840.00,28.00,112.00,840.00,560.00,840.00,504.00,308.00,756.00,224.00,140.00,56.00,476.00,532.00,896.00,112.00,644.00
19,0.69,4.32,3.02,6.95,10.66,16.86,3.02,6.95,3.42,28,28.0,168.00,812.00,3276.00,840.00,840.00,392.00,756.00,336.00,3108.00,840.00,28.00,840.00,224.00,840.00,28.00,812.00,756.00,980.00,28.00,840.00,364.00,2688.00,840.00,840.00,3500.00,840.00,168.00,812.00
20,0.69,21.58,15.11,0.14,0.71,0.05,15.11,0.14,17.12,29,29.0,841.00,3654.00,116.00,870.00,3509.00,870.00,870.00,870.00,1015.00,870.00,870.00,870.00,3480.00,841.00,783.00,493.00,812.00,870.00,2842.00,638.00,870.00,667.00,145.00,29.00,3596.00,3567.00,116.00,406.00,870.00
21,0.69,21.58,15.11,0.14,0.71,0.05,15.11,0.14,17.12,29,29.0,870.00,870.00,812.00,435.00,870.00,870.00,3625.00,29.00,667.00,870.00,870.00,870.00,870.00,2987.00,116.00,870.00,783.00,3364.00,3596.00,870.00,203.00,870.00,870.00,754.00,174.00,870.00,5220.00,29.00,348.00
22,0.69,21.58,15.11,0.14,0.71,0.05,15.11,0.14,17.12,29,29.0,2842.00,290.00,870.00,58.00,493.00,493.00,870.00,696.00,232.00,464.00,841.00,870.00,870.00,870.00,3219.00,870.00,870.00,3422.00,870.00,870.00,870.00,870.00,870.00,870.00,870.00,870.00,522.00,29.00,348.00
23,0.70,21.58,15.11,0.14,0.71,0.05,15.11,0.14,17.12,29,29.0,870.00,145.00,3161.00,841.00,841.00,957.00,870.00,3161.00,870.00,2900.00,3074.00,812.00,870.00,2552.00,812.00,29.00,841.00,841.00,2581.00,870.00,232.00,870.00,870.00,870.00,2755.00,3480.00,870.00,3190.00,870.00
24,0.71,19.92,0.44,0.69,3.54,0.24,0.44,0.69,0.59,28,28.0,840.00,308.00,2128.00,980.00,840.00,840.00,2408.00,840.00,784.00,252.00,700.00,280.00,840.00,56.00,3556.00,140.00,756.00,728.00,28.00,308.00,840.00,3164.00,840.00,2744.00,728.00,840.00,840.00,2744.00
