1,0.13,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,600.00,600.00,600.00,580.00,200.00,1660.00,600.00,600.00,20.00,520.00,1900.00,140.00,1960.00,600.00,360.00,600.00,560.00,1980.00,660.00
2,0.24,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,540.00,2400.00,20.00,240.00,2060.00,600.00,600.00,1720.00,1980.00,600.00,3700.00,600.00,20.00,2420.00,580.00,560.00,600.00,600.00,600.00,100.00
3,0.34,1000000000.00,1000000000.00,0.51,0.13,1.10,1000000000.00,0.51,1000000000.00,21,21.0,630.00,630.00,315.00,336.00,630.00,105.00,2751.00,1932.00,168.00,546.00,630.00,2436.00,630.00,630.00,630.00,693.00,168.00,630.00,21.00,630.00,630.00
4,0.43,0.29,1.28,0.51,0.13,1.10,1.28,0.51,1.79,22,22.0,2244.00,2024.00,418.00,616.00,22.00,660.00,2420.00,946.00,572.00,638.00,440.00,2574.00,286.00,2376.00,660.00,660.00,22.00,22.00,2552.00,2552.00,2420.00,2200.00
5,0.45,0.87,1.87,0.51,0.13,1.10,1.87,0.51,1.76,23,23.0,322.00,2829.00,690.00,644.00,690.00,690.00,529.00,2484.00,690.00,667.00,23.00,690.00,690.00,1541.00,2185.00,690.00,690.00,690.00,644.00,690.00,690.00,690.00,230.00
6,0.49,15.84,9.69,5.07,1.25,11.03,9.69,5.07,8.68,24,24.0,312.00,720.00,720.00,696.00,720.00,3048.00,720.00,456.00,528.00,720.00,696.00,576.00,720.00,840.00,720.00,720.00,720.00,696.00,2664.00,2208.00,96.00,312.00,720.00,312.00
7,0.52,0.20,0.31,5.07,1.25,11.03,0.31,5.07,0.25,23,23.0,690.00,5750.00,2139.00,575.00,690.00,184.00,184.00,690.00,3013.00,690.00,690.00,46.00,2208.00,322.00,690.00,391.00,690.00,414.00,598.00,276.00,69.00,138.00,23.00
8,0.55,0.20,0.31,1.94,1.82,10.58,0.31,1.94,0.25,22,22.0,660.00,286.00,2442.00,3256.00,682.00,638.00,396.00,154.00,660.00,660.00,396.00,22.00,660.00,616.00,660.00,2222.00,660.00,440.00,22.00,660.00,638.00,2464.00
9,0.57,0.20,0.31,1.04,1.10,0.93,0.31,1.04,0.25,21,21.0,630.00,483.00,504.00,2625.00,126.00,630.00,42.00,315.00,630.00,630.00,126.00,630.00,2142.00,630.00,630.00,483.00,1806.00,252.00,714.00,609.00,21.00
10,0.58,0.20,0.31,1.23,2.44,0.50,0.31,1.23,0.25,20,22.0,660.00,22.00,308.00,242.00,660.00,110.00,616.00,132.00,22.00,660.00,660.00,110.00,1364.00,660.00,2662.00,594.00,2024.00,440.00,660.00,3388.00
11,0.63,0.20,0.31,0.41,0.01,0.50,0.11,1.23,0.01,21,21.0,2499.00,630.00,483.00,630.00,609.00,630.00,336.00,546.00,2331.00,609.00,630.00,42.00,504.00,2625.00,609.00,588.00,630.00,2667.00,630.00,147.00,630.00
12,0.63,2.72,12.32,0.41,0.01,2.72,0.11,4.41,0.01,22,20.0,600.00,500.00,2200.00,600.00,560.00,2280.00,540.00,600.00,2560.00,600.00,520.00,520.00,240.00,3160.00,600.00,580.00,2420.00,600.00,600.00,600.00,600.00,600.00
13,0.65,2.72,12.32,0.41,0.01,2.72,0.11,4.41,0.01,22,20.0,560.00,580.00,580.00,580.00,440.00,600.00,2400.00,600.00,600.00,420.00,600.00,3160.00,500.00,3220.00,600.00,600.00,600.00,280.00,1840.00,580.00,600.00,660.00
14,0.65,1.68,1.90,4.11,0.10,1.68,1.06,2.91,0.10,23,19.0,76.00,589.00,456.00,418.00,551.00,570.00,2356.00,570.00,2299.00,570.00,551.00,551.00,437.00,1938.00,551.00,570.00,570.00,570.00,570.00,133.00,570.00,1919.00,57.00
15,0.66,1.68,1.90,4.11,0.10,1.68,1.06,2.91,0.10,23,19.0,551.00,570.00,570.00,570.00,570.00,2223.00,494.00,570.00,551.00,570.00,570.00,1824.00,2242.00,570.00,570.00,513.00,551.00,19.00,551.00,133.00,551.00,570.00,152.00
16,0.68,0.21,0.19,4.11,0.10,0.21,1.06,0.12,0.10,24,20.0,600.00,1960.00,80.00,2360.00,700.00,600.00,2360.00,600.00,460.00,600.00,600.00,600.00,80.00,600.00,580.00,580.00,540.00,600.00,600.00,2480.00,600.00,540.00,580.00,600.00
17,0.69,2.84,4.82,4.11,0.10,0.21,4.82,0.12,3.63,25,21.0,2457.00,147.00,357.00,2310.00,147.00,567.00,1974.00,609.00,63.00,105.00,2163.00,630.00,630.00,630.00,630.00,3507.00,567.00,630.00,609.00,630.00,609.00,630.00,630.00,2625.00,2541.00
18,0.69,2.84,4.82,4.11,0.10,0.21,4.82,0.12,3.63,25,21.0,630.00,105.00,630.00,609.00,630.00,630.00,1953.00,2394.00,630.00,630.00,2058.00,4305.00,1932.00,1995.00,735.00,357.00,630.00,630.00,630.00,2079.00,147.00,588.00,630.00,630.00,2520.00
19,0.70,2.84,4.82,4.11,0.10,0.21,4.82,0.12,3.63,25,21.0,2646.00,399.00,630.00,609.00,630.00,630.00,1911.00,504.00,147.00,2079.00,609.00,630.00,630.00,252.00,630.00,1029.00,630.00,630.00,672.00,2478.00,609.00,588.00,630.00,630.00,714.00
20,0.71,3.10,1.77,41.13,1.03,2.12,1.77,1.24,2.00,26,22.0,2420.00,660.00,594.00,660.00,660.00,660.00,638.00,132.00,660.00,418.00,1782.00,660.00,2332.00,2860.00,660.00,22.00,660.00,660.00,22.00,528.00,704.00,286.00,638.00,616.00,484.00,22.00
21,0.72,3.10,1.77,41.13,1.03,2.12,1.77,1.24,2.00,26,22.0,506.00,660.00,286.00,638.00,660.00,616.00,638.00,660.00,660.00,770.00,616.00,660.00,528.00,660.00,1870.00,594.00,440.00,660.00,638.00,198.00,660.00,2684.00,418.00,660.00,1760.00,594.00
22,0.73,0.40,0.20,41.13,1.03,2.12,0.20,1.24,0.15,27,21.0,2016.00,630.00,2604.00,630.00,630.00,567.00,378.00,630.00,609.00,630.00,609.00,609.00,609.00,630.00,294.00,21.00,525.00,693.00,420.00,504.00,3108.00,630.00,609.00,630.00,2436.00,147.00,630.00
23,0.73,0.53,1.90,41.13,1.03,0.53,0.20,0.52,0.15,28,20.0,100.00,3220.00,2060.00,580.00,600.00,600.00,460.00,2200.00,80.00,600.00,600.00,440.00,1560.00,2400.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,600.00,40.00,600.00,600.00,520.00,2420.00,580.00
24,0.73,0.53,1.90,41.13,1.03,0.53,0.20,0.52,0.15,28,20.0,600.00,2580.00,500.00,2440.00,600.00,40.00,40.00,600.00,560.00,600.00,1900.00,460.00,600.00,1880.00,600.00,1960.00,600.00,440.00,400.00,100.00,520.00,600.00,80.00,600.00,2340.00,20.00,140.00,580.00
25,0.75,0.53,1.90,41.13,1.03,0.53,0.20,0.52,0.15,28,20.0,2000.00,480.00,600.00,580.00,480.00,600.00,600.00,80.00,600.00,1800.00,660.00,600.00,580.00,220.00,600.00,1680.00,2480.00,240.00,620.00,160.00,700.00,40.00,560.00,440.00,580.00,600.00,600.00,600.00
26,0.74,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,630.00,525.00,1638.00,630.00,630.00,2121.00,630.00,273.00,1029.00,63.00,630.00,525.00,630.00,609.00,609.00,462.00,378.00,609.00,3318.00,189.00,630.00,2457.00,630.00,630.00,630.00,315.00,630.00
27,0.74,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,630.00,630.00,609.00,525.00,504.00,630.00,567.00,609.00,567.00,21.00,609.00,630.00,630.00,630.00,1302.00,630.00,2226.00,630.00,2016.00,2562.00,630.00,609.00,336.00,630.00,630.00,1596.00,1386.00
28,0.75,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,21.00,630.00,462.00,1659.00,630.00,630.00,1995.00,609.00,2268.00,609.00,315.00,525.00,630.00,630.00,630.00,630.00,2394.00,588.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,630.00,2583.00
29,0.75,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,609.00,126.00,609.00,567.00,630.00,630.00,630.00,336.00,2562.00,42.00,630.00,63.00,630.00,2457.00,630.00,483.00,630.00,630.00,630.00,21.00,630.00,2331.00,819.00,252.00,630.00,420.00,42.00
30,0.75,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,147.00,84.00,2310.00,4305.00,588.00,609.00,357.00,420.00,2373.00,315.00,147.00,630.00,630.00,630.00,630.00,546.00,630.00,609.00,273.00,273.00,630.00,630.00,126.00,105.00,609.00,609.00,630.00
31,0.76,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,315.00,693.00,630.00,630.00,630.00,2604.00,84.00,42.00,315.00,2310.00,609.00,630.00,315.00,630.00,588.00,630.00,630.00,252.00,630.00,2247.00,630.00,630.00,2583.00,189.00,420.00,1932.00,630.00
32,0.76,0.58,0.69,41.13,1.03,0.58,0.20,1.00,0.15,27,21.0,630.00,294.00,588.00,630.00,63.00,462.00,630.00,609.00,315.00,630.00,630.00,21.00,609.00,441.00,42.00,630.00,189.00,630.00,630.00,588.00,336.00,147.00,630.00,630.00,609.00,630.00,567.00
33,0.76,5.81,6.92,8.11,8.03,5.81,9.31,9.99,8.03,28,22.0,638.00,638.00,660.00,660.00,660.00,638.00,660.00,264.00,286.00,660.00,2156.00,132.00,660.00,3674.00,2178.00,660.00,528.00,66.00,660.00,2662.00,660.00,2222.00,660.00,330.00,660.00,660.00,44.00,132.00
34,0.74,5.81,6.92,8.11,8.03,5.81,9.31,9.99,8.03,28,22.0,572.00,638.00,660.00,770.00,550.00,528.00,660.00,22.00,2200.00,44.00,2222.00,2156.00,132.00,132.00,660.00,2552.00,2618.00,770.00,660.00,22.00,638.00,638.00,638.00,638.00,660.00,638.00,6952.00,88.00
35,0.76,5.81,6.92,8.11,8.03,5.81,9.31,9.99,8.03,28,22.0,110.00,264.00,660.00,572.00,660.00,44.00,770.00,2178.00,660.00,660.00,2640.00,638.00,638.00,638.00,616.00,660.00,2200.00,154.00,2178.00,726.00,660.00,528.00,660.00,2332.00,506.00,2838.00,2508.00,660.00
36,0.77,5.81,6.92,8.11,8.03,5.81,9.31,9.99,8.03,28,22.0,22.00,2112.00,660.00,638.00,352.00,770.00,22.00,484.00,660.00,374.00,22.00,660.00,22.00,484.00,2574.00,638.00,638.00,2618.00,2750.00,22.00,638.00,660.00,132.00,1496.00,660.00,660.00,220.00,660.00
37,0.77,5.81,6.92,8.11,8.03,5.81,9.31,9.99,8.03,28,22.0,110.00,2816.00,660.00,44.00,638.00,22.00,66.00,638.00,660.00,660.00,660.00,2728.00,660.00,2728.00,638.00,660.00,2310.00,638.00,418.00,22.00,660.00,660.00,660.00,638.00,528.00,22.00,286.00,660.00
