1,0.49,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2660.00,2940.00,2840.00,2800.00,2820.00,3200.00,3140.00,5500.00,2240.00,3200.00,2840.00,3120.00,6060.00,3000.00,6520.00,6740.00,2960.00,2640.00,7440.00,2940.00
2,0.59,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2720.00,5680.00,2460.00,3120.00,3820.00,6240.00,3100.00,2620.00,2960.00,7100.00,2940.00,6100.00,6440.00,6520.00,2900.00,2740.00,6000.00,4860.00,4880.00,2500.00
3,0.60,10000000000.00,10000000000.00,4.58,3.92,3.70,10000000000.00,4.58,10000000000.00,21,21.0,7119.00,3591.00,5922.00,4851.00,3087.00,3129.00,5691.00,5985.00,6594.00,3339.00,4326.00,6363.00,3906.00,3087.00,2835.00,5292.00,5817.00,3150.00,2919.00,6279.00,3402.00
4,0.63,8.19,8.07,45.82,39.24,36.99,8.07,45.82,8.53,22,20.0,2740.00,3000.00,2240.00,3000.00,3180.00,5320.00,4540.00,4080.00,2920.00,2960.00,3100.00,2860.00,5820.00,2900.00,4480.00,3000.00,2960.00,2260.00,2940.00,3100.00,3160.00,4760.00
5,0.65,0.59,0.47,45.82,39.24,0.59,8.07,0.61,8.53,23,21.0,3066.00,3213.00,5082.00,3843.00,6573.00,2499.00,6195.00,2625.00,2940.00,3255.00,3129.00,2772.00,5439.00,3255.00,3108.00,1827.00,5481.00,6153.00,5607.00,3381.00,2856.00,6342.00,3045.00
6,0.65,0.29,0.22,458.16,392.38,5.93,0.22,6.09,0.34,24,20.0,3120.00,2280.00,5240.00,2280.00,3080.00,2720.00,2560.00,3060.00,2960.00,3580.00,5100.00,2960.00,3220.00,6200.00,3640.00,2700.00,2980.00,6200.00,2320.00,2820.00,6060.00,2340.00,2940.00,3100.00
7,0.66,0.29,0.22,458.16,392.38,5.93,0.22,6.09,0.34,24,20.0,2960.00,2880.00,3100.00,2420.00,5180.00,5120.00,3040.00,2380.00,2640.00,4360.00,5020.00,3160.00,2720.00,2360.00,2460.00,2920.00,6640.00,2560.00,3900.00,6120.00,3100.00,5620.00,2920.00,2840.00
8,0.67,12.13,21.95,4581.62,3923.81,12.13,2.24,9.10,3.39,25,19.0,2774.00,2850.00,2812.00,5073.00,2356.00,5909.00,2660.00,1387.00,2983.00,665.00,2375.00,2641.00,6612.00,2926.00,4541.00,4180.00,646.00,2242.00,5130.00,2774.00,4864.00,5472.00,3591.00,5605.00,2831.00
9,0.66,12.13,21.95,4581.62,3923.81,12.13,2.24,9.10,3.39,25,19.0,3990.00,2622.00,2983.00,6004.00,4959.00,3762.00,2831.00,6441.00,2546.00,2793.00,6441.00,5472.00,2280.00,2812.00,5301.00,6669.00,7144.00,4788.00,6080.00,6289.00,2717.00,3857.00,513.00,2565.00,2603.00
10,0.69,12.13,21.95,4581.62,3923.81,12.13,2.24,9.10,3.39,25,19.0,2964.00,5586.00,3686.00,2736.00,2698.00,6023.00,2831.00,2945.00,6042.00,2907.00,2584.00,2698.00,5928.00,4712.00,2432.00,3135.00,2584.00,2679.00,6289.00,2926.00,5719.00,2641.00,2413.00,2774.00,2793.00
11,0.69,0.60,0.63,4581.62,3923.81,0.60,2.24,0.57,3.39,26,20.0,6560.00,3000.00,2240.00,4860.00,3220.00,2780.00,2880.00,5360.00,3160.00,3260.00,3080.00,5400.00,3080.00,2680.00,2580.00,3040.00,3360.00,2420.00,5680.00,3940.00,2940.00,2900.00,2800.00,2920.00,2680.00,6400.00
12,0.69,0.60,0.63,4581.62,3923.81,0.60,2.24,0.57,3.39,26,20.0,3000.00,5800.00,5160.00,2980.00,7340.00,2880.00,4560.00,6360.00,4240.00,6320.00,2420.00,2880.00,3140.00,6740.00,6060.00,1480.00,6100.00,2900.00,2620.00,2780.00,2700.00,8100.00,4780.00,2140.00,3140.00,2860.00
13,0.70,0.60,0.63,4581.62,3923.81,0.60,2.24,0.57,3.39,26,20.0,2980.00,2960.00,3000.00,2940.00,5020.00,2860.00,4820.00,2600.00,2940.00,3100.00,2920.00,2720.00,6760.00,7240.00,3000.00,6500.00,3260.00,5900.00,2920.00,6520.00,7380.00,2700.00,4780.00,3060.00,2820.00,3060.00
14,0.70,1.09,0.80,45816.23,39238.12,6.01,0.80,5.66,0.96,27,19.0,1919.00,2850.00,3743.00,2451.00,2641.00,1539.00,4028.00,9386.00,2945.00,5339.00,2926.00,2774.00,2774.00,2945.00,5909.00,5320.00,2375.00,2907.00,2698.00,2318.00,4693.00,6251.00,2850.00,4807.00,6555.00,2831.00,2451.00
15,0.71,1.09,0.80,45816.23,39238.12,6.01,0.80,5.66,0.96,27,19.0,4598.00,2774.00,3268.00,2489.00,2755.00,2907.00,4199.00,2527.00,4826.00,1824.00,3762.00,5225.00,5947.00,4788.00,2413.00,6422.00,3458.00,2698.00,2641.00,2964.00,2774.00,5738.00,4731.00,2679.00,2470.00,2470.00,2869.00
16,0.71,1.09,0.80,45816.23,39238.12,6.01,0.80,5.66,0.96,27,19.0,3382.00,2831.00,2869.00,2907.00,2299.00,2280.00,2223.00,2679.00,4883.00,5149.00,6802.00,2945.00,3306.00,1805.00,2394.00,7695.00,2679.00,2603.00,2432.00,5643.00,3933.00,5149.00,5035.00,7011.00,2641.00,2945.00,2698.00
17,0.71,1.44,1.37,458162.31,392381.22,1.44,8.03,1.09,9.64,28,20.0,2880.00,2360.00,6280.00,6040.00,4540.00,5680.00,5040.00,2720.00,5740.00,5320.00,2940.00,3160.00,5320.00,2880.00,2920.00,2840.00,2420.00,6520.00,2840.00,2660.00,5640.00,2740.00,5680.00,2680.00,5800.00,2820.00,2660.00,6880.00
18,0.71,1.44,1.37,458162.31,392381.22,1.44,8.03,1.09,9.64,28,20.0,2980.00,5680.00,5820.00,5880.00,5880.00,3740.00,4740.00,3700.00,2520.00,2520.00,3000.00,5240.00,4200.00,3020.00,2280.00,3120.00,2660.00,2880.00,7160.00,5720.00,6280.00,3520.00,6260.00,5220.00,5220.00,4720.00,5020.00,2940.00
19,0.72,1.44,1.37,458162.31,392381.22,1.44,8.03,1.09,9.64,28,20.0,2440.00,2660.00,2680.00,2640.00,3000.00,7000.00,5660.00,6160.00,2560.00,2420.00,6000.00,3120.00,2740.00,2800.00,3140.00,4780.00,2540.00,2600.00,2500.00,3000.00,2900.00,4560.00,3060.00,2920.00,3600.00,6980.00,3180.00,5560.00
