1,0.09,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,580.00,560.00,680.00,600.00,2200.00,600.00,600.00,600.00,600.00,480.00,20.00,2020.00,1920.00,20.00,600.00,360.00,580.00,500.00,700.00,700.00
37,0.77,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,638.00,154.00,660.00,660.00,572.00,660.00,506.00,2596.00,638.00,660.00,660.00,2772.00,660.00,66.00,660.00,660.00
38,0.77,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,418.00,2684.00,748.00,660.00,660.00,660.00,638.00,308.00,638.00,2420.00,660.00,1716.00,264.00,660.00,638.00,770.00
39,0.73,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,660.00,660.00,660.00,506.00,660.00,330.00,638.00,66.00,638.00,22.00,616.00,2134.00,4510.00,660.00,44.00,660.00
40,0.75,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,484.00,660.00,22.00,2728.00,2222.00,660.00,2684.00,2464.00,660.00,660.00,88.00,22.00,594.00,22.00,2376.00,660.00
41,0.76,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,660.00,2596.00,462.00,154.00,2024.00,660.00,44.00,154.00,132.00,2772.00,198.00,286.00,22.00,550.00,770.00,22.00
42,0.77,2.68,2.20,0.69,0.62,0.65,1.96,0.69,2.23,16,22.0,660.00,660.00,176.00,2706.00,2728.00,638.00,88.00,2222.00,638.00,660.00,176.00,660.00,3960.00,2794.00,616.00,2398.00
43,0.78,2.89,3.72,2.77,2.47,2.60,3.72,2.77,3.45,17,23.0,690.00,2875.00,644.00,161.00,2990.00,690.00,2668.00,483.00,690.00,690.00,138.00,2691.00,690.00,115.00,690.00,2116.00,253.00
44,0.78,2.89,3.72,2.77,2.47,2.60,3.72,2.77,3.45,17,23.0,2300.00,690.00,690.00,690.00,2530.00,805.00,437.00,690.00,483.00,690.00,690.00,2576.00,437.00,759.00,391.00,2852.00,207.00
45,0.77,2.89,3.72,2.77,2.47,2.60,3.72,2.77,3.45,17,23.0,805.00,138.00,184.00,4715.00,690.00,690.00,736.00,644.00,391.00,690.00,690.00,690.00,69.00,2185.00,690.00,2093.00,2806.00
46,0.79,2.89,3.72,2.77,2.47,2.60,3.72,2.77,3.45,17,23.0,690.00,2760.00,644.00,46.00,690.00,368.00,46.00,598.00,690.00,690.00,2944.00,690.00,690.00,690.00,690.00,552.00,690.00
47,0.79,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,2706.00,660.00,660.00,660.00,660.00,638.00,660.00,660.00,660.00,638.00,660.00,374.00,660.00,2772.00,176.00,660.00
48,0.79,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,2552.00,462.00,660.00,660.00,2178.00,616.00,660.00,660.00,2178.00,660.00,660.00,352.00,2156.00,660.00,2420.00,660.00
49,0.79,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,506.00,1012.00,660.00,660.00,616.00,2794.00,132.00,638.00,660.00,660.00,660.00,660.00,660.00,660.00,726.00,506.00
50,0.79,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,22.00,1870.00,594.00,220.00,660.00,660.00,2530.00,660.00,660.00,330.00,616.00,660.00,660.00,660.00,660.00,660.00
51,0.79,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,660.00,396.00,374.00,638.00,264.00,330.00,550.00,638.00,616.00,660.00,2552.00,770.00,220.00,1716.00,660.00,22.00
52,0.80,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,660.00,506.00,2596.00,660.00,660.00,2750.00,660.00,440.00,660.00,660.00,660.00,638.00,660.00,748.00,660.00,660.00
53,0.80,0.86,0.99,2.77,2.47,2.60,0.99,2.77,0.93,16,22.0,660.00,220.00,572.00,660.00,660.00,2772.00,308.00,2178.00,638.00,638.00,110.00,660.00,2288.00,2794.00,660.00,638.00
