1,0.53,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5560.00,3640.00,4740.00,2940.00,3060.00,3060.00,2120.00,1720.00,6580.00,4380.00,6000.00,2880.00,4780.00,5460.00,3120.00,5420.00,4860.00,3220.00,2840.00,2260.00
2,0.59,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5580.00,2540.00,3220.00,2960.00,3680.00,5160.00,2820.00,1940.00,2900.00,4460.00,3060.00,3140.00,6800.00,2980.00,6300.00,5440.00,6000.00,3140.00,3060.00,2920.00
3,0.60,10000000000.00,10000000000.00,8.11,8.18,8.48,10000000000.00,8.11,10000000000.00,19,19.0,2812.00,5776.00,5149.00,5149.00,5662.00,3762.00,2698.00,4636.00,2603.00,3553.00,2755.00,2679.00,2356.00,2641.00,6175.00,2242.00,1539.00,6365.00,5852.00
4,0.62,100000000000.00,100000000000.00,3.59,3.58,3.49,100000000000.00,3.59,100000000000.00,18,18.0,4518.00,2646.00,4842.00,5238.00,2214.00,2304.00,2466.00,2736.00,2052.00,2898.00,6138.00,2718.00,2376.00,2448.00,2484.00,2214.00,2610.00,2520.00
5,0.65,100000000000.00,100000000000.00,0.68,0.50,0.49,100000000000.00,0.68,100000000000.00,17,17.0,2737.00,5253.00,3332.00,2499.00,2516.00,2516.00,2142.00,5899.00,5100.00,1870.00,2550.00,4267.00,3485.00,2278.00,2686.00,2397.00,6222.00
6,0.66,100000000000.00,100000000000.00,0.22,0.50,0.44,100000000000.00,0.22,100000000000.00,16,16.0,2048.00,2128.00,4208.00,1824.00,2208.00,3568.00,3280.00,3056.00,608.00,4880.00,5632.00,2512.00,2000.00,5280.00,2096.00,3968.00
7,0.66,100000000000.00,100000000000.00,0.22,0.50,0.44,100000000000.00,0.22,100000000000.00,16,16.0,3232.00,1536.00,4400.00,2256.00,3584.00,5504.00,4272.00,2336.00,2224.00,2320.00,2384.00,1360.00,2272.00,2032.00,4960.00,1936.00
8,0.67,1000000000000.00,1000000000000.00,9.11,7.50,9.01,1000000000000.00,9.11,1000000000000.00,15,15.0,2280.00,3045.00,1260.00,4530.00,3855.00,5370.00,4005.00,1905.00,2415.00,1590.00,1845.00,2220.00,2235.00,2205.00,1995.00
9,0.67,1000000000000.00,1000000000000.00,9.11,7.50,9.01,1000000000000.00,9.11,1000000000000.00,15,15.0,2070.00,1935.00,2175.00,2310.00,1515.00,2235.00,3150.00,4305.00,4530.00,1830.00,4170.00,2250.00,2070.00,4380.00,4395.00
10,0.68,1000000000000.00,1000000000000.00,9.11,7.50,9.01,1000000000000.00,9.11,1000000000000.00,15,15.0,2160.00,1995.00,2250.00,2250.00,3525.00,2250.00,4905.00,1770.00,2340.00,1725.00,2070.00,4440.00,5505.00,2265.00,3240.00
11,0.70,1000000000000.00,1000000000000.00,0.23,0.15,0.17,1000000000000.00,0.23,1000000000000.00,14,14.0,4158.00,4228.00,4900.00,2058.00,2184.00,2940.00,4550.00,1260.00,2030.00,2044.00,2464.00,2170.00,2702.00,2142.00
12,0.68,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,2054.00,1859.00,3562.00,3718.00,1664.00,3731.00,4225.00,1768.00,1807.00,1807.00,2002.00,3081.00,3315.00
13,0.70,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,3913.00,1716.00,2067.00,1742.00,1716.00,2041.00,2990.00,2067.00,1794.00,3289.00,4199.00,1703.00,1937.00
14,0.71,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,3731.00,1157.00,1534.00,1898.00,3783.00,1781.00,1833.00,2054.00,1339.00,1937.00,1742.00,4251.00,1976.00
15,0.67,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,1950.00,2041.00,1599.00,1898.00,1846.00,208.00,1781.00,1820.00,702.00,1638.00,1794.00,2002.00,1378.00
16,0.70,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,2054.00,1885.00,1807.00,1716.00,3718.00,2704.00,2678.00,1833.00,1898.00,1989.00,1911.00,2028.00,2873.00
17,0.71,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,2080.00,1807.00,2080.00,1599.00,4498.00,1963.00,3575.00,3406.00,2041.00,1937.00,1690.00,2613.00,1105.00
18,0.69,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,3861.00,4004.00,2093.00,1859.00,2990.00,3029.00,4537.00,1859.00,1807.00,2054.00,1911.00,2938.00,1872.00
19,0.71,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,3367.00,2054.00,1820.00,1937.00,3341.00,4212.00,598.00,1911.00,1885.00,1989.00,1716.00,1716.00,4186.00
20,0.72,1000000000000.00,1000000000000.00,3.09,4.83,4.17,1000000000000.00,3.09,1000000000000.00,13,13.0,1859.00,1911.00,3666.00,1833.00,2938.00,2574.00,2405.00,1898.00,1820.00,1313.00,1898.00,4082.00,1924.00
21,0.72,10000000000000.00,10000000000000.00,3.27,4.10,3.63,10000000000000.00,3.27,10000000000000.00,12,12.0,1728.00,3612.00,1680.00,1728.00,1428.00,2868.00,1260.00,1512.00,2712.00,1764.00,2316.00,3792.00
22,0.71,10000000000000.00,10000000000000.00,3.27,4.10,3.63,10000000000000.00,3.27,10000000000000.00,12,12.0,4128.00,1680.00,1752.00,3408.00,2964.00,1692.00,1728.00,1668.00,1872.00,1656.00,1668.00,3888.00
23,0.71,10000000000000.00,10000000000000.00,3.27,4.10,3.63,10000000000000.00,3.27,10000000000000.00,12,12.0,3024.00,1776.00,1620.00,3780.00,3048.00,3384.00,1692.00,3960.00,1704.00,1776.00,2892.00,2892.00
