1,0.09,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,120.00,580.00,2200.00,520.00,600.00,2560.00,560.00,420.00,600.00,2320.00,3660.00,560.00,600.00,80.00,600.00,600.00,580.00,20.00,600.00
2,0.18,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,580.00,560.00,700.00,140.00,120.00,600.00,2020.00,580.00,560.00,600.00,600.00,200.00,600.00,560.00,2120.00,2500.00,100.00,600.00,580.00,340.00
3,0.25,1000000000.00,1000000000.00,0.17,0.04,0.29,1000000000.00,0.17,1000000000.00,21,21.0,2079.00,462.00,609.00,1827.00,609.00,630.00,630.00,588.00,609.00,609.00,630.00,2079.00,630.00,462.00,630.00,630.00,630.00,2331.00,21.00,21.00,105.00
4,0.34,0.03,2.44,0.17,0.04,0.29,2.44,0.17,3.96,20,22.0,638.00,2706.00,2178.00,660.00,660.00,66.00,660.00,638.00,462.00,660.00,484.00,660.00,660.00,462.00,154.00,2574.00,660.00,660.00,2486.00,770.00
5,0.38,0.03,2.44,0.40,0.69,0.29,0.50,0.17,0.69,19,23.0,230.00,276.00,690.00,690.00,690.00,690.00,2691.00,690.00,2530.00,690.00,138.00,69.00,690.00,552.00,667.00,253.00,690.00,690.00,690.00
6,0.36,0.03,2.44,4.25,6.87,0.29,17.55,0.17,6.87,18,24.0,7584.00,720.00,336.00,48.00,720.00,48.00,696.00,48.00,2976.00,696.00,720.00,720.00,720.00,672.00,696.00,528.00,720.00,720.00
7,0.44,0.03,2.44,4.25,6.87,0.29,17.55,0.17,6.87,18,24.0,168.00,24.00,720.00,720.00,576.00,696.00,2280.00,696.00,720.00,720.00,720.00,120.00,720.00,720.00,696.00,336.00,2448.00,648.00
8,0.49,0.27,19.53,4.11,1.57,2.33,1.67,1.38,1.57,17,23.0,690.00,690.00,690.00,2806.00,690.00,276.00,184.00,552.00,690.00,621.00,690.00,2277.00,483.00,2185.00,2599.00,23.00,690.00
9,0.54,0.27,19.53,0.89,1.26,1.01,1.67,0.89,1.57,16,22.0,638.00,638.00,528.00,154.00,2684.00,660.00,660.00,638.00,2200.00,660.00,2178.00,286.00,2794.00,660.00,660.00,2178.00
10,0.53,0.27,19.53,0.17,0.02,0.02,1.67,0.17,1.57,15,23.0,92.00,2760.00,690.00,644.00,575.00,690.00,690.00,598.00,2277.00,690.00,759.00,253.00,69.00,1771.00,506.00
11,0.56,0.27,19.53,0.17,0.02,0.02,1.67,0.17,1.57,15,23.0,483.00,667.00,2530.00,690.00,690.00,2668.00,161.00,690.00,621.00,690.00,667.00,621.00,161.00,690.00,690.00
12,0.59,2.16,156.21,16.73,164.71,0.14,73.80,1.34,164.71,14,24.0,552.00,792.00,624.00,3000.00,2352.00,552.00,720.00,720.00,696.00,720.00,720.00,720.00,2400.00,2664.00
13,0.56,2.16,156.21,0.72,0.85,0.14,0.80,1.34,0.85,15,25.0,2750.00,750.00,700.00,725.00,750.00,600.00,7900.00,2975.00,400.00,750.00,750.00,750.00,750.00,725.00,400.00
14,0.60,2.16,156.21,0.72,0.85,0.14,0.80,1.34,0.85,15,25.0,3075.00,750.00,625.00,750.00,750.00,1075.00,750.00,750.00,675.00,575.00,750.00,750.00,275.00,750.00,2750.00
15,0.61,2.16,156.21,0.72,0.85,0.14,0.80,1.34,0.85,15,25.0,450.00,750.00,325.00,750.00,750.00,750.00,625.00,500.00,525.00,700.00,750.00,2700.00,750.00,2825.00,750.00
16,0.64,5.15,2.60,5.73,6.80,1.14,2.60,10.68,2.53,14,24.0,720.00,720.00,408.00,2088.00,696.00,720.00,648.00,2952.00,720.00,720.00,720.00,696.00,648.00,408.00
17,0.62,5.15,2.60,1.05,0.98,0.99,2.60,1.05,2.53,15,23.0,23.00,23.00,644.00,2783.00,690.00,690.00,690.00,805.00,2898.00,2208.00,667.00,2668.00,23.00,690.00,621.00
18,0.65,5.15,2.60,1.05,0.98,0.99,2.60,1.05,2.53,15,23.0,23.00,2737.00,667.00,184.00,2714.00,690.00,644.00,713.00,2093.00,690.00,391.00,690.00,69.00,690.00,667.00
19,0.66,5.15,2.60,1.05,0.98,0.99,2.60,1.05,2.53,15,23.0,2852.00,483.00,690.00,667.00,460.00,667.00,690.00,690.00,690.00,552.00,46.00,2346.00,690.00,690.00,690.00
20,0.68,0.40,0.74,8.40,7.85,0.40,20.81,0.60,20.28,14,24.0,696.00,168.00,696.00,720.00,720.00,720.00,720.00,792.00,720.00,720.00,3000.00,3408.00,3000.00,720.00
21,0.69,0.40,0.74,0.61,0.77,0.40,0.75,0.60,0.77,13,25.0,3200.00,875.00,725.00,750.00,50.00,750.00,750.00,3125.00,100.00,750.00,750.00,725.00,375.00
22,0.69,0.40,0.74,0.07,0.21,0.40,0.32,0.60,0.21,14,24.0,96.00,720.00,2904.00,720.00,2952.00,360.00,672.00,720.00,264.00,624.00,696.00,720.00,3000.00,2736.00
23,0.70,0.40,0.74,0.07,0.21,0.40,0.32,0.60,0.21,14,24.0,96.00,720.00,720.00,696.00,720.00,336.00,3072.00,48.00,720.00,288.00,720.00,1656.00,696.00,720.00
24,0.70,0.40,0.74,0.07,0.21,0.40,0.32,0.60,0.21,14,24.0,720.00,432.00,720.00,720.00,720.00,624.00,720.00,720.00,2712.00,840.00,720.00,720.00,720.00,696.00
