1,0.49,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,10,10.0,1950.00,3320.00,1450.00,3200.00,1960.00,340.00,1390.00,1520.00,1980.00,2540.00
2,0.56,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,10,10.0,3200.00,1390.00,1360.00,1300.00,2710.00,3200.00,2220.00,1560.00,3500.00,1260.00
3,0.57,1000000000.00,1000000000.00,6.53,5.82,6.19,1000000000.00,6.53,1000000000.00,9,11.0,1793.00,1243.00,4191.00,1650.00,1562.00,3124.00,3619.00,2772.00,1463.00
4,0.60,1000000000.00,1000000000.00,6.53,5.82,6.19,1000000000.00,6.53,1000000000.00,9,11.0,1661.00,2508.00,3256.00,1606.00,1683.00,1353.00,1397.00,3157.00,3036.00
5,0.61,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,3552.00,2244.00,1776.00,1836.00,2736.00,1596.00,1140.00,1596.00
6,0.60,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,1668.00,1728.00,3168.00,1596.00,1608.00,1704.00,1776.00,1392.00
7,0.60,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,1668.00,3120.00,3756.00,2580.00,1596.00,1920.00,3312.00,2856.00
8,0.60,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,1884.00,3240.00,3696.00,1632.00,1152.00,1692.00,1752.00,3096.00
9,0.59,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,3192.00,3816.00,3984.00,2544.00,1884.00,1884.00,1752.00,864.00
10,0.61,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,276.00,1932.00,1668.00,1860.00,1800.00,3240.00,3336.00,2928.00
11,0.61,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,1980.00,1668.00,3960.00,3204.00,1728.00,1320.00,1536.00,3600.00
12,0.61,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,3492.00,1800.00,4152.00,3564.00,2220.00,3120.00,4356.00,3852.00
13,0.63,1000000000.00,1000000000.00,2.54,2.40,6.19,2.80,6.53,2.40,8,12.0,1776.00,1656.00,3132.00,3240.00,1920.00,1656.00,1824.00,3312.00
14,0.64,1000000000.00,1000000000.00,8.37,8.17,6.19,8.94,6.53,8.17,7,13.0,1651.00,1911.00,1430.00,3614.00,1807.00,3341.00,3965.00
15,0.61,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,2128.00,3332.00,1638.00,2044.00,2268.00,5082.00
16,0.62,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1904.00,4620.00,1708.00,3136.00,4382.00,3892.00
17,0.64,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1960.00,2590.00,3556.00,4690.00,2086.00,1876.00
18,0.64,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,3654.00,4172.00,1330.00,2086.00,2212.00,2548.00
19,0.62,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1666.00,1932.00,1764.00,4256.00,2142.00,2030.00
20,0.61,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,2142.00,3920.00,2156.00,2156.00,1260.00,2198.00
21,0.61,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,4340.00,2142.00,2044.00,2156.00,1932.00,2058.00
22,0.62,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1778.00,1792.00,2058.00,1932.00,3584.00,4914.00
23,0.62,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,4928.00,3164.00,1764.00,4340.00,2002.00,2128.00
24,0.63,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,3276.00,2058.00,3136.00,1890.00,3556.00,3864.00
25,0.64,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1484.00,3668.00,2184.00,3514.00,4214.00,4256.00
26,0.64,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,1918.00,1946.00,1862.00,2968.00,2016.00,1974.00
27,0.63,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,2044.00,4424.00,2086.00,2716.00,4662.00,4424.00
28,0.61,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,3724.00,1974.00,1470.00,2044.00,2030.00,2170.00
29,0.63,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,3654.00,4788.00,3640.00,2156.00,1960.00,3990.00
30,0.64,1000000000.00,1000000000.00,0.94,0.96,6.19,0.91,6.53,0.96,6,14.0,490.00,1918.00,1988.00,1876.00,3794.00,2114.00
