1,0.02,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
2,0.05,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
3,0.06,1000000000.00,1000000000.00,0.03,0.03,0.03,1000000000.00,0.03,1000000000.00,21,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
4,0.07,32.00,29.00,0.33,0.33,0.33,29.00,0.33,32.00,22,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
5,0.08,0.16,0.07,0.33,0.33,0.33,0.07,0.33,0.16,21,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
6,0.09,0.16,0.07,0.33,0.33,0.33,0.07,0.33,0.16,21,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
7,0.10,0.16,0.07,4.21,7.46,7.46,0.07,4.21,0.16,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
8,0.09,0.16,0.07,4.21,7.46,7.46,0.07,4.21,0.16,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
9,0.11,0.16,0.07,4.21,7.46,7.46,0.07,4.21,0.16,20,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
10,0.10,0.16,0.07,0.29,0.42,0.42,0.07,0.29,0.16,19,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
11,0.11,0.16,0.07,0.29,0.42,0.42,0.07,0.29,0.16,19,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
12,0.11,0.16,0.07,0.29,0.42,0.42,0.07,0.29,0.16,19,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
13,0.11,0.16,0.07,0.29,0.42,0.42,0.07,0.29,0.16,19,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
14,0.12,0.16,0.07,0.29,0.42,0.42,0.07,0.29,0.16,19,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
15,0.13,0.16,0.07,7.36,4.35,0.42,3.79,0.29,4.35,18,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
16,0.13,0.16,0.07,7.36,4.35,0.42,3.79,0.29,4.35,18,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
17,0.13,0.16,0.07,7.36,4.35,0.42,3.79,0.29,4.35,18,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
18,0.13,0.16,0.07,7.36,4.35,0.42,3.79,0.29,4.35,18,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
19,0.14,0.16,0.07,7.36,4.35,0.42,3.79,0.29,4.35,18,22.0,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00,1100.00
20,0.12,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
21,0.14,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
22,0.13,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
23,0.14,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
24,0.15,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
25,0.15,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
26,0.15,0.16,0.07,0.04,0.09,0.42,0.06,0.29,0.09,17,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
27,0.15,1.62,0.69,75.48,37.07,18.41,0.57,75.48,0.86,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
28,0.16,1.62,0.69,75.48,37.07,18.41,0.57,75.48,0.86,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
29,0.16,1.62,0.69,75.48,37.07,18.41,0.57,75.48,0.86,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
30,0.17,1.62,0.69,75.48,37.07,18.41,0.57,75.48,0.86,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
31,0.16,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
32,0.16,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
33,0.16,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
34,0.16,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
35,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
36,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
37,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
38,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
39,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
40,0.17,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
41,0.18,1.62,0.69,1.07,0.98,0.96,0.57,1.07,0.86,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
42,0.18,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
43,0.18,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
44,0.18,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
45,0.18,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
46,0.19,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
47,0.19,16.25,6.90,1.72,1.75,9.64,2.16,10.65,1.75,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
48,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
49,0.18,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
50,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
51,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
52,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
53,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
54,0.20,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
55,0.20,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
56,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
57,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
58,0.20,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
59,0.19,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
60,0.20,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
61,0.20,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
62,0.21,0.99,0.99,1.72,1.75,0.99,2.16,0.99,1.75,15,21.0,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00
63,0.21,9.91,9.90,1.29,1.29,9.91,1.29,9.90,1.29,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
64,0.21,9.91,9.90,1.29,1.29,9.91,1.29,9.90,1.29,16,20.0,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00,1000.00
