1,0.47,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2720.00,2940.00,7260.00,2940.00,2840.00,2600.00,2960.00,2740.00,3240.00,6000.00,4960.00,5020.00,3060.00,3100.00,2960.00,1900.00,1080.00,3160.00,2900.00,2440.00
2,0.56,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3560.00,6220.00,3020.00,2780.00,3000.00,2660.00,7160.00,6340.00,7020.00,3080.00,2960.00,2980.00,5580.00,2600.00,3060.00,2080.00,3160.00,6100.00,2520.00,5040.00
3,0.62,10000000000.00,10000000000.00,5.40,4.29,4.21,10000000000.00,5.40,10000000000.00,21,21.0,2940.00,7014.00,6594.00,5859.00,2961.00,2772.00,2856.00,4431.00,6531.00,3150.00,3045.00,3255.00,3213.00,5502.00,4746.00,3465.00,3969.00,5250.00,2961.00,3234.00,6720.00
4,0.65,0.73,0.77,54.02,42.86,42.14,0.77,54.02,0.87,20,20.0,6760.00,2880.00,2900.00,6980.00,2320.00,2560.00,5740.00,2720.00,2520.00,4160.00,2820.00,2840.00,6260.00,2840.00,3200.00,2880.00,5320.00,2600.00,2280.00,2980.00
5,0.67,7.31,7.70,0.77,1.39,1.74,7.70,0.77,8.70,21,21.0,6573.00,2394.00,6867.00,2940.00,4788.00,5649.00,3297.00,3255.00,6132.00,6258.00,3759.00,4452.00,3297.00,3108.00,4326.00,3213.00,3003.00,5817.00,3129.00,2835.00,5922.00
6,0.68,2.36,2.43,7.66,13.88,17.36,2.43,7.66,2.90,20,20.0,2860.00,5060.00,2920.00,5860.00,5800.00,1740.00,3960.00,3240.00,5300.00,2960.00,7160.00,5100.00,2860.00,2200.00,2800.00,3060.00,3000.00,6260.00,6340.00,2080.00
7,0.68,23.64,24.27,0.39,0.63,0.93,24.27,0.39,28.96,21,21.0,5586.00,3486.00,3150.00,6678.00,2478.00,3108.00,3213.00,6573.00,3087.00,4809.00,2730.00,6972.00,4746.00,7812.00,5334.00,3066.00,3045.00,6552.00,3129.00,2940.00,5145.00
8,0.68,23.64,24.27,0.39,0.63,0.93,24.27,0.39,28.96,21,21.0,483.00,3213.00,2919.00,4515.00,2247.00,2520.00,2982.00,2646.00,2562.00,3066.00,2940.00,2625.00,3297.00,2352.00,3339.00,7203.00,2982.00,6993.00,3108.00,3234.00,2898.00
9,0.70,23.64,24.27,0.39,0.63,0.93,24.27,0.39,28.96,21,21.0,2184.00,5502.00,2583.00,3066.00,3234.00,3381.00,2478.00,5082.00,3255.00,5649.00,2541.00,7518.00,2793.00,2898.00,2709.00,2751.00,3255.00,3318.00,2541.00,2898.00,294.00
10,0.70,3.88,3.92,3.90,6.27,9.31,3.92,3.90,4.93,22,22.0,3234.00,6666.00,5830.00,2574.00,3454.00,2882.00,7546.00,2904.00,2816.00,3498.00,3124.00,6556.00,5698.00,5588.00,3190.00,4004.00,2926.00,3212.00,3234.00,3080.00,7348.00,3476.00
11,0.70,3.88,3.92,3.90,6.27,9.31,3.92,3.90,4.93,22,22.0,3212.00,2948.00,7040.00,2574.00,6248.00,6776.00,3212.00,6490.00,3476.00,6204.00,4862.00,7722.00,4224.00,2992.00,3080.00,2970.00,3212.00,2948.00,7040.00,5918.00,6842.00,7282.00
12,0.69,3.88,3.92,3.90,6.27,9.31,3.92,3.90,4.93,22,22.0,8382.00,4906.00,2772.00,7480.00,2530.00,3058.00,2684.00,3256.00,5368.00,5302.00,3388.00,2860.00,7304.00,7722.00,3300.00,2178.00,4708.00,2508.00,3278.00,5104.00,3234.00,3344.00
13,0.71,3.88,3.92,3.90,6.27,9.31,3.92,3.90,4.93,22,22.0,3432.00,2772.00,3278.00,3014.00,3344.00,7062.00,7612.00,3476.00,6534.00,3410.00,3410.00,3388.00,3410.00,6666.00,5610.00,3388.00,5016.00,5566.00,6644.00,3058.00,7304.00,3014.00
14,0.70,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,5376.00,6930.00,7308.00,2919.00,1953.00,3402.00,5922.00,2814.00,6552.00,2877.00,5061.00,3192.00,6594.00,3234.00,2415.00,2037.00,3234.00,3318.00,3318.00,6405.00,2793.00
15,0.71,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3087.00,2793.00,2940.00,5523.00,3318.00,5292.00,5985.00,4977.00,3192.00,3171.00,3360.00,6846.00,3192.00,6951.00,5313.00,6930.00,2667.00,3129.00,3255.00,2814.00,3129.00
16,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,2982.00,3066.00,3171.00,5397.00,6468.00,3066.00,2772.00,3087.00,2688.00,2499.00,5754.00,6342.00,2730.00,6573.00,6825.00,6594.00,2667.00,7623.00,2940.00,3129.00,5292.00
17,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,2940.00,3150.00,3066.00,3087.00,6090.00,5670.00,4326.00,5985.00,5838.00,2961.00,6720.00,7245.00,3192.00,6636.00,3045.00,1785.00,6258.00,3360.00,2520.00,6426.00,2751.00
18,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,5061.00,3024.00,3003.00,3360.00,6006.00,7287.00,3066.00,6909.00,2835.00,6006.00,2457.00,5880.00,714.00,3213.00,3234.00,2961.00,6027.00,7098.00,2373.00,3423.00,6468.00
19,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3255.00,4893.00,6846.00,5565.00,3003.00,6216.00,5859.00,7308.00,2982.00,3213.00,7371.00,3318.00,5775.00,2625.00,2520.00,6636.00,5586.00,4767.00,2982.00,2709.00,6951.00
20,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3108.00,3213.00,2415.00,4095.00,3675.00,3213.00,6699.00,4011.00,2646.00,6636.00,2625.00,4557.00,3024.00,6132.00,7161.00,2373.00,3297.00,6300.00,6972.00,6489.00,3255.00
21,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,5754.00,3528.00,2856.00,3297.00,2814.00,7056.00,5859.00,3129.00,4788.00,2562.00,6321.00,2856.00,7623.00,3234.00,2688.00,3108.00,3150.00,5355.00,3360.00,3003.00,2772.00
22,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,6993.00,4851.00,4032.00,3045.00,5691.00,6216.00,3129.00,3255.00,2793.00,4704.00,7623.00,3150.00,7329.00,3381.00,2898.00,3360.00,2919.00,3339.00,2793.00,3108.00,2919.00
23,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3192.00,2919.00,5019.00,7224.00,2436.00,3003.00,4599.00,7896.00,5502.00,3255.00,3024.00,3171.00,3255.00,5943.00,3192.00,4431.00,2667.00,2940.00,2457.00,2919.00,4452.00
24,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,2142.00,3255.00,3129.00,2688.00,3045.00,3024.00,2646.00,5670.00,3276.00,4158.00,2814.00,6321.00,2919.00,2646.00,3276.00,7308.00,4830.00,6489.00,1890.00,3234.00,6552.00
25,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,7497.00,2562.00,2940.00,3171.00,3150.00,6573.00,3150.00,3003.00,3108.00,3045.00,3087.00,3066.00,2625.00,3129.00,7140.00,6153.00,3297.00,3150.00,2919.00,2835.00,3381.00
26,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,6111.00,3255.00,2520.00,6321.00,3276.00,5964.00,6174.00,3927.00,3255.00,5964.00,6930.00,3087.00,2835.00,3066.00,5922.00,4641.00,4242.00,3087.00,5418.00,2961.00,7497.00
27,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,6510.00,4410.00,294.00,3045.00,3276.00,3150.00,2772.00,6090.00,3192.00,6027.00,2919.00,7077.00,3129.00,7077.00,6258.00,7350.00,2961.00,2667.00,2835.00,3087.00,3129.00
28,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3087.00,7224.00,6531.00,2730.00,3087.00,3843.00,3318.00,3234.00,3234.00,6384.00,2898.00,3738.00,6636.00,6237.00,1806.00,5796.00,2772.00,2835.00,3108.00,3213.00,3255.00
29,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,3171.00,2793.00,3129.00,2835.00,3255.00,3045.00,3276.00,5733.00,3507.00,2961.00,2793.00,2646.00,3108.00,3108.00,2226.00,1806.00,6258.00,2751.00,3129.00,3024.00,2982.00
30,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,7308.00,2940.00,2772.00,3255.00,6237.00,4200.00,2604.00,5292.00,5880.00,2793.00,2919.00,2751.00,2499.00,5649.00,7350.00,3213.00,2919.00,7266.00,5607.00,5838.00,6153.00
31,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,1953.00,2016.00,2898.00,3213.00,3108.00,2793.00,6552.00,5460.00,3087.00,2478.00,7392.00,4011.00,2982.00,2835.00,2982.00,3024.00,3234.00,7119.00,3003.00,3213.00,3276.00
32,0.05,0.86,0.79,38.98,62.74,93.06,0.79,38.98,0.88,21,21.0,2625.00,2541.00,336.00,3129.00,4347.00,3318.00,3024.00,2163.00,3087.00,5460.00,3234.00,7308.00,5985.00,2709.00,3318.00,3171.00,2961.00,3003.00,4326.00,1806.00,3927.00
