1,0.46,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,4840.00,2840.00,3160.00,4940.00,3020.00,6760.00,6000.00,2240.00,2920.00,5740.00,6100.00,5460.00,3060.00,5680.00,2540.00,2620.00,3940.00,3200.00,2720.00,2920.00
16,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3475.00,5300.00,8900.00,3525.00,8350.00,5375.00,675.00,5950.00,6450.00,2625.00,7250.00,8500.00,3750.00,5250.00,7525.00,3325.00,4075.00,3050.00,3650.00,5725.00,3525.00,3400.00,3775.00,7900.00,3350.00
17,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,8750.00,8700.00,5675.00,3625.00,3300.00,3775.00,8475.00,6725.00,3500.00,7425.00,3100.00,9300.00,3975.00,5600.00,3950.00,3325.00,3500.00,2750.00,3725.00,3850.00,5600.00,2950.00,3475.00,2425.00,3700.00
18,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7525.00,8075.00,3350.00,3925.00,2950.00,3300.00,6275.00,3475.00,3875.00,2250.00,8150.00,6375.00,3700.00,8500.00,3600.00,3950.00,7450.00,7100.00,2850.00,6500.00,7600.00,3000.00,7400.00,2325.00,7850.00
19,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7600.00,3150.00,7600.00,7775.00,3550.00,3900.00,7375.00,4550.00,7625.00,5200.00,3050.00,2875.00,3550.00,3475.00,1600.00,3575.00,3800.00,3525.00,4900.00,2275.00,7800.00,3575.00,6100.00,3950.00,3750.00
20,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3300.00,3725.00,8550.00,7800.00,7425.00,8900.00,3225.00,9150.00,6875.00,3050.00,4000.00,4025.00,3875.00,6075.00,7625.00,3850.00,3675.00,3500.00,5775.00,3875.00,3450.00,4075.00,3850.00,5150.00,5800.00
21,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3675.00,7475.00,3775.00,3750.00,3900.00,6775.00,4025.00,3325.00,3650.00,7900.00,7550.00,3025.00,3875.00,3425.00,3800.00,2850.00,3750.00,3325.00,9300.00,3725.00,3800.00,3450.00,3475.00,3850.00,3200.00
22,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3075.00,3800.00,3850.00,6650.00,3750.00,3825.00,5475.00,3550.00,3525.00,2250.00,3775.00,3650.00,6200.00,3700.00,3750.00,5000.00,7400.00,3250.00,4700.00,2925.00,3675.00,6300.00,3700.00,3500.00,7425.00
23,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3600.00,3575.00,5400.00,3725.00,7275.00,7900.00,7300.00,2775.00,3875.00,3275.00,3625.00,3650.00,3875.00,7450.00,5475.00,8300.00,4600.00,3775.00,3875.00,9100.00,3400.00,3525.00,3625.00,3000.00,4100.00
24,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3750.00,3475.00,5950.00,3250.00,7000.00,6575.00,7550.00,7550.00,3625.00,5450.00,5600.00,7150.00,3725.00,5375.00,4600.00,3400.00,8400.00,3675.00,3675.00,6750.00,3825.00,7925.00,3475.00,7425.00,8000.00
25,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3550.00,4875.00,3825.00,3475.00,2700.00,6950.00,3350.00,8175.00,3425.00,3450.00,3475.00,7700.00,3475.00,2925.00,3775.00,3575.00,8100.00,3150.00,4775.00,3500.00,3900.00,6400.00,6700.00,2875.00,8150.00
26,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3575.00,3425.00,3875.00,3325.00,3325.00,8675.00,7825.00,3525.00,3650.00,7400.00,3550.00,8775.00,3725.00,3400.00,1750.00,2850.00,3400.00,7075.00,2875.00,3550.00,7150.00,3950.00,5300.00,4025.00,7025.00
27,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7775.00,3750.00,3625.00,3250.00,3800.00,3475.00,7525.00,7000.00,2325.00,6225.00,7575.00,4075.00,3725.00,6325.00,2800.00,8150.00,3550.00,6125.00,3525.00,5575.00,4500.00,3600.00,5125.00,3300.00,2075.00
28,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3575.00,7550.00,3975.00,7125.00,3775.00,7300.00,3825.00,3550.00,7525.00,3925.00,2975.00,6825.00,7000.00,5925.00,3350.00,3925.00,3600.00,7125.00,4400.00,3750.00,4000.00,6400.00,7450.00,3850.00,3625.00
29,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3325.00,3950.00,2825.00,3300.00,3825.00,5575.00,5925.00,2750.00,5150.00,3175.00,3425.00,6550.00,3200.00,3325.00,3375.00,3975.00,2875.00,3450.00,3000.00,3325.00,8100.00,3800.00,8350.00,8700.00,3700.00
30,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3025.00,6875.00,3400.00,850.00,7825.00,3850.00,7125.00,3400.00,3750.00,2575.00,3825.00,3400.00,6250.00,3400.00,2950.00,3500.00,6325.00,3550.00,7575.00,8500.00,3350.00,3325.00,7725.00,8150.00,2175.00
31,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3575.00,4950.00,8875.00,6175.00,8350.00,7500.00,3525.00,3650.00,3450.00,6200.00,3650.00,8900.00,7375.00,3625.00,3250.00,4025.00,5325.00,2150.00,3425.00,3175.00,7925.00,3900.00,3400.00,7825.00,3725.00
32,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,2750.00,5175.00,3425.00,3650.00,3525.00,3650.00,1025.00,3750.00,3950.00,8850.00,7975.00,3775.00,3475.00,3625.00,7800.00,4650.00,3750.00,2150.00,3900.00,3525.00,7450.00,3250.00,3725.00,8700.00,7925.00
33,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,8350.00,4900.00,3500.00,3475.00,2575.00,3775.00,3450.00,8525.00,3425.00,3525.00,3600.00,3700.00,8475.00,3775.00,8300.00,2875.00,7325.00,3625.00,3450.00,5950.00,3750.00,7850.00,9075.00,3400.00,5900.00
34,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3950.00,4550.00,5825.00,3450.00,3650.00,3075.00,3150.00,7825.00,8050.00,7475.00,6550.00,4025.00,3700.00,2100.00,3650.00,8225.00,5450.00,2375.00,3825.00,3800.00,3175.00,2950.00,7375.00,3875.00,5725.00
35,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3350.00,6050.00,3525.00,3550.00,6900.00,3050.00,3725.00,7275.00,8325.00,8600.00,3175.00,3675.00,7425.00,3600.00,3625.00,2250.00,4775.00,4050.00,3800.00,5325.00,5125.00,3775.00,950.00,3800.00,3400.00
36,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3700.00,6500.00,2425.00,3850.00,7425.00,9050.00,4275.00,2975.00,4950.00,2325.00,3475.00,7525.00,3675.00,3450.00,3300.00,3550.00,7700.00,3800.00,3550.00,3475.00,3400.00,3825.00,8800.00,8175.00,3425.00
37,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,8775.00,3075.00,7150.00,3250.00,8750.00,5925.00,7850.00,6825.00,4025.00,3250.00,3725.00,4025.00,3575.00,8700.00,3425.00,3800.00,7400.00,3925.00,3400.00,3525.00,3425.00,4000.00,3400.00,9400.00,3825.00
38,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3900.00,5475.00,3925.00,8575.00,6675.00,3850.00,7125.00,3300.00,3275.00,8200.00,7400.00,4000.00,3425.00,3775.00,6750.00,3825.00,2875.00,3100.00,3850.00,6250.00,5950.00,3650.00,3750.00,7325.00,3200.00
39,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3950.00,8050.00,3900.00,6550.00,6550.00,6875.00,3900.00,6975.00,8250.00,7600.00,3275.00,7750.00,5225.00,3625.00,3350.00,3675.00,6275.00,3275.00,3700.00,3550.00,3625.00,3950.00,7225.00,3500.00,3900.00
40,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3900.00,3625.00,8750.00,2375.00,8075.00,3675.00,3825.00,4875.00,3000.00,3925.00,6975.00,3325.00,7125.00,5875.00,5800.00,7500.00,3950.00,3900.00,3550.00,3775.00,6525.00,3850.00,7525.00,3475.00,3900.00
41,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3325.00,3600.00,3575.00,7950.00,5175.00,7775.00,6375.00,7050.00,5150.00,7725.00,3475.00,7925.00,2700.00,6525.00,3600.00,8500.00,6475.00,2575.00,3300.00,3725.00,3975.00,2875.00,3500.00,3675.00,3025.00
42,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3750.00,5175.00,7750.00,6825.00,3625.00,3750.00,5800.00,5725.00,3650.00,3150.00,6650.00,3875.00,3825.00,3900.00,3825.00,4000.00,2475.00,7700.00,3775.00,3575.00,3325.00,3875.00,3900.00,3700.00,5450.00
43,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3925.00,3850.00,6300.00,3450.00,6175.00,3850.00,3250.00,5300.00,3050.00,3800.00,6075.00,3725.00,9025.00,8225.00,3000.00,2400.00,3625.00,3325.00,3900.00,3775.00,6975.00,3125.00,3725.00,7950.00,9350.00
44,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3775.00,3550.00,4025.00,3850.00,5825.00,3700.00,3875.00,3250.00,9050.00,3550.00,7725.00,7750.00,6850.00,2775.00,5875.00,3575.00,3825.00,8225.00,7325.00,7700.00,3825.00,575.00,3600.00,6325.00,3775.00
45,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3750.00,1675.00,3475.00,3425.00,3375.00,6750.00,6525.00,3025.00,3650.00,7850.00,3525.00,2250.00,4075.00,3725.00,7725.00,8750.00,3050.00,7350.00,3025.00,3700.00,3850.00,6750.00,3800.00,9075.00,7900.00
46,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7950.00,3575.00,5125.00,5850.00,3525.00,3475.00,7775.00,3725.00,4625.00,6575.00,3700.00,4950.00,3550.00,3625.00,3300.00,5175.00,3575.00,3025.00,3375.00,5900.00,2700.00,8700.00,3000.00,3700.00,4875.00
47,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3825.00,7150.00,2425.00,7450.00,8850.00,3475.00,6875.00,3775.00,3700.00,3675.00,8800.00,8650.00,3850.00,3400.00,3775.00,8600.00,2775.00,950.00,3900.00,3650.00,6300.00,2875.00,5375.00,3325.00,3725.00
48,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3725.00,3350.00,3825.00,3475.00,2900.00,3300.00,4050.00,3750.00,3550.00,3425.00,5950.00,7400.00,8775.00,7125.00,3725.00,3450.00,3325.00,4450.00,6950.00,725.00,3650.00,3850.00,3725.00,3875.00,3600.00
49,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7800.00,4000.00,3300.00,3525.00,3525.00,3575.00,5300.00,3875.00,3900.00,3850.00,3900.00,3325.00,6950.00,3575.00,3600.00,3925.00,8875.00,3175.00,3325.00,3550.00,2825.00,2850.00,7800.00,7300.00,7300.00
50,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,5450.00,675.00,3075.00,3775.00,3125.00,2625.00,7225.00,6100.00,6825.00,6825.00,3400.00,3700.00,3925.00,6125.00,3725.00,6825.00,3275.00,3800.00,3625.00,3500.00,3600.00,3050.00,3825.00,4025.00,5700.00
51,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7100.00,4050.00,7075.00,3925.00,3525.00,3475.00,3350.00,6825.00,8025.00,7375.00,3675.00,3650.00,5300.00,2250.00,3025.00,3700.00,3650.00,2750.00,3675.00,2525.00,3400.00,3750.00,3525.00,5200.00,4675.00
52,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3800.00,3650.00,3825.00,4100.00,3500.00,3525.00,3875.00,9525.00,3600.00,6950.00,3325.00,5600.00,3450.00,7950.00,3200.00,3775.00,3925.00,4000.00,3675.00,3550.00,3750.00,2275.00,2925.00,5475.00,3175.00
53,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3525.00,3725.00,2700.00,3250.00,3575.00,9525.00,5625.00,3575.00,6200.00,8000.00,3725.00,3600.00,3750.00,3700.00,3525.00,5275.00,8750.00,3800.00,2625.00,2925.00,8075.00,6950.00,3025.00,3350.00,8075.00
54,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3900.00,3550.00,3175.00,5050.00,5850.00,7075.00,3700.00,3725.00,6775.00,3350.00,6225.00,3800.00,3150.00,6150.00,3475.00,6400.00,3750.00,8650.00,3750.00,7300.00,6000.00,7925.00,3475.00,6500.00,7025.00
55,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,9400.00,3450.00,3550.00,8100.00,3750.00,3525.00,7450.00,3525.00,7325.00,4775.00,8075.00,7325.00,7750.00,3450.00,3725.00,3800.00,3525.00,3625.00,3275.00,6500.00,4700.00,2400.00,2950.00,7075.00,7825.00
56,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,8725.00,7775.00,3525.00,3750.00,7375.00,4050.00,9175.00,3875.00,7450.00,3750.00,3925.00,3750.00,3275.00,3450.00,5625.00,3800.00,3700.00,5525.00,3725.00,4125.00,3300.00,2900.00,3650.00,5925.00,3875.00
57,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3900.00,3925.00,7775.00,3825.00,6475.00,4950.00,6000.00,3650.00,6425.00,3350.00,3475.00,3975.00,3000.00,3425.00,6175.00,7175.00,3675.00,3775.00,7175.00,3775.00,6350.00,3375.00,6550.00,9150.00,3500.00
58,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3800.00,3525.00,3425.00,8425.00,4300.00,8175.00,7125.00,900.00,6675.00,8975.00,3900.00,2425.00,3750.00,8400.00,7100.00,3075.00,7275.00,2750.00,7050.00,3375.00,5175.00,1900.00,6525.00,2625.00,6825.00
59,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3675.00,4775.00,7925.00,5975.00,3325.00,3375.00,3875.00,3650.00,3350.00,3750.00,7400.00,3975.00,3800.00,3675.00,7400.00,4000.00,3750.00,3350.00,3875.00,3525.00,7275.00,3350.00,7825.00,5975.00,3975.00
60,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3950.00,5525.00,3350.00,7525.00,3850.00,3825.00,6550.00,3675.00,3600.00,6450.00,9300.00,2475.00,3700.00,3900.00,3750.00,7775.00,3050.00,7375.00,3475.00,8300.00,6875.00,5325.00,3450.00,6625.00,3675.00
61,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,2975.00,3075.00,6750.00,6450.00,8075.00,5375.00,3825.00,3300.00,7500.00,3950.00,7325.00,3950.00,6500.00,3600.00,8150.00,5250.00,3550.00,6675.00,3450.00,8225.00,8925.00,3625.00,3575.00,6350.00,4000.00
62,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3500.00,4875.00,3375.00,3700.00,8750.00,7425.00,7600.00,3750.00,3700.00,3675.00,2550.00,3925.00,2350.00,5250.00,2325.00,7850.00,5600.00,3725.00,3425.00,3850.00,2675.00,3725.00,6825.00,7775.00,3675.00
63,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,3925.00,8100.00,5850.00,3925.00,6350.00,2800.00,3425.00,6725.00,3625.00,3075.00,3725.00,3400.00,6050.00,8125.00,8475.00,3875.00,6525.00,3575.00,3925.00,7450.00,2125.00,2250.00,3575.00,3325.00,3750.00
64,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,9400.00,3125.00,2100.00,2925.00,7425.00,5475.00,7650.00,5600.00,3375.00,8000.00,7550.00,3700.00,3675.00,7600.00,9175.00,3650.00,3275.00,8000.00,3625.00,3525.00,3750.00,7325.00,3275.00,5700.00,3575.00
65,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,7200.00,8875.00,3850.00,3250.00,3375.00,6200.00,3700.00,5700.00,3950.00,5050.00,9050.00,3725.00,6325.00,2850.00,6675.00,2825.00,3800.00,3800.00,3350.00,6450.00,3150.00,7450.00,3775.00,3675.00,6950.00
66,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,2600.00,8700.00,3600.00,3825.00,3925.00,3600.00,3775.00,7075.00,7750.00,3700.00,6775.00,3350.00,5700.00,7575.00,5475.00,4925.00,3700.00,3000.00,5375.00,8775.00,3825.00,3900.00,5125.00,3575.00,6675.00
67,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,6750.00,3450.00,8275.00,6550.00,3100.00,3150.00,3600.00,3250.00,3775.00,8250.00,6050.00,7325.00,1750.00,9400.00,7625.00,5075.00,3450.00,3425.00,6850.00,7125.00,3175.00,3950.00,7400.00,2575.00,3350.00
68,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,2400.00,6100.00,2925.00,6725.00,7325.00,4975.00,3900.00,9175.00,3525.00,4000.00,3950.00,3700.00,3850.00,3475.00,6400.00,3475.00,3150.00,3550.00,3725.00,6325.00,3875.00,5925.00,3700.00,3450.00,3775.00
69,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,6550.00,3275.00,3750.00,7975.00,7225.00,3000.00,3625.00,7775.00,3900.00,3050.00,3625.00,5325.00,3425.00,4775.00,3575.00,3925.00,3275.00,3500.00,3725.00,3175.00,3550.00,2875.00,3500.00,7875.00,7975.00
70,0.05,0.78,0.67,2692.28,3173.21,2839.84,0.67,2692.28,0.76,25,25.0,8275.00,2875.00,3475.00,5650.00,7400.00,4375.00,3500.00,3150.00,6300.00,3025.00,3850.00,3650.00,8725.00,6975.00,3800.00,7900.00,3725.00,6075.00,4050.00,6650.00,6425.00,2325.00,3550.00,3825.00,7100.00
