1,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2640.00,5020.00,2920.00,5400.00,2940.00,2780.00,3220.00,2300.00,2960.00,2800.00,2420.00,1280.00,3220.00,2880.00,2920.00,3000.00,6900.00,6160.00,6860.00,2820.00
2,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,3060.00,2440.00,6600.00,2820.00,5460.00,2780.00,3120.00,5000.00,7120.00,2540.00,6400.00,3520.00,6620.00,4620.00,5900.00,2860.00,6280.00,6420.00,1940.00,5240.00
3,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,4600.00,3060.00,2980.00,6540.00,3920.00,6540.00,2420.00,2660.00,3080.00,4620.00,3360.00,3000.00,2860.00,2920.00,6420.00,3120.00,2120.00,2920.00,2880.00,2980.00
4,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2960.00,6640.00,5680.00,2920.00,2720.00,5720.00,4720.00,2640.00,2740.00,2980.00,3200.00,2960.00,2860.00,3060.00,3060.00,6340.00,3160.00,5380.00,6420.00,5880.00
5,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,7380.00,1080.00,2960.00,2860.00,3000.00,4480.00,4220.00,3060.00,3040.00,2700.00,2460.00,2840.00,5420.00,2700.00,3160.00,6260.00,2840.00,2900.00,5700.00,3520.00
6,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6680.00,3120.00,2440.00,2900.00,6800.00,3960.00,2780.00,5300.00,4480.00,3120.00,2840.00,4260.00,2940.00,6020.00,6260.00,3060.00,3140.00,4440.00,4000.00,4120.00
7,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2940.00,3060.00,6340.00,3080.00,6340.00,3060.00,3200.00,3000.00,5700.00,1340.00,3900.00,5460.00,3180.00,6540.00,2440.00,2740.00,3140.00,6740.00,2920.00,6080.00
8,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2980.00,3160.00,5860.00,5960.00,3000.00,3040.00,5380.00,2860.00,2740.00,2860.00,3140.00,2680.00,5700.00,2400.00,2680.00,3040.00,6220.00,5220.00,6360.00,860.00
9,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,2640.00,3160.00,2900.00,3040.00,3000.00,2740.00,3120.00,4660.00,2980.00,2720.00,5940.00,3000.00,2740.00,6620.00,2860.00,2700.00,6360.00,4420.00,2940.00,5780.00
10,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20.0,6520.00,5340.00,5660.00,6340.00,2780.00,3160.00,6880.00,2960.00,4520.00,2380.00,4360.00,2800.00,2680.00,3100.00,3160.00,5860.00,2980.00,5240.00,3120.00,2660.00
