1,0.31,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3020.00,4240.00,2860.00,2780.00,2860.00,3040.00,3000.00,3000.00,5700.00,2760.00,3100.00,2540.00,2840.00,2340.00,2680.00,6440.00,4300.00,3020.00,2180.00,2780.00
2,0.55,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2820.00,3000.00,2680.00,3960.00,4460.00,4940.00,5460.00,2860.00,3200.00,5240.00,3080.00,2640.00,2460.00,2980.00,2620.00,2540.00,4280.00,5920.00,6060.00,3080.00
3,0.61,1000000000.00,1000000000.00,0.52,0.34,0.26,1000000000.00,0.52,1000000000.00,21,21.0,3150.00,2898.00,5922.00,5334.00,5166.00,3192.00,3234.00,6846.00,6153.00,2646.00,3087.00,3318.00,3192.00,3423.00,2898.00,3234.00,2919.00,7140.00,3213.00,5922.00,4935.00
4,0.65,16.43,10.74,5.16,3.36,2.57,10.74,5.16,11.48,22,22.0,3036.00,3322.00,5236.00,3124.00,4114.00,7238.00,7788.00,2662.00,2882.00,5280.00,2640.00,8118.00,7524.00,3278.00,3300.00,3454.00,3366.00,6556.00,3366.00,2178.00,2772.00,3322.00
5,0.62,1.47,1.20,51.58,33.62,25.74,1.20,51.58,1.30,21,21.0,6153.00,3360.00,2961.00,5061.00,3087.00,3318.00,5082.00,3318.00,2877.00,3444.00,7245.00,2961.00,2646.00,6363.00,4494.00,7707.00,3129.00,3360.00,3150.00,4851.00,6531.00
6,0.65,1.47,1.20,51.58,33.62,25.74,1.20,51.58,1.30,21,21.0,5985.00,3066.00,1596.00,3927.00,3297.00,5523.00,5838.00,2814.00,2541.00,7371.00,1953.00,1743.00,2310.00,4830.00,3192.00,6594.00,2499.00,2184.00,3066.00,2835.00,2940.00
7,0.69,1.47,1.20,51.58,33.62,25.74,1.20,51.58,1.30,21,21.0,6153.00,4746.00,3024.00,3108.00,1953.00,5796.00,5460.00,3276.00,3129.00,3108.00,3738.00,7392.00,5292.00,5691.00,6006.00,2478.00,3045.00,2772.00,7518.00,2961.00,3045.00
8,0.69,14.69,12.00,2.55,2.88,2.53,12.00,2.55,12.99,22,22.0,3476.00,3388.00,4114.00,3344.00,2266.00,2992.00,3278.00,2662.00,3366.00,6842.00,5544.00,3322.00,4004.00,3212.00,3432.00,6754.00,3278.00,7216.00,3190.00,6094.00,2772.00,6050.00
9,0.70,14.69,12.00,2.55,2.88,2.53,12.00,2.55,12.99,22,22.0,2882.00,3344.00,2486.00,6446.00,4092.00,2992.00,2684.00,2904.00,6600.00,3366.00,3168.00,3168.00,2574.00,4114.00,6820.00,4048.00,3674.00,5522.00,7370.00,7238.00,2926.00,3454.00
10,0.68,1.05,1.09,25.54,28.78,25.34,1.09,25.54,1.26,21,21.0,3381.00,6006.00,3024.00,4725.00,6699.00,3129.00,3297.00,3045.00,2436.00,2856.00,6720.00,294.00,3255.00,3276.00,6888.00,3129.00,2499.00,3255.00,2247.00,3675.00,6951.00
11,0.71,1.05,1.09,25.54,28.78,25.34,1.09,25.54,1.26,21,21.0,2562.00,6909.00,3339.00,3864.00,3780.00,3045.00,3213.00,2583.00,2982.00,6195.00,1890.00,6279.00,3234.00,3234.00,2898.00,3087.00,3108.00,2940.00,3066.00,3150.00,2562.00
