1,0.10,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,600.00,1620.00,320.00,600.00,20.00,340.00,520.00,940.00,600.00,260.00,340.00,580.00,140.00,540.00,2420.00,600.00,1840.00,600.00,600.00,600.00
2,0.16,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,580.00,580.00,2460.00,700.00,600.00,540.00,600.00,600.00,600.00,600.00,580.00,440.00,600.00,600.00,1980.00,380.00,600.00,600.00,2500.00,20.00
3,0.26,5000000000.00,5000000000.00,1.04,0.78,0.84,5000000000.00,1.04,5000000000.00,21,21.0,2310.00,630.00,588.00,630.00,588.00,504.00,2688.00,630.00,630.00,441.00,2016.00,2541.00,714.00,630.00,630.00,483.00,630.00,630.00,378.00,630.00,609.00
4,0.31,0.77,0.91,1.04,0.78,0.84,0.91,1.04,0.84,22,22.0,660.00,418.00,66.00,22.00,22.00,748.00,1012.00,638.00,660.00,528.00,132.00,660.00,1518.00,176.00,2662.00,22.00,2310.00,660.00,660.00,2420.00,638.00,660.00
5,0.38,1.76,1.48,5.22,3.90,4.20,1.48,5.22,1.84,21,21.0,630.00,462.00,630.00,609.00,630.00,630.00,630.00,588.00,42.00,2499.00,609.00,630.00,630.00,630.00,147.00,21.00,630.00,168.00,63.00,2310.00,630.00
6,0.42,1.76,1.48,1.05,0.66,0.72,1.48,1.05,1.84,20,20.0,600.00,140.00,600.00,1040.00,340.00,600.00,600.00,580.00,2420.00,980.00,600.00,2000.00,60.00,1360.00,560.00,600.00,580.00,40.00,2180.00,580.00
7,0.45,8.81,7.40,1.76,1.82,1.79,7.40,1.76,9.22,21,21.0,630.00,630.00,630.00,924.00,4956.00,630.00,42.00,147.00,2184.00,399.00,630.00,630.00,609.00,2457.00,2373.00,630.00,630.00,630.00,630.00,609.00,441.00
8,0.50,2.27,0.07,8.79,9.09,8.97,0.07,8.79,0.18,20,20.0,320.00,360.00,2280.00,240.00,2360.00,100.00,600.00,580.00,2220.00,600.00,2380.00,4440.00,2340.00,600.00,2300.00,580.00,600.00,600.00,600.00,2540.00
9,0.55,2.27,0.07,0.80,4.90,0.81,0.07,0.80,0.18,19,19.0,2166.00,570.00,570.00,570.00,2166.00,418.00,570.00,570.00,627.00,190.00,570.00,1292.00,2356.00,570.00,323.00,551.00,570.00,513.00,570.00
10,0.57,2.27,0.07,1.23,0.14,0.52,0.07,1.23,0.18,18,18.0,306.00,1656.00,630.00,540.00,504.00,522.00,540.00,540.00,2196.00,1980.00,540.00,540.00,522.00,72.00,540.00,2106.00,540.00,630.00
11,0.58,11.33,0.35,1.82,10.25,1.30,0.35,1.82,0.90,17,17.0,1632.00,17.00,510.00,510.00,510.00,136.00,510.00,1683.00,2108.00,510.00,17.00,442.00,510.00,425.00,510.00,51.00,119.00
12,0.60,11.33,0.35,1.82,10.25,1.30,0.35,1.82,0.90,17,17.0,510.00,510.00,510.00,493.00,510.00,34.00,374.00,1972.00,3060.00,510.00,2159.00,17.00,2142.00,408.00,1683.00,493.00,17.00
13,0.60,56.65,1.73,1.51,1.88,2.93,1.73,1.51,4.48,18,18.0,558.00,522.00,540.00,540.00,2232.00,504.00,36.00,486.00,540.00,540.00,360.00,468.00,2106.00,1836.00,378.00,18.00,540.00,360.00
14,0.61,56.65,1.73,1.51,1.88,2.93,1.73,1.51,4.48,18,18.0,288.00,2178.00,540.00,450.00,450.00,540.00,504.00,522.00,504.00,144.00,540.00,1638.00,540.00,540.00,504.00,540.00,540.00,540.00
15,0.64,0.18,0.59,7.57,9.41,14.66,0.59,7.57,0.80,17,17.0,510.00,323.00,510.00,510.00,510.00,340.00,510.00,221.00,17.00,2142.00,510.00,510.00,459.00,493.00,510.00,493.00,510.00
16,0.64,0.18,0.59,4.10,2.45,6.90,0.59,4.10,0.80,16,16.0,528.00,464.00,480.00,32.00,256.00,480.00,80.00,480.00,464.00,16.00,1824.00,480.00,1952.00,176.00,480.00,32.00
17,0.65,0.18,0.59,4.10,2.45,6.90,0.59,4.10,0.80,16,16.0,432.00,192.00,400.00,480.00,1984.00,176.00,464.00,2272.00,2000.00,1968.00,1536.00,16.00,480.00,480.00,480.00,1824.00
18,0.66,0.91,2.97,1.33,1.20,1.34,2.97,1.33,3.98,17,17.0,510.00,510.00,34.00,510.00,510.00,425.00,2040.00,119.00,119.00,119.00,493.00,476.00,1717.00,1972.00,1870.00,408.00,510.00
19,0.68,0.43,0.39,1.33,1.20,1.34,0.39,1.33,0.34,16,16.0,480.00,80.00,480.00,208.00,1024.00,16.00,464.00,480.00,1952.00,480.00,480.00,2000.00,480.00,448.00,480.00,1888.00
20,0.68,0.43,0.39,1.57,1.59,1.08,0.39,1.57,0.34,15,15.0,450.00,165.00,450.00,15.00,1515.00,30.00,15.00,360.00,450.00,450.00,1815.00,435.00,435.00,450.00,450.00
21,0.69,0.43,0.39,1.57,1.59,1.08,0.39,1.57,0.34,15,15.0,330.00,345.00,450.00,450.00,75.00,450.00,435.00,450.00,435.00,450.00,450.00,1710.00,1665.00,450.00,15.00
22,0.69,0.43,0.39,1.57,1.59,1.08,0.39,1.57,0.34,15,15.0,450.00,450.00,450.00,2535.00,1770.00,450.00,1710.00,1890.00,450.00,360.00,15.00,450.00,435.00,390.00,180.00
23,0.70,0.43,0.39,1.57,1.59,1.08,0.39,1.57,0.34,15,15.0,450.00,60.00,450.00,330.00,450.00,450.00,1950.00,315.00,435.00,435.00,435.00,1845.00,345.00,15.00,450.00
24,0.70,2.15,1.97,1.74,2.32,2.77,1.97,1.74,1.70,16,16.0,480.00,1600.00,480.00,480.00,480.00,480.00,480.00,128.00,1952.00,2016.00,1632.00,48.00,480.00,480.00,144.00,384.00
25,0.71,2.15,1.97,1.74,2.32,2.77,1.97,1.74,1.70,16,16.0,480.00,432.00,480.00,480.00,16.00,560.00,480.00,2368.00,464.00,448.00,1936.00,160.00,32.00,192.00,240.00,480.00
26,0.72,2.15,1.97,1.74,2.32,2.77,1.97,1.74,1.70,16,16.0,480.00,1952.00,480.00,288.00,16.00,464.00,480.00,112.00,480.00,400.00,480.00,1984.00,480.00,480.00,560.00,480.00
27,0.72,0.08,0.00,8.70,11.62,13.86,0.00,8.70,0.09,15,15.0,450.00,450.00,480.00,75.00,90.00,450.00,1440.00,1785.00,450.00,450.00,450.00,420.00,480.00,435.00,180.00
28,0.73,0.08,0.00,8.70,11.62,13.86,0.00,8.70,0.09,15,15.0,450.00,450.00,450.00,1605.00,450.00,450.00,165.00,270.00,1665.00,165.00,495.00,450.00,315.00,105.00,300.00
29,0.72,0.08,0.00,8.70,11.62,13.86,0.00,8.70,0.09,15,15.0,345.00,465.00,450.00,450.00,360.00,450.00,1740.00,450.00,450.00,450.00,1755.00,450.00,1845.00,390.00,120.00
