1,0.48,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5280.00,2640.00,5340.00,3960.00,6600.00,3120.00,3040.00,2880.00,2740.00,3000.00,7180.00,2280.00,4620.00,3180.00,3200.00,2860.00,3000.00,2440.00,2820.00,2860.00
2,0.59,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3060.00,2320.00,2540.00,2860.00,4120.00,6580.00,5500.00,4820.00,3820.00,4100.00,3120.00,2940.00,5080.00,4520.00,5060.00,4680.00,3040.00,6340.00,5660.00,6340.00
3,0.60,10000000000.00,10000000000.00,4.03,3.24,2.89,10000000000.00,4.03,10000000000.00,21,21.0,2835.00,2730.00,2457.00,3906.00,2478.00,3003.00,2667.00,2814.00,4956.00,3003.00,3255.00,3192.00,4830.00,2961.00,3318.00,6720.00,3150.00,1785.00,7014.00,2835.00,3024.00
4,0.63,10000000000.00,10000000000.00,4.03,3.24,2.89,10000000000.00,4.03,10000000000.00,21,21.0,3045.00,3297.00,3171.00,5880.00,2835.00,3108.00,5376.00,2982.00,6300.00,4011.00,2604.00,2730.00,735.00,5901.00,2940.00,3213.00,3066.00,3129.00,6237.00,5061.00,6720.00
5,0.64,7.73,7.14,40.27,32.44,28.90,7.14,40.27,7.57,22,20.0,3140.00,2800.00,2520.00,3180.00,2380.00,2660.00,5600.00,2960.00,2180.00,7000.00,7260.00,5240.00,2660.00,5960.00,3020.00,2540.00,2700.00,3120.00,5160.00,2800.00,2900.00,820.00
6,0.65,0.25,0.18,402.67,324.45,0.25,71.44,0.20,75.67,23,21.0,3003.00,2856.00,3171.00,5334.00,3297.00,3255.00,7287.00,5607.00,3780.00,2751.00,5124.00,6363.00,2289.00,3255.00,3150.00,3276.00,3171.00,3024.00,2457.00,3024.00,3024.00,3024.00,3402.00
7,0.66,0.25,0.18,402.67,324.45,0.25,71.44,0.20,75.67,23,21.0,6615.00,6426.00,2940.00,5901.00,5376.00,2814.00,5124.00,3045.00,5838.00,2856.00,2016.00,2394.00,1785.00,6678.00,2961.00,3087.00,6972.00,6069.00,4620.00,6741.00,3024.00,3087.00,2583.00
8,0.67,2.83,4.07,4026.69,3244.50,2.53,4.07,1.99,3.53,24,22.0,3036.00,7832.00,2574.00,3190.00,7018.00,3212.00,3432.00,6842.00,6886.00,2926.00,3278.00,5236.00,6710.00,2596.00,3124.00,5610.00,2904.00,3784.00,3036.00,5236.00,3168.00,4774.00,3256.00,5654.00
9,0.67,2.83,4.07,4026.69,3244.50,2.53,4.07,1.99,3.53,24,22.0,2574.00,7656.00,3234.00,2156.00,2662.00,3212.00,7084.00,3850.00,5676.00,3036.00,3344.00,2222.00,6270.00,5456.00,8162.00,3300.00,6380.00,3322.00,2112.00,3300.00,3344.00,3586.00,3410.00,7238.00
10,0.68,2.72,2.03,40266.87,32444.99,25.35,2.03,19.86,2.08,25,21.0,3234.00,6111.00,6594.00,6846.00,3108.00,7077.00,1953.00,3234.00,6027.00,3192.00,6363.00,2919.00,4788.00,5460.00,4599.00,3276.00,7266.00,7308.00,6636.00,5586.00,3297.00,6615.00,6531.00,3066.00,6300.00
11,0.69,2.72,2.03,40266.87,32444.99,25.35,2.03,19.86,2.08,25,21.0,6741.00,5859.00,4977.00,7371.00,6048.00,3024.00,3213.00,6636.00,2961.00,2982.00,1764.00,294.00,8505.00,3213.00,5670.00,5481.00,2667.00,5796.00,3759.00,7686.00,3024.00,3213.00,5271.00,2541.00,3045.00
12,0.70,0.56,0.63,40266.87,32444.99,0.56,2.03,0.31,2.08,26,22.0,3102.00,6204.00,2860.00,2486.00,5588.00,3102.00,3410.00,3102.00,2970.00,4268.00,4994.00,3366.00,2904.00,6930.00,2838.00,3234.00,3058.00,6402.00,3388.00,6842.00,3058.00,5874.00,2970.00,3322.00,5214.00,6116.00
13,0.70,0.56,0.63,40266.87,32444.99,0.56,2.03,0.31,2.08,26,22.0,2948.00,6160.00,2926.00,3014.00,6798.00,2860.00,3498.00,3036.00,3388.00,5962.00,3300.00,3124.00,3388.00,7040.00,3256.00,3278.00,2948.00,6072.00,3542.00,3124.00,6886.00,3542.00,4884.00,2948.00,5742.00,6468.00
14,0.70,0.56,0.63,40266.87,32444.99,0.56,2.03,0.31,2.08,26,22.0,6842.00,2882.00,6358.00,5324.00,2860.00,4906.00,3234.00,2442.00,7040.00,3102.00,352.00,3476.00,2838.00,3168.00,6864.00,3234.00,5962.00,3036.00,5698.00,3366.00,5632.00,7568.00,6556.00,3388.00,3344.00,3344.00
15,0.71,2.66,3.34,402668.68,324449.95,5.64,3.34,3.11,4.24,27,21.0,2814.00,3045.00,7098.00,6846.00,3381.00,7014.00,3066.00,6237.00,3318.00,3171.00,5355.00,6783.00,2793.00,2877.00,2961.00,3066.00,3213.00,5985.00,6006.00,3150.00,3780.00,7182.00,5439.00,3171.00,3129.00,3150.00,3276.00
16,0.72,2.66,3.34,402668.68,324449.95,5.64,3.34,3.11,4.24,27,21.0,4788.00,4767.00,3465.00,3024.00,3087.00,5733.00,294.00,2646.00,6489.00,1533.00,3024.00,5187.00,567.00,6951.00,4095.00,3045.00,3192.00,6279.00,4998.00,3108.00,2919.00,2520.00,3318.00,3213.00,2877.00,6153.00,1869.00
17,0.72,1.03,0.93,402668.68,324449.95,1.03,3.34,1.02,4.24,28,22.0,5038.00,2904.00,4928.00,6842.00,6974.00,3234.00,3366.00,3388.00,2904.00,3256.00,2772.00,3278.00,3454.00,2816.00,3190.00,946.00,7722.00,5390.00,3014.00,6314.00,5852.00,8074.00,5214.00,3124.00,3102.00,3058.00,2882.00,5236.00
18,0.72,1.03,0.93,402668.68,324449.95,1.03,3.34,1.02,4.24,28,22.0,3058.00,3300.00,3388.00,3410.00,8008.00,2662.00,3344.00,3850.00,3124.00,3058.00,5654.00,3432.00,2486.00,2574.00,6116.00,3146.00,5544.00,6292.00,2948.00,3256.00,2750.00,3146.00,3300.00,2816.00,2816.00,3234.00,3410.00,2750.00
