round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31913991680.0,79715.0,183505452160.0,1594300.0
2.0,0.23,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,36900552880.0,79715.0,190237309780.0,1594300.0
3.0,0.27,1000000000.0,1000000000.0,0.17,0.2,0.07,1000000000.0,0.17,1000000000.0,21.0,21.0,8377422816.0,79715.0,147652077132.0,1674015.0
4.0,0.34,1.99,10.82,0.17,0.2,0.07,10.82,0.17,11.57,22.0,22.0,30168695260.0,79715.0,198016345252.0,1753730.0
5.0,0.39,3.56,0.73,0.17,0.2,0.07,0.73,0.17,0.69,23.0,23.0,34407272280.0,79715.0,233109269697.0,1833445.0
6.0,0.46,1.8,0.45,0.17,0.2,0.07,0.45,0.17,0.56,24.0,24.0,42485501424.0,79715.0,280344470664.0,1913160.0
7.0,0.48,0.24,0.8,0.17,0.2,0.07,0.8,0.17,0.65,23.0,25.0,37399209000.0,79715.0,244341498800.0,1833445.0
8.0,0.52,0.47,1.6,22.0,11.13,0.15,9.94,0.34,11.13,22.0,26.0,37922797926.0,79715.0,202579048750.0,1753730.0
9.0,0.54,0.47,1.6,0.91,0.83,0.15,0.8,0.34,0.83,21.0,27.0,41737517244.0,79715.0,295191956637.0,1674015.0
10.0,0.57,0.95,3.19,0.63,0.32,0.3,0.39,0.68,0.32,20.0,26.0,40515809750.0,79715.0,246984376236.0,1594300.0
11.0,0.57,0.95,3.19,0.66,0.83,0.64,0.39,0.66,0.32,19.0,25.0,35529248550.0,79715.0,255561261500.0,1514585.0
12.0,0.6,0.95,3.19,0.66,0.83,0.64,0.39,0.66,0.32,19.0,25.0,37710869075.0,79715.0,281740707800.0,1514585.0
13.0,0.62,1.9,6.38,2.53,2.92,2.85,0.78,2.53,0.64,18.0,24.0,36202434312.0,79715.0,302185608720.0,1434870.0
14.0,0.62,1.9,6.38,0.62,0.86,0.85,0.78,0.62,0.64,19.0,23.0,47883453923.0,79715.0,280705996351.0,1514585.0
15.0,0.64,1.9,6.38,0.62,0.86,0.85,0.78,0.62,0.64,19.0,23.0,36701090432.0,79715.0,274397996433.0,1514585.0
16.0,0.65,2.26,1.81,1.25,1.72,2.26,1.56,2.07,1.29,18.0,22.0,32911303920.0,79715.0,226265214450.0,1434870.0
17.0,0.66,2.26,1.81,1.25,1.72,2.26,1.56,2.07,1.29,18.0,22.0,30168695260.0,79715.0,163185215270.0,1434870.0
18.0,0.67,2.26,1.81,0.24,0.27,0.13,1.56,0.24,1.29,19.0,23.0,51610908420.0,79715.0,260921814790.0,1514585.0
19.0,0.66,0.82,2.33,0.24,0.27,0.13,2.33,0.24,2.85,18.0,24.0,47272600176.0,79715.0,233969451504.0,1434870.0
20.0,0.68,0.82,2.33,0.24,0.27,0.13,2.33,0.24,2.85,18.0,24.0,42485501424.0,79715.0,152588772720.0,1434870.0
21.0,0.68,0.82,2.33,0.24,0.27,0.13,2.33,0.24,2.85,18.0,24.0,26927430480.0,79715.0,123866180208.0,1434870.0
22.0,0.71,1.64,4.66,5.41,4.39,0.25,4.15,0.49,4.39,17.0,25.0,39580829525.0,79715.0,262729443225.0,1355155.0
23.0,0.71,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,38571050882.0,79715.0,198041278058.0,1275440.0
24.0,0.7,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,9723794340.0,79715.0,109230623086.0,1275440.0
25.0,0.71,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,39543430316.0,79715.0,189613989630.0,1275440.0
26.0,0.72,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,40191683272.0,79715.0,241798352588.0,1275440.0
27.0,0.72,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,41488189184.0,79715.0,236936455418.0,1275440.0
28.0,0.73,1.64,4.66,1.28,1.18,0.25,1.15,0.49,1.18,16.0,26.0,39867556794.0,79715.0,191234622020.0,1275440.0
29.0,0.73,3.27,9.32,1.15,0.85,0.51,0.98,0.98,0.85,17.0,25.0,38334189225.0,79715.0,186996045000.0,1355155.0
30.0,0.74,3.27,9.32,1.15,0.85,0.51,0.98,0.98,0.85,17.0,25.0,38957509375.0,79715.0,247769759625.0,1355155.0
31.0,0.75,3.27,9.32,1.15,0.85,0.51,0.98,0.98,0.85,17.0,25.0,38022529150.0,79715.0,184502764400.0,1355155.0
32.0,0.74,0.23,0.31,1.15,0.85,0.23,0.98,0.27,0.85,16.0,26.0,39543430316.0,79715.0,216192360826.0,1275440.0
33.0,0.74,0.23,0.31,1.15,0.85,0.23,0.98,0.27,0.85,16.0,26.0,40191683272.0,79715.0,216840613782.0,1275440.0
34.0,0.74,0.23,0.31,1.15,0.85,0.23,0.98,0.27,0.85,16.0,26.0,73252584028.0,79715.0,277128138690.0,1275440.0
35.0,0.75,0.23,0.31,1.15,0.85,0.23,0.98,0.27,0.85,16.0,26.0,52184362958.0,79715.0,286203680074.0,1275440.0
36.0,0.76,0.23,0.31,1.15,0.85,0.23,0.98,0.27,0.85,16.0,26.0,39867556794.0,79715.0,250549767494.0,1275440.0
37.0,0.76,0.45,0.61,5.06,3.19,0.45,2.81,0.53,3.19,15.0,27.0,39381367077.0,79715.0,217775594007.0,1195725.0
38.0,0.75,0.45,0.61,5.06,3.19,0.45,2.81,0.53,3.19,15.0,27.0,42410703006.0,79715.0,247395767535.0,1195725.0
39.0,0.76,0.45,0.61,5.06,3.19,0.45,2.81,0.53,3.19,15.0,27.0,41064331482.0,79715.0,176374669644.0,1195725.0
40.0,0.77,0.45,0.61,5.06,3.19,0.45,2.81,0.53,3.19,15.0,27.0,42410703006.0,79715.0,167623254738.0,1195725.0
41.0,0.75,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,76493848808.0,79715.0,226240281644.0,1116010.0
42.0,0.76,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,40515809750.0,79715.0,282314162338.0,1116010.0
43.0,0.77,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,42136442140.0,79715.0,145532788622.0,1116010.0
44.0,0.77,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,43108821574.0,79715.0,206468566486.0,1116010.0
45.0,0.77,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,58991018996.0,79715.0,276155759256.0,1116010.0
46.0,0.77,0.45,0.61,0.45,0.31,0.45,0.18,0.53,0.31,14.0,26.0,40191683272.0,79715.0,230453925858.0,1116010.0
