round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
29.0,0.73,3.16,21.47,0.37,0.62,2.36,0.54,1.1,0.62,19.0,17.0,27126892928.0,79715.0,162125571015.0,1514585.0
30.0,0.73,3.16,21.47,0.37,0.62,2.36,0.54,1.1,0.62,19.0,17.0,25855319822.0,79715.0,177172519436.0,1514585.0
31.0,0.73,3.16,21.47,0.37,0.62,2.36,0.54,1.1,0.62,19.0,17.0,26703035226.0,79715.0,207690273980.0,1514585.0
32.0,0.73,3.16,21.47,0.37,0.62,2.36,0.54,1.1,0.62,19.0,17.0,23524102461.0,79715.0,170178867353.0,1514585.0
33.0,0.75,3.16,21.47,0.37,0.62,2.36,0.54,1.1,0.62,19.0,17.0,26491106375.0,79715.0,174205515522.0,1514585.0
34.0,0.73,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,33709153712.0,79715.0,161165657984.0,1434870.0
35.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,21342481936.0,79715.0,99132836656.0,1434870.0
36.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,21940869280.0,79715.0,107709721920.0,1434870.0
37.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,30717216992.0,79715.0,133041452816.0,1434870.0
38.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,23935493760.0,79715.0,148400061312.0,1434870.0
39.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,25930118240.0,79715.0,185500076640.0,1434870.0
40.0,0.75,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,24733343552.0,79715.0,155580709440.0,1434870.0
41.0,0.76,3.16,21.47,3.68,1.76,2.14,0.54,3.68,0.62,18.0,16.0,25531193344.0,79715.0,185699539088.0,1434870.0
42.0,0.77,3.16,21.47,1.02,1.52,3.98,0.54,1.02,0.62,19.0,15.0,24309485850.0,79715.0,171101381175.0,1514585.0
43.0,0.76,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,22339794176.0,79715.0,153411555318.0,1434870.0
44.0,0.75,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,39443699092.0,79715.0,146779428922.0,1434870.0
45.0,0.76,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,29495509498.0,79715.0,164581452406.0,1434870.0
46.0,0.78,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,32287983770.0,79715.0,152189847824.0,1434870.0
47.0,0.78,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,20594497756.0,79715.0,113618796942.0,1434870.0
48.0,0.78,1.96,1.93,1.02,1.52,1.96,0.54,2.52,0.62,18.0,14.0,43632410500.0,79715.0,180114590544.0,1434870.0
49.0,0.78,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,22813517490.0,79715.0,156141697575.0,1514585.0
50.0,0.78,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,22065533310.0,79715.0,147165887415.0,1514585.0
51.0,0.78,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,41513121990.0,79715.0,156141697575.0,1514585.0
52.0,0.79,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,23748497715.0,79715.0,115937547900.0,1514585.0
53.0,0.79,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,5609881350.0,79715.0,73676441730.0,1514585.0
54.0,0.79,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,23935493760.0,79715.0,172597349535.0,1514585.0
55.0,0.79,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,23000513535.0,79715.0,136881104940.0,1514585.0
56.0,0.8,11.77,11.58,1.02,0.99,1.21,3.26,1.02,3.72,19.0,15.0,23374505625.0,79715.0,164743515645.0,1514585.0
57.0,0.79,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,21292616324.0,79715.0,124090575462.0,1434870.0
58.0,0.8,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,19896379188.0,79715.0,110128204102.0,1434870.0
59.0,0.8,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,21467145966.0,79715.0,102797959138.0,1434870.0
60.0,0.8,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,21641675608.0,79715.0,167024867394.0,1434870.0
61.0,0.8,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,21467145966.0,79715.0,128104757228.0,1434870.0
62.0,0.8,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,43632410500.0,79715.0,168072045246.0,1434870.0
63.0,0.81,0.21,0.11,1.02,0.99,1.21,0.11,1.02,0.18,18.0,14.0,21641675608.0,79715.0,125835871882.0,1434870.0
64.0,0.8,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,19771715158.0,79715.0,137267563433.0,1355155.0
65.0,0.8,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,20095841636.0,79715.0,110203002520.0,1355155.0
66.0,0.79,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,29495509498.0,79715.0,125112820508.0,1355155.0
67.0,0.81,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,19933778397.0,79715.0,127705832332.0,1355155.0
68.0,0.81,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,18961398963.0,79715.0,113444267300.0,1355155.0
69.0,0.82,0.21,0.11,7.4,0.69,0.02,0.11,7.4,0.18,17.0,13.0,19285525441.0,79715.0,87838275538.0,1355155.0
70.0,0.81,0.21,0.11,2.68,2.37,61.71,0.11,2.68,0.18,16.0,12.0,17652426648.0,79715.0,81829469292.0,1275440.0
71.0,0.81,0.21,0.11,2.68,2.37,61.71,0.11,2.68,0.18,16.0,12.0,24982671612.0,79715.0,114142385868.0,1275440.0
