round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
24.0,0.7,5.73,0.09,1.48,5.89,4.31,0.97,1.48,0.56,9.0,25.0,38334189225.0,79715.0,108146046025.0,717435.0
25.0,0.7,5.73,0.09,1.48,5.89,4.31,0.97,1.48,0.56,9.0,25.0,21192885100.0,79715.0,71058497100.0,717435.0
26.0,0.71,5.73,0.09,1.48,5.89,4.31,0.97,1.48,0.56,9.0,25.0,34282608250.0,79715.0,89134781450.0,717435.0
27.0,0.72,5.73,0.09,1.48,5.89,4.31,0.97,1.48,0.56,9.0,25.0,37399209000.0,79715.0,152401776675.0,717435.0
28.0,0.71,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,30143762454.0,79715.0,74224963462.0,637720.0
29.0,0.7,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,59315145474.0,79715.0,153635950572.0,637720.0
30.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,39867556794.0,79715.0,156228962396.0,637720.0
31.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,37274544970.0,79715.0,159794353654.0,637720.0
32.0,0.73,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,41488189184.0,79715.0,98534449312.0,637720.0
33.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,39543430316.0,79715.0,148125800446.0,637720.0
34.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,37598671448.0,79715.0,95617311010.0,637720.0
35.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,40839936228.0,79715.0,105016978872.0,637720.0
36.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,38246924404.0,79715.0,119926796860.0,637720.0
37.0,0.72,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,41164062706.0,79715.0,129326464722.0,637720.0
38.0,0.74,5.73,0.09,0.3,0.35,4.31,0.56,1.48,0.35,8.0,26.0,31764394844.0,79715.0,102423967048.0,637720.0
39.0,0.74,17.2,0.28,16.13,6.38,12.94,5.2,4.44,6.38,7.0,27.0,28946987766.0,79715.0,107036536158.0,558005.0
40.0,0.73,17.2,0.28,16.13,6.38,12.94,5.2,4.44,6.38,7.0,27.0,10097786430.0,79715.0,62269682985.0,558005.0
41.0,0.75,17.2,0.28,16.13,6.38,12.94,5.2,4.44,6.38,7.0,27.0,42074110125.0,79715.0,86504370417.0,558005.0
42.0,0.72,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,37922797926.0,79715.0,75521469374.0,478290.0
43.0,0.75,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,39543430316.0,79715.0,74873216418.0,478290.0
44.0,0.76,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,38895177360.0,79715.0,105016978872.0,478290.0
45.0,0.74,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,9723794340.0,79715.0,31764394844.0,478290.0
46.0,0.75,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,35978039058.0,79715.0,71307825160.0,478290.0
47.0,0.76,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,39867556794.0,79715.0,70335445726.0,478290.0
48.0,0.76,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,11344426730.0,79715.0,49591351134.0,478290.0
49.0,0.77,17.2,0.28,1.11,1.23,12.94,1.01,4.44,1.23,6.0,26.0,9723794340.0,79715.0,48294845222.0,478290.0
50.0,0.77,51.59,0.85,0.25,0.45,0.46,3.04,0.25,3.7,7.0,27.0,10097786430.0,79715.0,52508489436.0,558005.0
51.0,0.75,51.59,0.85,0.25,0.45,0.46,3.04,0.25,3.7,7.0,27.0,42410703006.0,79715.0,108719500563.0,558005.0
52.0,0.78,51.59,0.85,0.25,0.45,0.46,3.04,0.25,3.7,7.0,27.0,43420481649.0,79715.0,142042195782.0,558005.0
53.0,0.79,51.59,0.85,0.25,0.45,0.46,3.04,0.25,3.7,7.0,27.0,38371588434.0,79715.0,92226449394.0,558005.0
54.0,0.77,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,42236173364.0,79715.0,88661058136.0,637720.0
55.0,0.77,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,39792758376.0,79715.0,124614164388.0,637720.0
56.0,0.79,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,10471778520.0,79715.0,73302449640.0,637720.0
57.0,0.78,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,10471778520.0,79715.0,53057011168.0,637720.0
58.0,0.77,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,40839936228.0,79715.0,96340362384.0,637720.0
59.0,0.79,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,10471778520.0,79715.0,79236457468.0,637720.0
60.0,0.81,0.94,1.14,0.25,0.45,0.46,1.14,0.25,1.2,8.0,28.0,43632410500.0,79715.0,141369010020.0,637720.0
61.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,65074623660.0,79715.0,129426195946.0,558005.0
62.0,0.79,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,12653399045.0,79715.0,61097841103.0,558005.0
63.0,0.79,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,41575454005.0,79715.0,110265334535.0,558005.0
64.0,0.79,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,10845770610.0,79715.0,61459366790.0,558005.0
65.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,45190710875.0,79715.0,100142615299.0,558005.0
66.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,10845770610.0,79715.0,58205635607.0,558005.0
67.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,36875620074.0,79715.0,114965168466.0,558005.0
68.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,46275287936.0,79715.0,134126029877.0,558005.0
69.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,33260363204.0,79715.0,85320062132.0,558005.0
70.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,10845770610.0,79715.0,67605303469.0,558005.0
71.0,0.79,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,40129351257.0,79715.0,82066330949.0,558005.0
72.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,45552236562.0,79715.0,93635152933.0,558005.0
73.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,60374789729.0,79715.0,126172464763.0,558005.0
74.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,44467659501.0,79715.0,83512433697.0,558005.0
75.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,44106133814.0,79715.0,120026528084.0,558005.0
76.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,41213928318.0,79715.0,96888884116.0,558005.0
77.0,0.79,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,36875620074.0,79715.0,125449413389.0,558005.0
78.0,0.8,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,11568821984.0,79715.0,63266995225.0,558005.0
79.0,0.81,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,44829185188.0,79715.0,205346590216.0,558005.0
80.0,0.82,0.45,0.52,0.25,0.45,0.46,0.52,0.25,0.92,7.0,29.0,36875620074.0,79715.0,124726362015.0,558005.0
81.0,0.81,1.36,1.55,10.94,6.49,1.37,9.07,0.74,6.49,6.0,30.0,47123003340.0,79715.0,170914385130.0,478290.0
82.0,0.82,1.36,1.55,10.94,6.49,1.37,9.07,0.74,6.49,6.0,30.0,11219762700.0,79715.0,56846797680.0,478290.0
83.0,0.82,1.36,1.55,10.94,6.49,1.37,9.07,0.74,6.49,6.0,30.0,53106876780.0,79715.0,107335729830.0,478290.0
