round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
17.0,0.69,1.11,1.22,0.34,0.28,0.6,1.22,0.34,1.18,33.0,33.0,50189738478.0,79715.0,661105817493.0,2630595.0
18.0,0.7,1.11,1.22,0.34,0.28,0.6,1.22,0.34,1.18,33.0,33.0,63765651345.0,79715.0,590346514065.0,2630595.0
19.0,0.71,0.92,0.92,0.34,0.28,0.6,0.92,0.34,1.01,34.0,34.0,78413674870.0,79715.0,696822062088.0,2710310.0
20.0,0.7,0.92,0.92,0.34,0.28,0.6,0.92,0.34,1.01,34.0,34.0,95791840652.0,79715.0,642568276232.0,2710310.0
21.0,0.72,0.92,0.92,0.34,0.28,0.6,0.92,0.34,1.01,34.0,34.0,53406070452.0,79715.0,597639359820.0,2710310.0
22.0,0.73,0.71,0.4,0.34,0.28,0.6,0.4,0.34,0.45,35.0,35.0,54104189020.0,79715.0,614344339840.0,2790025.0
23.0,0.73,2.0,2.68,0.34,0.28,0.6,2.68,0.34,2.38,36.0,36.0,99631492776.0,79715.0,885014881776.0,2869740.0
24.0,0.74,2.0,2.68,0.34,0.28,0.6,2.68,0.34,2.38,36.0,36.0,52508489436.0,79715.0,613047833928.0,2869740.0
25.0,0.75,2.0,2.68,0.34,0.28,0.6,2.68,0.34,2.38,36.0,36.0,56098813500.0,79715.0,612599043420.0,2869740.0
26.0,0.75,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,68266022828.0,79715.0,781369207234.0,2949455.0
27.0,0.75,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,59502141519.0,79715.0,796129428386.0,2949455.0
28.0,0.75,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,74262362671.0,79715.0,619468031473.0,2949455.0
29.0,0.75,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,83026243980.0,79715.0,947882952105.0,2949455.0
30.0,0.75,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,104244061886.0,79715.0,780907950323.0,2949455.0
31.0,0.76,0.96,1.11,0.34,0.28,0.6,1.11,0.34,1.22,37.0,37.0,56734600053.0,79715.0,601940268855.0,2949455.0
32.0,0.76,1.98,2.0,0.34,0.28,0.6,2.0,0.34,2.06,38.0,38.0,97113279370.0,79715.0,786854424554.0,3029170.0
33.0,0.77,1.98,2.0,0.34,0.28,0.6,2.0,0.34,2.06,38.0,38.0,97113279370.0,79715.0,791117934380.0,3029170.0
34.0,0.77,1.98,2.0,0.34,0.28,0.6,2.0,0.34,2.06,38.0,38.0,59215414250.0,79715.0,666054979484.0,3029170.0
35.0,0.78,1.98,2.0,0.34,0.28,0.6,2.0,0.34,2.06,38.0,38.0,59215414250.0,79715.0,677424339020.0,3029170.0
36.0,0.77,0.33,0.42,0.34,0.28,0.6,0.42,0.34,0.37,39.0,39.0,62232283776.0,79715.0,743870267010.0,3108885.0
37.0,0.77,0.33,0.42,0.34,0.28,0.6,0.42,0.34,0.37,39.0,39.0,60287524908.0,79715.0,792489238710.0,3108885.0
38.0,0.78,0.33,0.42,0.34,0.28,0.6,0.42,0.34,0.37,39.0,39.0,53480868870.0,79715.0,467228318037.0,3108885.0
39.0,0.78,0.33,0.42,0.34,0.28,0.6,0.42,0.34,0.37,39.0,39.0,109878876042.0,79715.0,925705221168.0,3108885.0
40.0,0.79,0.33,0.42,0.34,0.28,0.6,0.42,0.34,0.37,39.0,39.0,61259904342.0,79715.0,670455619743.0,3108885.0
41.0,0.79,0.65,1.0,0.34,0.28,0.6,1.0,0.34,1.26,40.0,40.0,64825295600.0,79715.0,827769159200.0,3188600.0
42.0,0.8,0.65,1.0,0.34,0.28,0.6,1.0,0.34,1.26,40.0,40.0,61833358880.0,79715.0,739507025960.0,3188600.0
43.0,0.8,0.65,1.0,0.34,0.28,0.6,1.0,0.34,1.26,40.0,40.0,56846797680.0,79715.0,673684418120.0,3188600.0
44.0,0.79,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,66445927990.0,79715.0,822396139507.0,3268315.0
45.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,62868070329.0,79715.0,762594804316.0,3268315.0
46.0,0.79,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,104780117215.0,79715.0,928198501768.0,3268315.0
47.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,62868070329.0,79715.0,858174716117.0,3268315.0
48.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,120624915428.0,79715.0,858685838640.0,3268315.0
49.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,63890315375.0,79715.0,845396653042.0,3268315.0
50.0,0.81,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,63890315375.0,79715.0,798884503449.0,3268315.0
51.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,65934805467.0,79715.0,1066712705501.0,3268315.0
52.0,0.8,3.9,1.96,0.34,0.28,0.6,1.96,0.34,1.75,41.0,41.0,63379192852.0,79715.0,732949697982.0,3268315.0
