round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.13,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31415335560.0,79715.0,232373751920.0,1594300.0
2.0,0.27,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31166007500.0,79715.0,282239363920.0,1594300.0
3.0,0.37,1000000000.0,1000000000.0,0.05,0.14,0.14,1000000000.0,0.05,1000000000.0,21.0,21.0,30891746634.0,79715.0,194775080472.0,1674015.0
4.0,0.43,3.26,3.54,0.05,0.14,0.14,3.54,0.05,4.04,22.0,22.0,34282608250.0,79715.0,230104866574.0,1753730.0
5.0,0.48,1.99,1.49,0.05,0.14,0.14,1.49,0.05,1.56,23.0,23.0,28672726900.0,79715.0,197555088341.0,1833445.0
6.0,0.51,0.36,1.08,0.05,0.14,0.14,1.08,0.05,1.16,24.0,24.0,42485501424.0,79715.0,278848502304.0,1913160.0
7.0,0.54,8.49,1.54,0.05,0.14,0.14,1.54,0.05,1.59,25.0,25.0,37710869075.0,79715.0,223460273775.0,1992875.0
8.0,0.58,0.44,0.44,0.05,0.14,0.14,0.44,0.05,0.29,26.0,26.0,47970718744.0,79715.0,363345781838.0,2072590.0
9.0,0.59,1.41,0.75,0.05,0.14,0.14,0.75,0.05,1.51,27.0,27.0,41064331482.0,79715.0,248068953297.0,2152305.0
10.0,0.62,5.76,21.03,0.05,0.14,0.14,21.03,0.05,16.6,28.0,28.0,43283351216.0,79715.0,489730175452.0,2232020.0
11.0,0.64,1.05,1.0,0.05,0.14,0.14,1.0,0.05,0.96,29.0,29.0,44829185188.0,79715.0,343087876963.0,2311735.0
12.0,0.63,0.42,0.36,0.05,0.14,0.14,0.36,0.05,0.41,30.0,30.0,68066560380.0,79715.0,477213906840.0,2391450.0
13.0,0.65,0.42,0.36,0.05,0.14,0.14,0.36,0.05,0.41,30.0,30.0,44131066620.0,79715.0,376610034630.0,2391450.0
14.0,0.67,4.11,2.97,0.05,0.14,0.14,2.97,0.05,3.01,31.0,31.0,69562528740.0,79715.0,498531455970.0,2471165.0
15.0,0.68,0.32,0.64,0.05,0.14,0.14,0.64,0.05,0.59,32.0,32.0,51062386688.0,79715.0,442407709664.0,2550880.0
16.0,0.69,0.81,0.14,0.05,0.14,0.14,0.14,0.05,0.22,33.0,31.0,49853145597.0,79715.0,690987785484.0,2630595.0
17.0,0.7,0.81,0.14,0.05,0.14,0.14,0.14,0.05,0.22,33.0,31.0,50239604090.0,79715.0,552249186497.0,2630595.0
18.0,0.7,1.12,4.5,0.05,0.14,1.12,0.14,18.63,0.22,34.0,30.0,93498022500.0,79715.0,727788607140.0,2710310.0
19.0,0.7,1.12,4.5,0.05,0.14,1.12,0.14,18.63,0.22,34.0,30.0,57594781860.0,79715.0,560614142910.0,2710310.0
20.0,0.72,1.12,4.5,0.05,0.14,1.12,0.14,18.63,0.22,34.0,30.0,48618971700.0,79715.0,515361100020.0,2710310.0
21.0,0.73,1.81,0.26,0.05,0.14,1.81,0.14,0.06,0.22,35.0,29.0,44829185188.0,79715.0,481913740771.0,2790025.0
22.0,0.73,1.89,5.7,0.05,0.14,1.89,0.14,17.18,0.22,36.0,28.0,43632410500.0,79715.0,425154207912.0,2869740.0
23.0,0.74,1.89,5.7,0.05,0.14,1.89,0.14,17.18,0.22,36.0,28.0,43283351216.0,79715.0,469833796264.0,2869740.0
24.0,0.75,1.89,5.7,0.05,0.14,1.89,0.14,17.18,0.22,36.0,28.0,38745580524.0,79715.0,418522081516.0,2869740.0
25.0,0.75,1.18,3.21,0.05,0.14,1.18,0.14,1.58,0.22,37.0,27.0,60586718580.0,79715.0,733099294818.0,2949455.0
26.0,0.75,1.18,3.21,0.05,0.14,1.18,0.14,1.58,0.22,37.0,27.0,43083888768.0,79715.0,444975788682.0,2949455.0
27.0,0.76,1.18,3.21,0.05,0.14,1.18,0.14,1.58,0.22,37.0,27.0,49815746388.0,79715.0,431848666323.0,2949455.0
28.0,0.76,1.18,3.21,0.05,0.14,1.18,0.14,1.58,0.22,37.0,27.0,41064331482.0,79715.0,392467299246.0,2949455.0
29.0,0.76,0.9,0.52,0.05,0.14,0.9,0.14,0.88,0.22,38.0,26.0,43108821574.0,79715.0,528002032662.0,3029170.0
30.0,0.77,0.9,0.52,0.05,0.14,0.9,0.14,0.88,0.22,38.0,26.0,39867556794.0,79715.0,525409020838.0,3029170.0
31.0,0.76,0.9,0.52,0.05,0.14,0.9,0.14,0.88,0.22,38.0,26.0,40191683272.0,79715.0,502396040900.0,3029170.0
32.0,0.77,0.9,0.52,0.05,0.14,0.9,0.14,0.88,0.22,38.0,26.0,54777374782.0,79715.0,572083233670.0,3029170.0
33.0,0.77,0.9,0.52,0.05,0.14,0.9,0.14,0.88,0.22,38.0,26.0,39543430316.0,79715.0,451508183854.0,3029170.0
34.0,0.78,1.11,2.27,0.05,0.14,1.11,0.14,1.77,0.22,39.0,25.0,37710869075.0,79715.0,363395647450.0,3108885.0
35.0,0.79,1.11,2.27,0.05,0.14,1.11,0.14,1.77,0.22,39.0,25.0,38957509375.0,79715.0,476839914750.0,3108885.0
36.0,0.79,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,36501627984.0,79715.0,420666302832.0,3188600.0
37.0,0.78,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,38296790016.0,79715.0,429642112992.0,3188600.0
38.0,0.79,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,35604046968.0,79715.0,415879204080.0,3188600.0
39.0,0.79,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,37100015328.0,79715.0,545729257728.0,3188600.0
40.0,0.79,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,37399209000.0,79715.0,502046981616.0,3188600.0
41.0,0.8,2.27,1.64,0.05,0.14,2.27,0.14,1.76,0.22,40.0,24.0,35304853296.0,79715.0,468836484024.0,3188600.0
42.0,0.8,1.2,1.58,0.05,0.14,1.2,0.14,1.31,0.22,41.0,23.0,36701090432.0,79715.0,523563993194.0,3268315.0
