round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
19.0,0.69,1.6,1.73,0.29,0.67,1.6,0.79,3.44,0.67,19.0,21.0,28535596467.0,79715.0,165454100616.0,1514585.0
20.0,0.7,1.6,1.73,0.29,0.67,1.6,0.79,3.44,0.67,19.0,21.0,31153541097.0,79715.0,174616906821.0,1514585.0
21.0,0.69,0.9,0.7,2.28,5.39,0.9,6.29,0.7,5.39,18.0,22.0,38945042972.0,79715.0,221328518862.0,1434870.0
22.0,0.71,0.9,0.7,2.28,5.39,0.9,6.29,0.7,5.39,18.0,22.0,35653912580.0,79715.0,160991128342.0,1434870.0
23.0,0.7,0.9,0.7,2.28,5.39,0.9,6.29,0.7,5.39,18.0,22.0,86666433656.0,79715.0,243543649008.0,1434870.0
24.0,0.73,0.9,0.7,2.28,5.39,0.9,6.29,0.7,5.39,18.0,22.0,34008347384.0,79715.0,176898258570.0,1434870.0
25.0,0.73,7.22,5.57,1.39,1.08,7.22,1.33,5.58,1.08,19.0,21.0,33509691264.0,79715.0,222001704624.0,1514585.0
26.0,0.72,7.22,5.57,1.39,1.08,7.22,1.33,5.58,1.08,19.0,21.0,31677130023.0,79715.0,202890708825.0,1514585.0
27.0,0.73,7.22,5.57,1.39,1.08,7.22,1.33,5.58,1.08,19.0,21.0,32724307875.0,79715.0,222525293550.0,1514585.0
28.0,0.74,7.22,5.57,1.39,1.08,7.22,1.33,5.58,1.08,19.0,21.0,30629952171.0,79715.0,198963791880.0,1514585.0
29.0,0.74,7.22,5.57,1.39,1.08,7.22,1.33,5.58,1.08,19.0,21.0,29844568782.0,79715.0,150793610688.0,1514585.0
30.0,0.75,1.39,4.11,11.13,8.61,1.39,10.67,3.86,8.61,18.0,22.0,50189738478.0,79715.0,270695474742.0,1434870.0
31.0,0.75,1.39,4.11,1.21,1.3,1.39,1.33,3.86,1.3,19.0,21.0,32462513412.0,79715.0,220430937846.0,1514585.0
32.0,0.74,1.39,4.11,1.21,1.3,1.39,1.33,3.86,1.3,19.0,21.0,32986102338.0,79715.0,261532668537.0,1514585.0
33.0,0.75,1.39,4.11,1.21,1.3,1.39,1.33,3.86,1.3,19.0,21.0,26964829689.0,79715.0,132991587204.0,1514585.0
34.0,0.76,1.39,4.11,1.21,1.3,1.39,1.33,3.86,1.3,19.0,21.0,32200718949.0,79715.0,198701997417.0,1514585.0
35.0,0.76,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,36476695178.0,79715.0,193079649664.0,1434870.0
36.0,0.76,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,34282608250.0,79715.0,241075301214.0,1434870.0
37.0,0.76,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,45801564622.0,79715.0,237784170822.0,1434870.0
38.0,0.76,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,34282608250.0,79715.0,253142779318.0,1434870.0
39.0,0.76,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,86666433656.0,79715.0,342277560768.0,1434870.0
40.0,0.77,0.58,0.65,9.72,10.38,0.58,10.6,0.64,10.38,18.0,22.0,34008347384.0,79715.0,179640867230.0,1434870.0
41.0,0.77,4.61,5.21,0.88,0.34,4.61,0.44,5.1,0.34,19.0,21.0,33509691264.0,79715.0,210482748252.0,1514585.0
42.0,0.78,4.61,5.21,0.88,0.34,4.61,0.44,5.1,0.34,19.0,21.0,37174813746.0,79715.0,330122817843.0,1514585.0
43.0,0.77,4.61,5.21,0.88,0.34,4.61,0.44,5.1,0.34,19.0,21.0,28797390930.0,79715.0,154720527633.0,1514585.0
44.0,0.78,4.61,5.21,0.88,0.34,4.61,0.44,5.1,0.34,19.0,21.0,32462513412.0,79715.0,192680724768.0,1514585.0
45.0,0.78,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,24434149880.0,79715.0,155830037500.0,1594300.0
46.0,0.78,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,27675414660.0,79715.0,208936914280.0,1594300.0
47.0,0.78,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,26428774360.0,79715.0,140870353900.0,1594300.0
48.0,0.79,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,29171383020.0,79715.0,163309879300.0,1594300.0
49.0,0.78,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,31166007500.0,79715.0,201457072480.0,1594300.0
50.0,0.79,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,31913991680.0,79715.0,231875095800.0,1594300.0
51.0,0.8,1.13,1.52,0.88,0.34,1.13,0.44,1.16,0.34,20.0,20.0,27426086600.0,79715.0,202205056660.0,1594300.0
52.0,0.8,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,31677130023.0,79715.0,155767705485.0,1514585.0
53.0,0.79,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,28273802004.0,79715.0,138751065390.0,1514585.0
54.0,0.79,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,30629952171.0,79715.0,200272764195.0,1514585.0
55.0,0.8,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,28797390930.0,79715.0,172260756654.0,1514585.0
56.0,0.8,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,31938924486.0,79715.0,193466108157.0,1514585.0
57.0,0.8,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,32462513412.0,79715.0,241898083812.0,1514585.0
58.0,0.81,0.73,2.01,7.07,2.68,0.73,3.5,1.14,2.68,19.0,21.0,34818663579.0,79715.0,156814883337.0,1514585.0
59.0,0.81,0.73,2.01,0.22,0.2,0.73,0.12,1.14,0.2,20.0,20.0,7479841800.0,79715.0,105216441320.0,1594300.0
60.0,0.81,0.73,2.01,0.22,0.2,0.73,0.12,1.14,0.2,20.0,20.0,32412647800.0,79715.0,264287743600.0,1594300.0
61.0,0.81,0.73,2.01,0.22,0.2,0.73,0.12,1.14,0.2,20.0,20.0,29420711080.0,79715.0,171288377220.0,1594300.0
62.0,0.81,0.73,2.01,0.22,0.2,0.73,0.12,1.14,0.2,20.0,20.0,46125691100.0,79715.0,179516203200.0,1594300.0
