round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
32.0,0.75,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,21554410787.0,79715.0,191234622020.0,1992875.0
33.0,0.75,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,20095841636.0,79715.0,154122140289.0,1992875.0
34.0,0.75,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,20419968114.0,79715.0,162873555195.0,1992875.0
35.0,0.75,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,51211983524.0,79715.0,224295522776.0,1992875.0
36.0,0.76,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,19123462202.0,79715.0,142453587081.0,1992875.0
37.0,0.76,0.3,0.81,6.03,12.26,0.3,8.88,0.3,12.26,25.0,13.0,19285525441.0,79715.0,153960077050.0,1992875.0
38.0,0.76,0.3,0.81,0.61,0.24,0.3,0.32,0.3,0.24,26.0,12.0,18101217156.0,79715.0,151990385376.0,2072590.0
39.0,0.76,0.3,0.81,0.61,0.24,0.3,0.32,0.3,0.24,26.0,12.0,24982671612.0,79715.0,219009767904.0,2072590.0
40.0,0.76,0.3,0.81,0.61,0.24,0.3,0.32,0.3,0.24,26.0,12.0,18101217156.0,79715.0,130448440992.0,2072590.0
41.0,0.77,0.3,0.81,0.61,0.24,0.3,0.32,0.3,0.24,26.0,12.0,17502829812.0,79715.0,143612962560.0,2072590.0
42.0,0.77,0.3,0.81,0.61,0.24,0.3,0.32,0.3,0.24,26.0,12.0,18998798172.0,79715.0,172634748744.0,2072590.0
43.0,0.77,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,17278434558.0,79715.0,173744258611.0,2152305.0
44.0,0.77,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,34282608250.0,79715.0,144124085083.0,2152305.0
45.0,0.78,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,17141304125.0,79715.0,165653563064.0,2152305.0
46.0,0.78,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,22077999713.0,79715.0,165927823930.0,2152305.0
47.0,0.78,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,17141304125.0,79715.0,157425737084.0,2152305.0
48.0,0.79,1.63,0.85,0.61,0.24,1.63,0.32,0.69,0.24,27.0,11.0,16592782393.0,79715.0,150294954568.0,2152305.0
49.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,14211699420.0,79715.0,112072962970.0,2072590.0
50.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,12715731060.0,79715.0,110452330580.0,2072590.0
51.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,15707667780.0,79715.0,189613989630.0,2072590.0
52.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,16081659870.0,79715.0,121921421340.0,2072590.0
53.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,14835019570.0,79715.0,124664030000.0,2072590.0
54.0,0.8,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,15458339720.0,79715.0,121173437160.0,2072590.0
55.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,15583003750.0,79715.0,105964425500.0,2072590.0
56.0,0.8,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,15583003750.0,79715.0,144859602860.0,2072590.0
57.0,0.8,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,16330987930.0,79715.0,138501737330.0,2072590.0
58.0,0.79,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,15209011660.0,79715.0,151342132420.0,2072590.0
59.0,0.8,0.09,0.16,0.61,0.24,0.09,0.32,0.24,0.24,26.0,10.0,22813517490.0,79715.0,128154622840.0,2072590.0
60.0,0.79,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,23000513535.0,79715.0,117695310723.0,1992875.0
61.0,0.8,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,10770972192.0,79715.0,77191967376.0,1992875.0
62.0,0.79,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,13688110494.0,79715.0,125773539867.0,1992875.0
63.0,0.81,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,14024703375.0,79715.0,113543998524.0,1992875.0
64.0,0.8,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,12790529478.0,79715.0,132056606979.0,1992875.0
65.0,0.81,0.18,0.31,22.53,76.29,22.02,0.64,22.53,0.47,25.0,9.0,14361296256.0,79715.0,114104986659.0,1992875.0
66.0,0.81,0.18,0.31,0.99,0.77,0.99,0.64,0.99,0.47,24.0,8.0,12266940552.0,79715.0,92750038320.0,1913160.0
67.0,0.81,0.18,0.31,0.99,0.77,0.99,0.64,0.99,0.47,24.0,8.0,11568821984.0,79715.0,87165089776.0,1913160.0
