round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.16,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,33160631980.0,79715.0,254813277320.0,1594300.0
2.0,0.27,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,42136442140.0,79715.0,222400629520.0,1594300.0
3.0,0.35,1000000000.0,1000000000.0,0.23,0.41,0.79,1000000000.0,0.23,1000000000.0,21.0,21.0,31153541097.0,79715.0,200796353121.0,1674015.0
4.0,0.41,0.28,1.78,0.23,0.41,0.79,1.78,0.23,2.04,22.0,22.0,35653912580.0,79715.0,216940345006.0,1753730.0
5.0,0.47,4.29,0.84,0.23,0.41,0.79,0.84,0.23,0.94,23.0,23.0,35554181356.0,79715.0,279845814544.0,1833445.0
6.0,0.51,0.2,0.27,0.23,0.41,0.79,0.27,0.23,0.07,24.0,24.0,37399209000.0,79715.0,340781592408.0,1913160.0
7.0,0.51,6.72,5.92,0.23,0.41,0.79,5.92,0.23,24.07,25.0,25.0,70435176950.0,79715.0,330982999650.0,1992875.0
8.0,0.57,6.72,5.92,0.23,0.41,0.79,5.92,0.23,24.07,25.0,25.0,38645849300.0,79715.0,286103948850.0,1992875.0
9.0,0.58,3.93,1.91,0.23,0.41,0.79,1.91,0.23,1.93,26.0,26.0,35978039058.0,79715.0,315699189572.0,2072590.0
10.0,0.6,1.5,5.12,0.23,0.41,0.79,5.12,0.23,5.06,27.0,27.0,42074110125.0,79715.0,286777134612.0,2152305.0
11.0,0.61,0.11,0.29,0.23,0.41,0.79,0.29,0.23,0.24,26.0,28.0,38745580524.0,79715.0,264237877988.0,2072590.0
12.0,0.61,0.11,0.29,0.21,0.67,0.79,0.73,0.23,0.67,25.0,29.0,65797675034.0,79715.0,372371457610.0,1992875.0
13.0,0.64,0.11,0.29,0.21,0.67,0.79,0.73,0.23,0.67,25.0,29.0,44829185188.0,79715.0,318142604560.0,1992875.0
14.0,0.64,0.11,0.29,2.92,3.77,0.79,2.73,0.23,3.77,24.0,30.0,46001027070.0,79715.0,246834779400.0,1913160.0
