round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.08,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,29171383020.0,79715.0,184502764400.0,1594300.0
2.0,0.21,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,30667351380.0,79715.0,253566637020.0,1594300.0
3.0,0.31,1000000000.0,1000000000.0,0.07,0.33,0.29,1000000000.0,0.07,1000000000.0,21.0,21.0,44243264247.0,79715.0,240850905960.0,1674015.0
4.0,0.37,1.96,0.52,0.07,0.33,0.29,0.52,0.07,0.65,22.0,22.0,32088521322.0,79715.0,202953040840.0,1753730.0
5.0,0.43,0.59,3.67,0.07,0.33,0.29,3.67,0.07,3.43,23.0,23.0,63653453718.0,79715.0,390235813109.0,1833445.0
6.0,0.49,3.99,0.18,0.07,0.33,0.29,0.18,0.07,0.07,24.0,24.0,55350829320.0,79715.0,311460612552.0,1913160.0
7.0,0.51,0.2,0.58,0.07,0.33,0.29,0.58,0.07,2.71,23.0,25.0,37399209000.0,79715.0,230005135350.0,1833445.0
8.0,0.53,0.2,0.58,5.05,18.61,0.29,37.46,0.07,18.61,22.0,26.0,39867556794.0,79715.0,446646286684.0,1753730.0
9.0,0.57,0.2,0.58,2.28,0.09,0.29,0.16,0.07,0.09,23.0,27.0,40054552839.0,79715.0,255473996679.0,1833445.0
10.0,0.59,2.92,4.77,2.28,0.09,0.29,4.77,0.07,8.22,24.0,28.0,58292900428.0,79715.0,254464218036.0,1913160.0
11.0,0.61,1.11,0.35,2.28,0.09,0.29,0.35,0.07,0.46,25.0,29.0,57121058546.0,79715.0,397678255700.0,1992875.0
12.0,0.64,2.3,5.22,2.28,0.09,0.29,5.22,0.07,4.87,26.0,30.0,46001027070.0,79715.0,444302602920.0,2072590.0
13.0,0.64,1.21,1.01,2.28,0.09,0.29,1.01,0.07,0.94,27.0,31.0,62219817373.0,79715.0,469933527488.0,2152305.0
14.0,0.66,1.21,1.01,2.28,0.09,0.29,1.01,0.07,0.94,27.0,31.0,48307311625.0,79715.0,471479361460.0,2152305.0
15.0,0.68,0.91,0.96,2.28,0.09,0.29,0.96,0.07,1.11,28.0,32.0,66620457632.0,79715.0,391345322976.0,2232020.0
16.0,0.69,0.04,0.29,2.28,0.09,0.29,0.29,0.07,0.22,29.0,33.0,51012521076.0,79715.0,493258167501.0,2311735.0
17.0,0.69,5.77,0.7,2.28,0.09,0.29,0.7,0.07,1.22,30.0,34.0,51286781942.0,79715.0,441235867782.0,2391450.0
18.0,0.71,5.77,0.7,2.28,0.09,0.29,0.7,0.07,1.22,30.0,34.0,105964425500.0,79715.0,585347486462.0,2391450.0
19.0,0.72,16.24,12.41,2.28,0.09,0.29,12.41,0.07,10.28,31.0,35.0,79847311215.0,79715.0,653177185185.0,2471165.0
20.0,0.71,0.64,0.82,2.28,0.09,0.29,0.82,0.07,0.77,32.0,36.0,55201232484.0,79715.0,506684483532.0,2550880.0
21.0,0.73,0.64,0.82,2.28,0.09,0.29,0.82,0.07,0.77,32.0,36.0,57445185024.0,79715.0,688444639272.0,2550880.0
22.0,0.73,0.64,0.82,2.28,0.09,0.29,0.82,0.07,0.77,32.0,36.0,51610908420.0,79715.0,517904246232.0,2550880.0
23.0,0.73,0.49,1.19,2.28,0.09,0.29,1.19,0.07,1.36,33.0,37.0,60424655341.0,79715.0,718177010427.0,2630595.0
24.0,0.74,0.49,1.19,2.28,0.09,0.29,1.19,0.07,1.36,33.0,37.0,57195856964.0,79715.0,644837161578.0,2630595.0
25.0,0.74,0.49,1.19,2.28,0.09,0.29,1.19,0.07,1.36,33.0,37.0,61347169163.0,79715.0,576109881839.0,2630595.0
26.0,0.75,0.49,1.19,2.28,0.09,0.29,1.19,0.07,1.36,33.0,37.0,54889572409.0,79715.0,701571761631.0,2630595.0
27.0,0.75,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,58741690936.0,79715.0,685951358672.0,2710310.0
28.0,0.75,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,111798702104.0,79715.0,566099360230.0,2710310.0
29.0,0.76,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,49740947970.0,79715.0,557098617264.0,2710310.0
30.0,0.76,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,97113279370.0,79715.0,846543562118.0,2710310.0
31.0,0.75,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,52109564540.0,79715.0,523464261970.0,2710310.0
32.0,0.77,3.52,1.78,2.28,0.09,0.29,1.78,0.07,1.84,34.0,38.0,60636584192.0,79715.0,637157857330.0,2710310.0
33.0,0.77,0.22,0.58,2.28,0.09,0.29,0.58,0.07,0.52,35.0,39.0,64663232361.0,79715.0,695251295310.0,2790025.0
34.0,0.77,0.22,0.58,2.28,0.09,0.29,0.58,0.07,0.52,35.0,39.0,61746094059.0,79715.0,780820685502.0,2790025.0
35.0,0.78,0.22,0.58,2.28,0.09,0.29,0.58,0.07,0.52,35.0,39.0,57370386606.0,79715.0,627184734930.0,2790025.0
36.0,0.79,0.22,0.58,2.28,0.09,0.29,0.58,0.07,0.52,35.0,39.0,59801335191.0,79715.0,557173415682.0,2790025.0
37.0,0.78,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,64825295600.0,79715.0,716070188320.0,2869740.0
38.0,0.79,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,92251382200.0,79715.0,890101174200.0,2869740.0
39.0,0.78,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,62830671120.0,79715.0,806825602160.0,2869740.0
40.0,0.79,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,61334702760.0,79715.0,772418329880.0,2869740.0
41.0,0.79,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,102224504600.0,79715.0,894589079280.0,2869740.0
42.0,0.8,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,62332015000.0,79715.0,557497542160.0,2869740.0
43.0,0.8,1.55,0.16,2.28,0.09,0.29,0.16,0.07,0.1,36.0,40.0,61833358880.0,79715.0,757458646280.0,2869740.0
44.0,0.81,8.04,23.99,2.28,0.09,0.29,23.99,0.07,47.46,37.0,41.0,63379192852.0,79715.0,733971943028.0,2949455.0
45.0,0.8,8.04,23.99,2.28,0.09,0.29,23.99,0.07,47.46,37.0,41.0,86379706387.0,79715.0,932798604475.0,2949455.0
46.0,0.81,8.04,23.99,2.28,0.09,0.29,23.99,0.07,47.46,37.0,41.0,78712868542.0,79715.0,698193366418.0,2949455.0
47.0,0.81,8.04,23.99,2.28,0.09,0.29,23.99,0.07,47.46,37.0,41.0,56734600053.0,79715.0,633791928520.0,2949455.0
48.0,0.8,8.04,23.99,2.28,0.09,0.29,23.99,0.07,47.46,37.0,41.0,127780630750.0,79715.0,866863799008.0,2949455.0
