round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
79.0,0.78,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,49740947970.0,79715.0,156553088874.0,478290.0
80.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,88486528494.0,79715.0,238232961330.0,478290.0
81.0,0.77,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,123566986536.0,79715.0,231426305292.0,478290.0
82.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,67542971454.0,79715.0,183779713026.0,478290.0
83.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,64401437898.0,79715.0,181161768396.0,478290.0
84.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,66495793602.0,79715.0,172260756654.0,478290.0
85.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,25655857374.0,79715.0,102099840570.0,478290.0
86.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,53406070452.0,79715.0,103670607348.0,478290.0
87.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,15707667780.0,79715.0,69637327158.0,478290.0
88.0,0.81,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,68066560380.0,79715.0,137703887538.0,478290.0
89.0,0.79,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,61783493268.0,79715.0,182732535174.0,478290.0
90.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,62830671120.0,79715.0,172784345580.0,478290.0
91.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,64401437898.0,79715.0,128279286870.0,478290.0
92.0,0.78,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,18325612410.0,79715.0,67542971454.0,478290.0
93.0,0.81,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,61259904342.0,79715.0,122519808684.0,478290.0
94.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,63877848972.0,79715.0,106812140904.0,478290.0
95.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,50264536896.0,79715.0,126708520092.0,478290.0
96.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,15707667780.0,79715.0,91104473124.0,478290.0
97.0,0.81,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,74349627492.0,79715.0,177496645914.0,478290.0
98.0,0.8,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,34556869116.0,79715.0,110477263386.0,478290.0
99.0,0.81,9.71,0.01,0.41,0.5,0.22,0.38,0.1,0.5,6.0,42.0,64401437898.0,79715.0,163883333838.0,478290.0
100.0,0.81,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,67006916125.0,79715.0,167249262648.0,398575.0
101.0,0.79,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,60574252177.0,79715.0,100242346523.0,398575.0
102.0,0.8,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,57893975532.0,79715.0,121684559683.0,398575.0
103.0,0.81,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,63790584151.0,79715.0,118468227709.0,398575.0
104.0,0.82,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,67006916125.0,79715.0,110963453103.0,398575.0
105.0,0.82,9.71,0.01,3.3,2.31,0.22,4.29,0.1,2.31,5.0,43.0,51461311584.0,79715.0,102386567839.0,398575.0
106.0,0.8,9.71,0.01,1.3,1.35,0.22,1.18,0.1,1.35,4.0,44.0,64177042644.0,79715.0,145358258980.0,318860.0
