round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
23.0,0.72,0.83,6.87,0.72,0.39,1.23,3.74,0.72,1.53,25.0,13.0,25605991762.0,79715.0,186048598372.0,1992875.0
24.0,0.72,0.83,6.87,0.72,0.39,1.23,3.74,0.72,1.53,25.0,13.0,51211983524.0,79715.0,188155420479.0,1992875.0
25.0,0.73,0.83,6.87,0.72,0.39,1.23,3.74,0.72,1.53,25.0,13.0,17826956290.0,79715.0,145046598905.0,1992875.0
26.0,0.73,8.34,68.66,4.98,7.63,6.53,37.36,4.98,15.26,24.0,14.0,17452964200.0,79715.0,113269737658.0,1913160.0
27.0,0.73,8.34,68.66,4.98,7.63,6.53,37.36,4.98,15.26,24.0,14.0,17802023484.0,79715.0,147477547490.0,1913160.0
28.0,0.74,8.34,68.66,4.98,7.63,6.53,37.36,4.98,15.26,24.0,14.0,25830387016.0,79715.0,215718637512.0,1913160.0
29.0,0.75,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,4861897170.0,79715.0,102099840570.0,1992875.0
30.0,0.75,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,19771715158.0,79715.0,173407665730.0,1992875.0
31.0,0.75,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,20744094592.0,79715.0,142291523842.0,1992875.0
32.0,0.75,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,18799335724.0,79715.0,142777713559.0,1992875.0
33.0,0.74,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,33222963995.0,79715.0,199013657492.0,1992875.0
34.0,0.76,8.34,68.66,0.86,0.86,6.53,0.82,4.98,0.86,25.0,13.0,19447588680.0,79715.0,111013318715.0,1992875.0
35.0,0.76,0.47,0.83,0.86,0.86,0.47,0.82,0.61,0.86,24.0,12.0,18699604500.0,79715.0,165454100616.0,1913160.0
36.0,0.77,0.47,0.83,0.86,0.86,0.47,0.82,0.61,0.86,24.0,12.0,18400410828.0,79715.0,141967397364.0,1913160.0
37.0,0.77,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,17004173692.0,79715.0,139324519928.0,1833445.0
38.0,0.77,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,24683477940.0,79715.0,116697998483.0,1833445.0
39.0,0.77,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,16729912826.0,79715.0,117795041947.0,1833445.0
40.0,0.77,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,17415564991.0,79715.0,135621998237.0,1833445.0
41.0,0.78,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,17004173692.0,79715.0,102162172585.0,1833445.0
42.0,0.78,0.47,0.83,1.05,1.01,1.11,0.82,1.05,0.86,23.0,11.0,16867043259.0,79715.0,108195911637.0,1833445.0
43.0,0.79,4.74,8.25,1.48,1.7,1.75,8.2,1.48,8.65,24.0,12.0,18699604500.0,79715.0,145108930920.0,1913160.0
44.0,0.78,4.74,8.25,1.48,1.7,1.75,8.2,1.48,8.65,24.0,12.0,18250813992.0,79715.0,107111334576.0,1913160.0
45.0,0.79,4.74,8.25,1.48,1.7,1.75,8.2,1.48,8.65,24.0,12.0,18699604500.0,79715.0,134487555564.0,1913160.0
46.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17415564991.0,79715.0,131508085247.0,1833445.0
47.0,0.78,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,23175043177.0,79715.0,160168345744.0,1833445.0
48.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,16044260661.0,79715.0,124103041865.0,1833445.0
49.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17141304125.0,79715.0,135896259103.0,1833445.0
50.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,13438782434.0,79715.0,84060955429.0,1833445.0
51.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,16455651960.0,79715.0,123417389700.0,1833445.0
52.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17141304125.0,79715.0,104493389946.0,1833445.0
53.0,0.79,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,14261565032.0,79715.0,91054607512.0,1833445.0
54.0,0.8,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17004173692.0,79715.0,122457476669.0,1833445.0
55.0,0.8,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,16867043259.0,79715.0,143849824217.0,1833445.0
56.0,0.8,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17415564991.0,79715.0,142889911186.0,1833445.0
57.0,0.8,0.75,0.76,1.48,1.7,1.75,0.76,1.48,0.74,23.0,11.0,17004173692.0,79715.0,119440607143.0,1833445.0
58.0,0.8,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,17353232976.0,79715.0,130149247320.0,1913160.0
59.0,0.8,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,33210497592.0,79715.0,196869436176.0,1913160.0
60.0,0.81,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,13912505748.0,79715.0,99930686448.0,1913160.0
61.0,0.81,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,18550007664.0,79715.0,135534733416.0,1913160.0
62.0,0.81,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,17951620320.0,79715.0,113543998524.0,1913160.0
63.0,0.81,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,18849201336.0,79715.0,185500076640.0,1913160.0
64.0,0.8,7.54,7.6,3.81,3.57,3.17,7.6,3.81,7.44,24.0,12.0,19447588680.0,79715.0,188192819688.0,1913160.0
