round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,30418023320.0,79715.0,192481262320.0,1594300.0
2.0,0.23,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,30418023320.0,79715.0,183505452160.0,1594300.0
3.0,0.34,1000000000.0,1000000000.0,0.23,0.2,0.2,1000000000.0,0.23,1000000000.0,21.0,21.0,47908386729.0,79715.0,336667679418.0,1674015.0
4.0,0.36,3.28,0.59,0.23,0.2,0.2,0.59,0.23,0.83,20.0,22.0,30168695260.0,79715.0,259725040102.0,1594300.0
5.0,0.44,6.57,1.19,5.66,23.15,0.39,32.69,0.47,23.15,19.0,23.0,35840908625.0,79715.0,193254179306.0,1514585.0
6.0,0.44,6.57,1.19,1.07,0.94,0.39,0.91,0.47,0.94,18.0,24.0,24833074776.0,79715.0,161863776552.0,1434870.0
7.0,0.46,6.57,1.19,1.07,0.94,0.39,0.91,0.47,0.94,18.0,24.0,33210497592.0,79715.0,184602495624.0,1434870.0
8.0,0.51,13.13,2.37,1.3,1.9,0.79,2.17,0.94,1.9,17.0,25.0,46125691100.0,79715.0,222213633475.0,1355155.0
9.0,0.53,13.13,2.37,0.81,0.91,0.79,0.88,0.94,0.91,18.0,26.0,40515809750.0,79715.0,198689531014.0,1434870.0
10.0,0.55,0.32,0.23,0.81,0.91,0.79,0.23,0.94,0.24,17.0,25.0,38957509375.0,79715.0,190424305825.0,1355155.0
11.0,0.57,0.64,0.46,3.09,2.31,3.22,0.46,3.09,0.49,16.0,24.0,35005659624.0,79715.0,183106527264.0,1275440.0
12.0,0.57,0.64,0.46,0.95,0.98,1.01,0.46,0.95,0.49,15.0,23.0,30393090514.0,79715.0,132754725547.0,1195725.0
13.0,0.61,0.64,0.46,0.95,0.98,1.01,0.46,0.95,0.49,15.0,23.0,35554181356.0,79715.0,240277451422.0,1195725.0
14.0,0.63,0.64,0.46,0.08,0.01,0.0,0.46,0.08,0.49,16.0,24.0,39792758376.0,79715.0,208837183056.0,1275440.0
15.0,0.63,401.46,16.46,0.16,0.02,0.01,16.46,0.16,129.03,17.0,25.0,52670552675.0,79715.0,241224898050.0,1355155.0
16.0,0.66,401.46,16.46,0.16,0.02,0.01,16.46,0.16,129.03,17.0,25.0,39269169450.0,79715.0,222836953625.0,1355155.0
17.0,0.66,0.32,0.61,0.16,0.02,0.01,0.61,0.16,0.49,18.0,26.0,39543430316.0,79715.0,189289863152.0,1434870.0
18.0,0.68,0.32,0.61,0.16,0.02,0.01,0.61,0.16,0.49,18.0,26.0,38571050882.0,79715.0,189289863152.0,1434870.0
19.0,0.68,1.95,1.67,0.16,0.02,0.01,1.67,0.16,2.39,19.0,27.0,39044774196.0,79715.0,215756036721.0,1514585.0
20.0,0.68,1.95,1.67,0.16,0.02,0.01,1.67,0.16,2.39,19.0,27.0,42410703006.0,79715.0,244029838725.0,1514585.0
21.0,0.69,1.95,1.67,0.16,0.02,0.01,1.67,0.16,2.39,19.0,27.0,44766853173.0,79715.0,296201735280.0,1514585.0
22.0,0.7,4.21,2.73,0.33,0.03,0.01,2.73,0.33,2.79,20.0,28.0,41887114080.0,79715.0,291813561424.0,1594300.0
23.0,0.71,4.21,2.73,0.33,0.03,0.01,2.73,0.33,2.79,20.0,28.0,40839936228.0,79715.0,251322684480.0,1594300.0
24.0,0.72,0.75,0.78,0.33,0.03,0.01,0.78,0.33,0.69,21.0,29.0,44106133814.0,79715.0,313804296316.0,1674015.0
25.0,0.72,0.75,0.78,0.33,0.03,0.01,0.78,0.33,0.69,21.0,29.0,45913762249.0,79715.0,376348240167.0,1674015.0
26.0,0.73,0.75,0.78,0.33,0.03,0.01,0.78,0.33,0.69,21.0,29.0,42298505379.0,79715.0,296451063340.0,1674015.0
27.0,0.71,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,118181500440.0,79715.0,293583790650.0,1594300.0
28.0,0.72,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,57968773950.0,79715.0,372870113730.0,1594300.0
29.0,0.72,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,46749011250.0,79715.0,293583790650.0,1594300.0
30.0,0.73,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,48618971700.0,79715.0,364642287750.0,1594300.0
31.0,0.73,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,57968773950.0,79715.0,325747110390.0,1594300.0
32.0,0.74,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,43757074530.0,79715.0,322755173670.0,1594300.0
33.0,0.74,0.52,0.41,0.33,0.03,0.01,0.41,0.33,0.58,20.0,30.0,43757074530.0,79715.0,280494067500.0,1594300.0
34.0,0.75,1.03,0.83,4.62,6.07,0.02,7.64,0.65,6.07,19.0,31.0,49080228611.0,79715.0,330035553022.0,1514585.0
35.0,0.75,1.03,0.83,4.62,6.07,0.02,7.64,0.65,6.07,19.0,31.0,87339619418.0,79715.0,365976192871.0,1514585.0
36.0,0.74,1.03,0.83,4.62,6.07,0.02,7.64,0.65,6.07,19.0,31.0,47920853132.0,79715.0,268588652635.0,1514585.0
37.0,0.75,1.03,0.83,4.62,6.07,0.02,7.64,0.65,6.07,19.0,31.0,29370845468.0,79715.0,190137578556.0,1514585.0
38.0,0.76,1.03,0.83,4.62,6.07,0.02,7.64,0.65,6.07,19.0,31.0,49466687104.0,79715.0,311099086865.0,1514585.0
39.0,0.75,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,126060267136.0,79715.0,347862509312.0,1434870.0
40.0,0.76,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,59040884608.0,79715.0,283236676160.0,1434870.0
41.0,0.76,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,39493564704.0,79715.0,207440945920.0,1434870.0
42.0,0.76,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,50663461792.0,79715.0,247732360416.0,1434870.0
43.0,0.77,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,45078513248.0,79715.0,230977514784.0,1434870.0
44.0,0.76,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,48668837312.0,79715.0,294007648352.0,1434870.0
45.0,0.76,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,43083888768.0,79715.0,296002272832.0,1434870.0
46.0,0.77,1.03,0.83,0.64,0.61,0.02,0.54,0.65,0.61,18.0,32.0,50264536896.0,79715.0,374590477344.0,1434870.0
47.0,0.76,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,97088346564.0,79715.0,286739735403.0,1355155.0
48.0,0.76,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,69525129531.0,79715.0,327878865303.0,1355155.0
49.0,0.77,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,58417564458.0,79715.0,223796866656.0,1355155.0
50.0,0.78,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,51423912375.0,79715.0,259176518370.0,1355155.0
51.0,0.78,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,50601129777.0,79715.0,245189214204.0,1355155.0
52.0,0.78,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,46487216787.0,79715.0,262879040061.0,1355155.0
53.0,0.78,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,42373303797.0,79715.0,252182866287.0,1355155.0
54.0,0.79,2.06,1.66,1.64,1.73,0.05,2.22,1.31,1.73,17.0,33.0,51012521076.0,79715.0,335695299984.0,1355155.0
55.0,0.79,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,71806481280.0,79715.0,389350698496.0,1434870.0
56.0,0.78,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,47073137728.0,79715.0,333501213056.0,1434870.0
57.0,0.78,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,49067762208.0,79715.0,278848502304.0,1434870.0
58.0,0.79,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,51062386688.0,79715.0,413685117152.0,1434870.0
59.0,0.79,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,49067762208.0,79715.0,218610843008.0,1434870.0
60.0,0.8,2.06,1.66,0.1,0.06,0.05,0.18,1.31,0.06,18.0,32.0,49865612000.0,79715.0,389350698496.0,1434870.0
61.0,0.8,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,42510434230.0,79715.0,296800122624.0,1514585.0
62.0,0.79,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,48307311625.0,79715.0,305688667963.0,1514585.0
63.0,0.8,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,47534394639.0,79715.0,267429277156.0,1514585.0
64.0,0.8,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,85793785446.0,79715.0,319214715218.0,1514585.0
65.0,0.8,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,47920853132.0,79715.0,265883443184.0,1514585.0
66.0,0.81,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,49466687104.0,79715.0,359792856983.0,1514585.0
67.0,0.81,5.08,4.99,0.1,0.06,5.08,0.18,6.07,0.06,19.0,31.0,44442726695.0,79715.0,203663625811.0,1514585.0
