round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
27.0,0.75,0.38,0.32,1.47,0.75,0.76,0.83,0.12,0.75,30.0,38.0,59215414250.0,79715.0,494093416502.0,2391450.0
28.0,0.75,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,59315145474.0,79715.0,401592706242.0,2311735.0
29.0,0.75,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,114740773212.0,79715.0,656842307667.0,2311735.0
30.0,0.75,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,60773714625.0,79715.0,579538142664.0,2311735.0
31.0,0.76,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,60773714625.0,79715.0,423957433224.0,2311735.0
32.0,0.75,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,60773714625.0,79715.0,843052969278.0,2311735.0
33.0,0.75,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,63204663210.0,79715.0,626698545213.0,2311735.0
34.0,0.77,0.38,0.32,1.05,1.01,0.76,0.97,0.12,1.01,29.0,39.0,60287524908.0,79715.0,547935811059.0,2311735.0
35.0,0.77,0.38,0.32,2.15,2.27,0.76,2.5,0.12,2.27,28.0,40.0,59838734400.0,79715.0,504639993440.0,2232020.0
36.0,0.75,0.38,0.32,2.15,2.27,0.76,2.5,0.12,2.27,28.0,40.0,60836046640.0,79715.0,550516356480.0,2232020.0
37.0,0.77,0.38,0.32,2.15,2.27,0.76,2.5,0.12,2.27,28.0,40.0,58841422160.0,79715.0,541041890200.0,2232020.0
38.0,0.78,0.38,0.32,2.15,2.27,0.76,2.5,0.12,2.27,28.0,40.0,59340078280.0,79715.0,532564736160.0,2232020.0
39.0,0.77,0.38,0.32,0.43,0.4,0.76,0.37,0.12,0.4,27.0,41.0,113469200106.0,79715.0,823929507076.0,2152305.0
40.0,0.78,0.38,0.32,0.43,0.4,0.76,0.37,0.12,0.4,27.0,41.0,127780630750.0,79715.0,688993161004.0,2152305.0
41.0,0.79,0.38,0.32,0.43,0.4,0.76,0.37,0.12,0.4,27.0,41.0,63379192852.0,79715.0,432409654458.0,2152305.0
42.0,0.79,0.38,0.32,0.04,0.4,0.76,0.38,0.12,0.4,26.0,42.0,67019382528.0,79715.0,751350108810.0,2072590.0
43.0,0.79,0.38,0.32,0.04,0.4,0.76,0.38,0.12,0.4,26.0,42.0,123566986536.0,79715.0,676476892392.0,2072590.0
44.0,0.8,0.38,0.32,0.04,0.4,0.76,0.38,0.12,0.4,26.0,42.0,82727050308.0,79715.0,637207722942.0,2072590.0
45.0,0.8,0.38,0.32,0.04,0.4,0.76,0.38,0.12,0.4,26.0,42.0,43457880858.0,79715.0,328290256602.0,2072590.0
46.0,0.8,0.38,0.32,0.04,0.4,0.76,0.38,0.12,0.4,26.0,42.0,61259904342.0,79715.0,549768372300.0,2072590.0
47.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,82552520666.0,79715.0,560713874134.0,1992875.0
48.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,67542971454.0,79715.0,693119540397.0,1992875.0
49.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,67006916125.0,79715.0,414906824646.0,1992875.0
50.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,67006916125.0,79715.0,583228197952.0,1992875.0
51.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,134013832250.0,79715.0,577331589333.0,1992875.0
52.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,67006916125.0,79715.0,500675677286.0,1992875.0
53.0,0.79,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,97562069878.0,79715.0,722066528163.0,1992875.0
54.0,0.79,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,66470860796.0,79715.0,573043146701.0,1992875.0
55.0,0.8,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,65934805467.0,79715.0,564466261437.0,1992875.0
56.0,0.81,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,67006916125.0,79715.0,473336855507.0,1992875.0
57.0,0.81,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,63254528822.0,79715.0,466904191559.0,1992875.0
58.0,0.81,0.38,0.32,17.28,2.15,0.76,2.95,0.12,2.15,25.0,43.0,64862694809.0,79715.0,548384601567.0,1992875.0
59.0,0.81,0.38,0.32,3.67,3.33,0.76,3.34,0.12,3.33,24.0,44.0,64725564376.0,79715.0,611601731180.0,1913160.0
