round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.09,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31166007500.0,79715.0,216915412200.0,1594300.0
2.0,0.19,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,40141817660.0,79715.0,230628455500.0,1594300.0
3.0,0.3,1000000000.0,1000000000.0,0.01,0.07,0.2,1000000000.0,0.01,1000000000.0,21.0,21.0,53667864915.0,79715.0,284308786818.0,1674015.0
4.0,0.39,1.36,1.13,0.01,0.07,0.2,1.13,0.01,0.49,22.0,20.0,44879050800.0,79715.0,197966479640.0,1753730.0
5.0,0.43,0.45,3.39,0.01,0.07,0.45,1.13,0.82,0.49,23.0,21.0,32462513412.0,79715.0,210220953789.0,1833445.0
6.0,0.47,4.95,4.0,0.01,0.07,0.45,4.0,0.82,3.8,24.0,22.0,32088521322.0,79715.0,247931822864.0,1913160.0
7.0,0.49,1.07,0.66,0.01,0.07,0.45,0.66,0.82,0.74,25.0,21.0,33509691264.0,79715.0,305252343858.0,1992875.0
8.0,0.53,1.65,1.34,0.01,0.07,1.65,0.66,1.77,0.74,26.0,20.0,31166007500.0,79715.0,196719839340.0,2072590.0
9.0,0.56,1.46,1.47,0.01,0.07,1.46,0.66,1.52,0.74,27.0,19.0,59215414250.0,79715.0,289208083197.0,2152305.0
10.0,0.59,2.56,0.78,0.05,0.46,2.56,4.6,0.78,5.19,28.0,18.0,49815746388.0,79715.0,363969101988.0,2232020.0
11.0,0.6,0.35,0.25,0.05,0.46,0.35,4.6,0.31,5.19,29.0,19.0,40029620033.0,79715.0,285892019999.0,2311735.0
12.0,0.62,4.02,20.55,0.36,3.25,2.46,20.55,2.18,41.37,28.0,20.0,27675414660.0,79715.0,275258178240.0,2232020.0
13.0,0.64,4.02,20.55,0.99,0.81,2.46,0.8,2.18,0.81,29.0,19.0,29370845468.0,79715.0,324026746776.0,2311735.0
14.0,0.66,0.23,0.36,0.99,0.81,0.23,0.8,0.55,0.81,28.0,18.0,28498197258.0,79715.0,233146668906.0,2232020.0
15.0,0.67,0.23,0.36,1.21,0.93,0.87,0.8,1.21,0.81,27.0,17.0,26491106375.0,79715.0,203451696960.0,2152305.0
16.0,0.67,0.23,0.36,0.91,2.56,2.42,0.8,0.91,0.81,26.0,16.0,24134956208.0,79715.0,262293119120.0,2072590.0
17.0,0.68,0.23,0.36,0.91,2.56,2.42,0.8,0.91,0.81,26.0,16.0,28722592512.0,79715.0,282837751264.0,2072590.0
18.0,0.7,0.23,0.36,0.91,2.56,2.42,0.8,0.91,0.81,26.0,16.0,25531193344.0,79715.0,251123222032.0,2072590.0
19.0,0.69,0.23,0.36,1.33,0.34,0.41,0.8,1.33,0.81,25.0,15.0,28984386975.0,79715.0,189613989630.0,1992875.0
20.0,0.7,0.23,0.36,1.33,0.34,0.41,0.8,1.33,0.81,25.0,15.0,23561501670.0,79715.0,215045451750.0,1992875.0
21.0,0.71,0.23,0.36,1.33,0.34,0.41,0.8,1.33,0.81,25.0,15.0,23187509580.0,79715.0,218224384515.0,1992875.0
22.0,0.71,1.63,2.51,2.44,9.42,8.29,5.61,2.44,5.68,24.0,14.0,21467145966.0,79715.0,184477831594.0,1913160.0
23.0,0.7,1.63,2.51,2.44,9.42,8.29,5.61,2.44,5.68,24.0,14.0,16754845632.0,79715.0,110651793028.0,1913160.0
24.0,0.73,1.63,2.51,2.44,9.42,8.29,5.61,2.44,5.68,24.0,14.0,21467145966.0,79715.0,121298101190.0,1913160.0
25.0,0.73,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,23748497715.0,79715.0,175402290210.0,1833445.0
26.0,0.73,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,21130553085.0,79715.0,133141184040.0,1833445.0
27.0,0.74,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,23000513535.0,79715.0,180451183425.0,1833445.0
28.0,0.74,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,22813517490.0,79715.0,238045965285.0,1833445.0
29.0,0.74,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,24496481895.0,79715.0,205695649500.0,1833445.0
30.0,0.74,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,23561501670.0,79715.0,139499049570.0,1833445.0
31.0,0.74,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,28984386975.0,79715.0,172784345580.0,1833445.0
32.0,0.75,1.63,2.51,1.47,0.98,1.12,5.61,1.47,5.68,23.0,15.0,23374505625.0,79715.0,166426480050.0,1833445.0
33.0,0.76,11.42,17.54,1.49,1.8,7.81,2.06,10.29,1.8,24.0,14.0,21641675608.0,79715.0,131246290784.0,1913160.0
34.0,0.76,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,19285525441.0,79715.0,141805334125.0,1833445.0
35.0,0.77,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,20744094592.0,79715.0,162711491956.0,1833445.0
36.0,0.77,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,25605991762.0,79715.0,142615650320.0,1833445.0
37.0,0.77,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,20744094592.0,79715.0,141319144408.0,1833445.0
38.0,0.77,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,19609651919.0,79715.0,145694851861.0,1833445.0
39.0,0.78,1.07,1.12,1.49,1.8,1.07,2.06,1.1,1.8,23.0,13.0,19123462202.0,79715.0,128840275005.0,1833445.0
40.0,0.77,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21467145966.0,79715.0,182383475890.0,1913160.0
41.0,0.78,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,22165264534.0,79715.0,192680724768.0,1913160.0
42.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21816205250.0,79715.0,128802875796.0,1913160.0
43.0,0.78,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,20943557040.0,79715.0,141019950736.0,1913160.0
44.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21641675608.0,79715.0,132991587204.0,1913160.0
45.0,0.77,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,20769027398.0,79715.0,193204313694.0,1913160.0
46.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,32287983770.0,79715.0,149571903194.0,1913160.0
47.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21118086682.0,79715.0,138576535748.0,1913160.0
48.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21292616324.0,79715.0,129500994364.0,1913160.0
49.0,0.79,7.5,7.82,0.61,0.77,0.65,14.44,0.61,12.61,24.0,14.0,21816205250.0,79715.0,140845421094.0,1913160.0
50.0,0.79,1.86,1.6,4.26,5.4,4.55,1.6,4.26,1.75,23.0,13.0,24957738806.0,79715.0,173245602491.0,1833445.0
51.0,0.79,1.86,1.6,4.26,5.4,4.55,1.6,4.26,1.75,23.0,13.0,16854576856.0,79715.0,126895516137.0,1833445.0
52.0,0.8,1.86,1.6,4.26,5.4,4.55,1.6,4.26,1.75,23.0,13.0,24957738806.0,79715.0,178269562900.0,1833445.0
