round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
14.0,0.65,0.93,0.95,0.1,0.03,0.93,0.02,0.75,0.03,20.0,18.0,28498197258.0,79715.0,236063807208.0,1594300.0
15.0,0.66,14.17,87.35,0.88,0.26,14.17,0.14,18.94,0.26,21.0,17.0,21404813951.0,79715.0,139661112809.0,1674015.0
16.0,0.67,14.17,87.35,0.88,0.26,14.17,0.14,18.94,0.26,21.0,17.0,26279177524.0,79715.0,210445349043.0,1674015.0
17.0,0.67,0.18,0.06,0.88,0.26,0.18,0.14,0.22,0.26,20.0,16.0,23736031312.0,79715.0,169742543248.0,1594300.0
18.0,0.68,0.18,0.06,0.88,0.26,0.18,0.14,0.22,0.26,20.0,16.0,23337106416.0,79715.0,179117278304.0,1594300.0
19.0,0.69,0.18,0.06,0.88,0.26,0.18,0.14,0.22,0.26,20.0,16.0,25132268448.0,79715.0,133839302608.0,1594300.0
20.0,0.7,1.62,0.52,3.26,6.06,4.93,1.3,3.26,2.37,19.0,15.0,22813517490.0,79715.0,161938574970.0,1514585.0
21.0,0.7,1.62,0.52,3.26,6.06,4.93,1.3,3.26,2.37,19.0,15.0,17764624275.0,79715.0,112384623045.0,1514585.0
22.0,0.71,1.62,0.52,0.04,0.31,0.06,1.3,0.04,2.37,20.0,16.0,25331730896.0,79715.0,171737167728.0,1594300.0
23.0,0.72,1.62,0.52,0.04,0.31,0.06,1.3,0.04,2.37,20.0,16.0,22539256624.0,79715.0,124664030000.0,1594300.0
24.0,0.73,8.41,2.31,0.04,0.31,0.06,2.31,0.04,3.06,21.0,17.0,25007604418.0,79715.0,147714409147.0,1674015.0
25.0,0.72,8.41,2.31,0.04,0.31,0.06,2.31,0.04,3.06,21.0,17.0,23312173610.0,79715.0,109779144818.0,1674015.0
26.0,0.73,8.41,2.31,0.04,0.31,0.06,2.31,0.04,3.06,21.0,17.0,26067248673.0,79715.0,157039278591.0,1674015.0
27.0,0.73,3.51,1.69,0.34,2.78,0.56,1.69,0.34,2.23,22.0,18.0,28498197258.0,79715.0,208463190966.0,1753730.0
28.0,0.73,3.51,1.69,0.34,2.78,0.56,1.69,0.34,2.23,22.0,18.0,28273802004.0,79715.0,188940803868.0,1753730.0
29.0,0.72,3.51,1.69,0.34,2.78,0.56,1.69,0.34,2.23,22.0,18.0,49815746388.0,79715.0,229780740096.0,1753730.0
30.0,0.73,3.51,1.69,0.34,2.78,0.56,1.69,0.34,2.23,22.0,18.0,49815746388.0,79715.0,190735965900.0,1753730.0
31.0,0.75,3.51,1.69,0.34,2.78,0.56,1.69,0.34,2.23,22.0,18.0,27151825734.0,79715.0,188716408614.0,1753730.0
32.0,0.75,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,20980956249.0,79715.0,122494875878.0,1674015.0
33.0,0.76,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,26914964077.0,79715.0,211081135596.0,1674015.0
34.0,0.74,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,66969516916.0,79715.0,188828606241.0,1674015.0
35.0,0.75,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,26279177524.0,79715.0,193067183261.0,1674015.0
36.0,0.75,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,26491106375.0,79715.0,260672486730.0,1674015.0
37.0,0.76,2.66,1.14,3.1,25.01,5.0,1.14,3.1,1.23,21.0,17.0,27126892928.0,79715.0,163821001823.0,1674015.0
38.0,0.77,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,26254244718.0,79715.0,133290780876.0,1753730.0
39.0,0.77,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,28273802004.0,79715.0,148549658148.0,1753730.0
40.0,0.77,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,24907873194.0,79715.0,222600091968.0,1753730.0
41.0,0.77,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,26254244718.0,79715.0,181760155740.0,1753730.0
42.0,0.77,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,27376220988.0,79715.0,212951096046.0,1753730.0
43.0,0.78,2.66,1.14,0.26,0.42,0.12,1.14,0.26,1.23,22.0,18.0,56098813500.0,79715.0,245039617368.0,1753730.0
44.0,0.78,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,27475952212.0,79715.0,180014859320.0,1674015.0
45.0,0.77,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,21554410787.0,79715.0,148275397282.0,1674015.0
46.0,0.78,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,55899351052.0,79715.0,271443458922.0,1674015.0
47.0,0.77,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,52583287854.0,79715.0,179777997663.0,1674015.0
48.0,0.78,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,28423398840.0,79715.0,226439744092.0,1674015.0
49.0,0.78,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,27949675526.0,79715.0,159881618475.0,1674015.0
50.0,0.78,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,55899351052.0,79715.0,266469364125.0,1674015.0
51.0,0.79,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,52583287854.0,79715.0,338475307853.0,1674015.0
52.0,0.79,0.5,0.02,0.26,0.42,0.12,0.02,0.26,0.33,21.0,19.0,30555153753.0,79715.0,221702510952.0,1674015.0
53.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,31913991680.0,79715.0,279247427200.0,1594300.0
54.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,30916679440.0,79715.0,208438258160.0,1594300.0
55.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,30418023320.0,79715.0,246086795220.0,1594300.0
56.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,30418023320.0,79715.0,206194305620.0,1594300.0
57.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,30418023320.0,79715.0,216416756080.0,1594300.0
58.0,0.79,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,29919367200.0,79715.0,195722527100.0,1594300.0
59.0,0.8,4.51,0.17,3116.35,26.04,1.11,375.72,2.32,26.04,20.0,20.0,31166007500.0,79715.0,164805847660.0,1594300.0
60.0,0.8,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,27949675526.0,79715.0,219333894382.0,1674015.0
61.0,0.81,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,27712813869.0,79715.0,154433800364.0,1674015.0
62.0,0.8,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,42635098260.0,79715.0,246572984937.0,1674015.0
63.0,0.81,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,28660260497.0,79715.0,157749863562.0,1674015.0
64.0,0.81,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,28186537183.0,79715.0,190910495542.0,1674015.0
65.0,0.81,4.51,0.17,0.83,0.99,1.11,0.91,2.32,0.99,21.0,19.0,29133983811.0,79715.0,229282083976.0,1674015.0
