round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
20.0,0.68,9.81,0.18,0.91,0.88,0.63,0.77,0.49,0.88,13.0,33.0,51012521076.0,79715.0,148100867640.0,1036295.0
21.0,0.68,9.81,0.18,0.91,0.88,0.63,0.77,0.49,0.88,13.0,33.0,36202434312.0,79715.0,168259041291.0,1036295.0
22.0,0.69,9.81,0.18,0.91,0.88,0.63,0.77,0.49,0.88,13.0,33.0,12341738970.0,79715.0,128354085288.0,1036295.0
23.0,0.7,9.81,0.18,0.91,0.88,0.63,0.77,0.49,0.88,13.0,33.0,47309999385.0,79715.0,166613476095.0,1036295.0
24.0,0.69,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,12715731060.0,79715.0,130124314514.0,956580.0
25.0,0.7,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,47895920326.0,79715.0,161065926760.0,956580.0
26.0,0.7,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,47472062624.0,79715.0,172933942416.0,956580.0
27.0,0.7,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,53406070452.0,79715.0,242870463246.0,956580.0
28.0,0.7,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,77142101764.0,79715.0,237784170822.0,956580.0
29.0,0.72,9.81,0.18,0.23,1.09,0.63,1.48,0.49,1.09,12.0,34.0,52134497346.0,79715.0,205570985470.0,956580.0
30.0,0.71,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,53231540810.0,79715.0,186746716940.0,876865.0
31.0,0.72,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,51922568495.0,79715.0,195909523145.0,876865.0
32.0,0.66,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,98609247730.0,79715.0,222088969445.0,876865.0
33.0,0.72,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,54540513125.0,79715.0,153586084960.0,876865.0
34.0,0.72,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,54976837230.0,79715.0,154458733170.0,876865.0
35.0,0.73,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,61958022910.0,79715.0,184565096415.0,876865.0
36.0,0.73,9.81,0.18,4.01,0.63,0.63,0.79,0.49,0.63,11.0,35.0,54104189020.0,79715.0,209435570400.0,876865.0
37.0,0.73,9.81,0.18,1.27,1.98,0.63,2.04,0.49,1.98,10.0,36.0,49815746388.0,79715.0,145408124592.0,797150.0
38.0,0.74,9.81,0.18,1.27,1.98,0.63,2.04,0.49,1.98,10.0,36.0,54303651468.0,79715.0,197019033012.0,797150.0
39.0,0.74,9.81,0.18,1.27,1.98,0.63,2.04,0.49,1.98,10.0,36.0,19297991844.0,79715.0,102773026332.0,797150.0
40.0,0.75,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,51660774032.0,79715.0,147602211520.0,717435.0
41.0,0.73,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,51199517121.0,79715.0,135609531834.0,717435.0
42.0,0.73,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,51199517121.0,79715.0,157749863562.0,717435.0
43.0,0.74,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,55350829320.0,79715.0,220942060369.0,717435.0
44.0,0.73,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,47970718744.0,79715.0,179890195290.0,717435.0
45.0,0.75,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,47048204922.0,79715.0,123616852148.0,717435.0
46.0,0.74,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,54889572409.0,79715.0,159594891206.0,717435.0
47.0,0.75,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,56734600053.0,79715.0,204336811573.0,717435.0
48.0,0.75,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,21217817906.0,79715.0,110701658640.0,717435.0
49.0,0.77,9.81,0.18,1.67,1.7,0.63,1.31,0.49,1.7,9.0,37.0,57657113875.0,79715.0,172971341625.0,717435.0
50.0,0.76,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,14211699420.0,79715.0,76743176868.0,637720.0
51.0,0.76,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,63005200762.0,79715.0,135958591118.0,637720.0
52.0,0.77,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,44529991516.0,79715.0,128379018094.0,637720.0
53.0,0.77,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,54004457796.0,79715.0,141643270886.0,637720.0
54.0,0.77,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,44056268202.0,79715.0,138800931002.0,637720.0
55.0,0.76,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,57320520994.0,79715.0,164855713272.0,637720.0
56.0,0.76,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,44529991516.0,79715.0,149222843910.0,637720.0
57.0,0.78,9.81,0.18,0.7,0.58,0.63,0.89,0.49,0.58,8.0,38.0,55425627738.0,79715.0,223597404208.0,637720.0
58.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,14585691510.0,79715.0,89945097645.0,558005.0
59.0,0.77,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,14585691510.0,79715.0,62718473493.0,558005.0
60.0,0.76,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,48132781983.0,79715.0,130298844156.0,558005.0
61.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,69038939814.0,79715.0,197879214819.0,558005.0
62.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,14585691510.0,79715.0,68552750097.0,558005.0
63.0,0.79,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,57370386606.0,79715.0,170166400950.0,558005.0
64.0,0.79,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,64663232361.0,79715.0,146829294534.0,558005.0
65.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,49591351134.0,79715.0,119116480665.0,558005.0
66.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,58342766040.0,79715.0,162873555195.0,558005.0
67.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,48132781983.0,79715.0,127381705854.0,558005.0
68.0,0.77,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,70011319248.0,79715.0,219271562367.0,558005.0
69.0,0.76,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,52508489436.0,79715.0,170166400950.0,558005.0
70.0,0.77,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,58828955757.0,79715.0,127381705854.0,558005.0
71.0,0.78,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,55911817455.0,79715.0,231426305292.0,558005.0
72.0,0.79,9.81,0.18,0.85,1.02,0.63,1.27,0.49,1.02,7.0,39.0,57856576323.0,79715.0,130785033873.0,558005.0
73.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,62332015000.0,79715.0,126159998360.0,478290.0
74.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,73801105760.0,79715.0,215918099960.0,478290.0
75.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,89758101600.0,478290.0
76.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,51860236480.0,79715.0,147602211520.0,478290.0
77.0,0.76,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,42884426320.0,79715.0,102723160720.0,478290.0
78.0,0.76,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,44380394680.0,79715.0,103720472960.0,478290.0
79.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,61334702760.0,79715.0,213923475480.0,478290.0
80.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,58342766040.0,79715.0,122170749400.0,478290.0
81.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,61833358880.0,79715.0,160567270640.0,478290.0
82.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,51860236480.0,478290.0
83.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,54852173200.0,79715.0,114192251480.0,478290.0
84.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,50862924240.0,478290.0
85.0,0.76,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,59340078280.0,478290.0
86.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,49366955880.0,79715.0,146604899280.0,478290.0
87.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,63827983360.0,478290.0
88.0,0.73,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,112696283120.0,79715.0,167548456320.0,478290.0
89.0,0.77,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,62830671120.0,79715.0,107709721920.0,478290.0
90.0,0.75,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,74299761880.0,478290.0
91.0,0.77,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,90755413840.0,79715.0,156578021680.0,478290.0
92.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,58342766040.0,79715.0,146604899280.0,478290.0
93.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,49366955880.0,79715.0,101725848480.0,478290.0
94.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,39892489600.0,79715.0,105216441320.0,478290.0
95.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,54852173200.0,79715.0,103221816840.0,478290.0
96.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,61833358880.0,79715.0,123168061640.0,478290.0
97.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,72803793520.0,478290.0
98.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,58841422160.0,478290.0
99.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,64825295600.0,79715.0,121672093280.0,478290.0
100.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,63827983360.0,79715.0,160567270640.0,478290.0
101.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,83774228160.0,478290.0
102.0,0.78,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,54852173200.0,79715.0,109205690280.0,478290.0
103.0,0.79,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,82776915920.0,478290.0
104.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,58342766040.0,79715.0,147103555400.0,478290.0
105.0,0.8,9.81,0.18,1.48,0.94,0.63,1.23,0.49,0.94,6.0,40.0,14959683600.0,79715.0,81280947560.0,478290.0
106.0,0.81,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,56223477530.0,79715.0,106313484784.0,398575.0
107.0,0.77,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,82290726203.0,79715.0,117558180290.0,398575.0
108.0,0.76,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,15333675690.0,79715.0,38845311748.0,398575.0
109.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,63890315375.0,79715.0,204960131723.0,398575.0
110.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,51112252300.0,79715.0,141580938871.0,398575.0
111.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,60312457714.0,79715.0,115513690198.0,398575.0
112.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,82290726203.0,79715.0,117558180290.0,398575.0
113.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,58267967622.0,79715.0,83824093772.0,398575.0
114.0,0.77,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,17889288305.0,79715.0,69001540605.0,398575.0
115.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,60823580237.0,79715.0,139536448779.0,398575.0
116.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,49067762208.0,79715.0,99157769462.0,398575.0
117.0,0.77,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,56223477530.0,79715.0,123691650566.0,398575.0
118.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,46512149593.0,79715.0,129825120842.0,398575.0
119.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,54178987438.0,79715.0,153847879423.0,398575.0
120.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,51112252300.0,79715.0,92513176663.0,398575.0
121.0,0.79,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,65423682944.0,79715.0,102224504600.0,398575.0
122.0,0.8,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,59801335191.0,79715.0,111935832537.0,398575.0
123.0,0.81,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,61334702760.0,79715.0,157425737084.0,398575.0
124.0,0.82,9.81,0.18,2.41,4.06,0.63,3.79,0.49,4.06,5.0,41.0,65934805467.0,79715.0,231538502919.0,398575.0
125.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,18325612410.0,79715.0,65448615750.0,318860.0
126.0,0.76,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,88486528494.0,79715.0,121996219758.0,318860.0
127.0,0.77,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,51835303674.0,79715.0,95816773458.0,318860.0
128.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,41887114080.0,79715.0,82203461382.0,318860.0
129.0,0.78,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,60736315416.0,318860.0
130.0,0.8,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,62830671120.0,318860.0
131.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,57071192934.0,318860.0
132.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,50788125822.0,318860.0
133.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,18325612410.0,79715.0,63877848972.0,318860.0
134.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,56024015082.0,318860.0
135.0,0.79,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,34556869116.0,318860.0
136.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,15707667780.0,79715.0,61783493268.0,318860.0
137.0,0.79,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,17278434558.0,79715.0,42934291932.0,318860.0
138.0,0.82,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,62307082194.0,79715.0,108906496608.0,318860.0
139.0,0.81,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,67542971454.0,79715.0,158123855652.0,318860.0
140.0,0.82,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,64925026824.0,79715.0,112048030164.0,318860.0
141.0,0.82,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,64925026824.0,79715.0,151840788540.0,318860.0
142.0,0.82,9.81,0.18,0.56,0.88,0.63,0.54,0.49,0.88,4.0,42.0,57594781860.0,79715.0,102099840570.0,318860.0
