round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
14.0,0.64,1.06,1.78,1.33,1.86,2.31,0.6,1.33,0.73,21.0,25.0,40827469825.0,79715.0,295453751100.0,1674015.0
15.0,0.66,1.06,1.78,0.88,0.89,1.13,0.6,0.88,0.73,20.0,24.0,37698402672.0,79715.0,202853309616.0,1594300.0
16.0,0.68,1.06,1.78,1.25,0.53,0.36,0.6,1.25,0.73,19.0,23.0,34407272280.0,79715.0,236549996925.0,1514585.0
17.0,0.66,1.06,1.78,0.79,2.7,3.82,0.6,0.79,0.73,18.0,22.0,29345912662.0,79715.0,160991128342.0,1434870.0
18.0,0.68,1.06,1.78,0.79,2.7,3.82,0.6,0.79,0.73,18.0,22.0,34831129982.0,79715.0,164830780466.0,1434870.0
19.0,0.69,1.06,1.78,0.79,2.7,3.82,0.6,0.79,0.73,18.0,22.0,32088521322.0,79715.0,186497388880.0,1434870.0
20.0,0.67,1.06,1.78,0.79,2.7,3.82,0.6,0.79,0.73,18.0,22.0,26329043136.0,79715.0,145083998114.0,1434870.0
21.0,0.69,1.06,1.78,0.79,2.7,3.82,0.6,0.79,0.73,18.0,22.0,34556869116.0,79715.0,169493215188.0,1434870.0
22.0,0.7,3.17,5.33,9.73,8.01,7.02,1.79,9.73,2.18,17.0,21.0,41363525154.0,79715.0,180899973933.0,1355155.0
23.0,0.71,3.17,5.33,0.88,0.87,0.76,1.79,0.88,2.18,18.0,22.0,32088521322.0,79715.0,167847649992.0,1434870.0
24.0,0.71,3.17,5.33,0.88,0.87,0.76,1.79,0.88,2.18,18.0,22.0,33185564786.0,79715.0,161265389208.0,1434870.0
25.0,0.72,3.17,5.33,0.88,0.87,0.76,1.79,0.88,2.18,18.0,22.0,32362782188.0,79715.0,175252693374.0,1434870.0
26.0,0.71,0.17,0.25,0.88,0.87,0.76,0.25,0.88,0.26,17.0,21.0,31677130023.0,79715.0,161527183671.0,1355155.0
27.0,0.73,0.17,0.25,0.88,0.87,0.76,0.25,0.88,0.26,17.0,21.0,32986102338.0,79715.0,145034132502.0,1355155.0
28.0,0.73,0.17,0.25,0.88,0.87,0.76,0.25,0.88,0.26,17.0,21.0,32986102338.0,79715.0,300801837987.0,1355155.0
29.0,0.74,0.17,0.25,0.88,0.87,0.76,0.25,0.88,0.26,17.0,21.0,34818663579.0,79715.0,153673349781.0,1355155.0
30.0,0.74,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,25182134060.0,79715.0,125661342240.0,1275440.0
31.0,0.75,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,27176758540.0,79715.0,128154622840.0,1275440.0
32.0,0.74,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,30168695260.0,79715.0,199711776060.0,1275440.0
33.0,0.74,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,20195572860.0,79715.0,120425452980.0,1275440.0
34.0,0.75,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,29420711080.0,79715.0,181760155740.0,1275440.0
35.0,0.74,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,27426086600.0,79715.0,124165373880.0,1275440.0
36.0,0.76,0.17,0.25,1.57,0.71,1.67,0.25,1.57,0.26,16.0,20.0,29670039140.0,79715.0,139125057480.0,1275440.0
37.0,0.75,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,27475952212.0,79715.0,115588488616.0,1195725.0
38.0,0.77,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,30792015410.0,79715.0,173856456238.0,1195725.0
39.0,0.77,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,30792015410.0,79715.0,161776511731.0,1195725.0
40.0,0.77,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,27949675526.0,79715.0,121983753355.0,1195725.0
41.0,0.77,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,23212442386.0,79715.0,122457476669.0,1195725.0
42.0,0.77,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,59215414250.0,79715.0,141643270886.0,1195725.0
43.0,0.78,0.17,0.25,0.24,1.42,0.55,0.25,0.24,0.26,15.0,19.0,28186537183.0,79715.0,146854227340.0,1195725.0
44.0,0.77,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,40391145720.0,79715.0,141369010020.0,1116010.0
45.0,0.77,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,26927430480.0,79715.0,133066385622.0,1116010.0
46.0,0.77,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,27825011496.0,79715.0,147876472386.0,1116010.0
47.0,0.78,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,31864126068.0,79715.0,184004108280.0,1116010.0
48.0,0.78,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,7180648128.0,79715.0,75845595852.0,1116010.0
49.0,0.79,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,26254244718.0,79715.0,143164172052.0,1116010.0
50.0,0.79,0.17,0.25,4.14,1.16,4.78,0.25,4.14,0.26,14.0,18.0,27600616242.0,79715.0,161788978134.0,1116010.0
51.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,38147193180.0,79715.0,134362891534.0,1036295.0
52.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,21828671653.0,79715.0,114441579540.0,1036295.0
53.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,22888315908.0,79715.0,81168749933.0,1036295.0
54.0,0.78,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,25855319822.0,79715.0,129912385663.0,1036295.0
55.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,24795675567.0,79715.0,103421279288.0,1036295.0
56.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,26279177524.0,79715.0,127793097153.0,1036295.0
57.0,0.8,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,23312173610.0,79715.0,87314686612.0,1036295.0
58.0,0.8,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,26279177524.0,79715.0,122282947027.0,1036295.0
59.0,0.79,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,19073596590.0,79715.0,80956821082.0,1036295.0
60.0,0.8,0.17,0.25,2.59,2.34,0.89,0.25,2.59,0.26,13.0,17.0,26491106375.0,79715.0,123978377835.0,1036295.0
61.0,0.79,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,23337106416.0,79715.0,120275856144.0,956580.0
62.0,0.8,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,21342481936.0,79715.0,69612394352.0,956580.0
63.0,0.8,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,23337106416.0,79715.0,116884994528.0,956580.0
64.0,0.81,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,24733343552.0,79715.0,133440377712.0,956580.0
65.0,0.8,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,23337106416.0,79715.0,107310797024.0,956580.0
66.0,0.81,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,24733343552.0,79715.0,136232851984.0,956580.0
67.0,0.81,0.17,0.25,0.37,0.04,0.14,0.25,0.37,0.26,12.0,16.0,5983873440.0,79715.0,63030133568.0,956580.0
