round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
46.0,0.79,6.06,3.92,1.61,0.86,28.57,3.92,0.28,5.37,26.0,38.0,58267967622.0,79715.0,450984594928.0,2072590.0
47.0,0.79,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,59801335191.0,79715.0,549394380210.0,1992875.0
48.0,0.79,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,109878876042.0,79715.0,687958449555.0,1992875.0
49.0,0.8,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,63204663210.0,79715.0,436112176149.0,1992875.0
50.0,0.79,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,60773714625.0,79715.0,425416002375.0,1992875.0
51.0,0.79,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,60287524908.0,79715.0,518764428039.0,1992875.0
52.0,0.8,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,54939438021.0,79715.0,349570406523.0,1992875.0
53.0,0.8,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,60287524908.0,79715.0,449239298508.0,1992875.0
54.0,0.8,0.06,0.4,1.61,0.86,28.57,0.4,0.28,0.48,25.0,39.0,61746094059.0,79715.0,469173076905.0,1992875.0
55.0,0.8,0.06,0.4,4.38,2.37,28.57,3.18,0.28,2.37,24.0,40.0,61334702760.0,79715.0,491176278200.0,1913160.0
56.0,0.81,0.06,0.4,4.38,2.37,28.57,3.18,0.28,2.37,24.0,40.0,54852173200.0,79715.0,440313353960.0,1913160.0
57.0,0.8,0.06,0.4,4.38,2.37,28.57,3.18,0.28,2.37,24.0,40.0,62830671120.0,79715.0,482699124160.0,1913160.0
58.0,0.8,0.06,0.4,4.38,2.37,28.57,3.18,0.28,2.37,24.0,40.0,62332015000.0,79715.0,433830824400.0,1913160.0
