round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
13.0,0.62,1.19,0.89,0.19,0.02,1.19,1000000000.0,0.96,1000000000.0,30.0,10.0,15209011660.0,79715.0,186123396790.0,2391450.0
14.0,0.65,1.13,2.37,0.19,0.02,1.13,1000000000.0,2.72,1000000000.0,31.0,9.0,14697889137.0,79715.0,148998448656.0,2471165.0
15.0,0.65,1.06,0.96,0.19,0.02,1.06,1000000000.0,1.03,1000000000.0,32.0,8.0,12366671776.0,79715.0,140521294616.0,2550880.0
16.0,0.67,1.06,0.96,0.19,0.02,1.06,1000000000.0,1.03,1000000000.0,32.0,8.0,11568821984.0,79715.0,106512947232.0,2550880.0
17.0,0.68,0.47,0.73,0.19,0.02,0.47,1000000000.0,0.4,1000000000.0,33.0,7.0,10646308162.0,79715.0,84734141191.0,2630595.0
18.0,0.69,0.63,0.38,0.19,0.02,0.63,1000000000.0,0.93,1000000000.0,34.0,6.0,8901011742.0,79715.0,89758101600.0,2710310.0
19.0,0.7,0.63,0.38,0.19,0.02,0.63,1000000000.0,0.93,1000000000.0,34.0,6.0,9499399086.0,79715.0,96265563966.0,2710310.0
20.0,0.7,0.7,1.8,0.19,0.02,0.7,1000000000.0,0.76,1000000000.0,35.0,5.0,7853833890.0,79715.0,76481382405.0,2790025.0
21.0,0.7,0.7,1.8,0.19,0.02,0.7,1000000000.0,0.76,1000000000.0,35.0,5.0,7978497920.0,79715.0,97549603475.0,2790025.0
22.0,0.7,0.7,1.8,0.19,0.02,0.7,1000000000.0,0.76,1000000000.0,35.0,5.0,8851146130.0,79715.0,91067073915.0,2790025.0
23.0,0.71,0.7,1.8,0.19,0.02,0.7,1000000000.0,0.76,1000000000.0,35.0,5.0,7230513740.0,79715.0,82215927785.0,2790025.0
24.0,0.72,0.7,1.8,0.19,0.02,0.7,1000000000.0,0.76,1000000000.0,35.0,5.0,7479841800.0,79715.0,81218615545.0,2790025.0
25.0,0.72,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,6083604664.0,79715.0,54652710752.0,2869740.0
26.0,0.73,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,6233201500.0,79715.0,70210781696.0,2869740.0
27.0,0.73,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,6382798336.0,79715.0,71756615668.0,2869740.0
28.0,0.73,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,11768284432.0,79715.0,81480410008.0,2869740.0
29.0,0.73,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,6133470276.0,79715.0,82128662964.0,2869740.0
30.0,0.74,2.69,2.68,0.19,0.02,2.69,1000000000.0,1.91,1000000000.0,36.0,4.0,5485217320.0,79715.0,50015208836.0,2869740.0
31.0,0.74,0.01,0.25,0.19,0.02,0.01,1000000000.0,0.25,1000000000.0,37.0,3.0,4151312199.0,79715.0,45851430234.0,2949455.0
32.0,0.74,0.01,0.25,0.19,0.02,0.01,1000000000.0,0.25,1000000000.0,37.0,3.0,4712300334.0,79715.0,55949216664.0,2949455.0
33.0,0.74,0.01,0.25,0.19,0.02,0.01,1000000000.0,0.25,1000000000.0,37.0,3.0,4637501916.0,79715.0,63429058464.0,2949455.0
34.0,0.75,0.01,0.25,0.19,0.02,0.01,1000000000.0,0.25,1000000000.0,37.0,3.0,4824497961.0,79715.0,53854860960.0,2949455.0
35.0,0.76,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,4487905080.0,79715.0,35230054878.0,3029170.0
36.0,0.75,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,4612569110.0,79715.0,48494307670.0,3029170.0
37.0,0.76,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,3216331974.0,79715.0,37100015328.0,3029170.0
38.0,0.76,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,4612569110.0,79715.0,44854117994.0,3029170.0
39.0,0.75,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,7878766696.0,79715.0,44978782024.0,3029170.0
40.0,0.76,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,4213644214.0,79715.0,47123003340.0,3029170.0
41.0,0.76,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,3066735138.0,79715.0,41438323572.0,3029170.0
42.0,0.77,8.19,5.47,0.19,0.02,8.19,1000000000.0,2.21,1000000000.0,38.0,2.0,3241264780.0,79715.0,40441011332.0,3029170.0
43.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1633098793.0,79715.0,18774402918.0,3108885.0
44.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1558300375.0,79715.0,19198260620.0,3108885.0
45.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1570766778.0,79715.0,25169667657.0,3108885.0
46.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1595699584.0,79715.0,19061130187.0,3108885.0
47.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1545833972.0,79715.0,18811802127.0,3108885.0
48.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1495968360.0,79715.0,17066505707.0,3108885.0
49.0,0.78,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1558300375.0,79715.0,21180418697.0,3108885.0
50.0,0.78,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1558300375.0,79715.0,19746782352.0,3108885.0
51.0,0.77,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,2106822107.0,79715.0,22202663743.0,3108885.0
52.0,0.78,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,1471035554.0,79715.0,16941841677.0,3108885.0
53.0,0.78,11.25,1.11,0.19,0.02,11.25,1000000000.0,0.43,1000000000.0,39.0,1.0,3116600750.0,79715.0,23349572819.0,3108885.0
54.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,2243952540.0,79715.0,21579343593.0,3188600.0
55.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1471035554.0,79715.0,17989019529.0,3188600.0
56.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1608165987.0,79715.0,20370102502.0,3188600.0
57.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1558300375.0,79715.0,16206323900.0,3188600.0
58.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1458569151.0,79715.0,17091438513.0,3188600.0
59.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1595699584.0,79715.0,17777090678.0,3188600.0
60.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1446102748.0,79715.0,14822553167.0,3188600.0
61.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1795162032.0,79715.0,19971177606.0,3188600.0
62.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1583233181.0,79715.0,23175043177.0,3188600.0
63.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,2942071108.0,79715.0,19908845591.0,3188600.0
64.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1583233181.0,79715.0,18412877231.0,3188600.0
65.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1583233181.0,79715.0,20669296174.0,3188600.0
66.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1845027644.0,79715.0,24197288223.0,3188600.0
67.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1545833972.0,79715.0,16580315990.0,3188600.0
68.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1483501957.0,79715.0,16031794258.0,3188600.0
69.0,0.78,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,3939383348.0,79715.0,21379881145.0,3188600.0
70.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,2281351749.0,79715.0,20931090637.0,3188600.0
71.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1533367569.0,79715.0,17577628230.0,3188600.0
72.0,0.79,1.21,2.51,0.19,0.02,1.21,1000000000.0,2.19,1000000000.0,40.0,1.0,1570766778.0,79715.0,18013952335.0,3188600.0
73.0,0.79,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,2106822107.0,79715.0,21579343593.0,3268315.0
74.0,0.79,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1558300375.0,79715.0,18163549171.0,3268315.0
75.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1533367569.0,79715.0,19684450337.0,3268315.0
76.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,2007090883.0,79715.0,21479612369.0,3268315.0
77.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1471035554.0,79715.0,14087035390.0,3268315.0
78.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1533367569.0,79715.0,22240062952.0,3268315.0
79.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1533367569.0,79715.0,18475209246.0,3268315.0
80.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1620632390.0,79715.0,24583746716.0,3268315.0
81.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1919826062.0,79715.0,17777090678.0,3268315.0
82.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1595699584.0,79715.0,18512608455.0,3268315.0
83.0,0.79,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,2555612615.0,79715.0,26528505584.0,3268315.0
84.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1570766778.0,79715.0,20507232935.0,3268315.0
85.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,2007090883.0,79715.0,23436837640.0,3268315.0
86.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1533367569.0,79715.0,19061130187.0,3268315.0
87.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1620632390.0,79715.0,25045003627.0,3268315.0
88.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1620632390.0,79715.0,21517011578.0,3268315.0
89.0,0.8,1.77,1.73,0.19,0.02,1.77,1000000000.0,2.87,1000000000.0,41.0,1.0,1583233181.0,79715.0,20245438472.0,3268315.0
90.0,0.8,0.08,0.07,0.19,0.02,0.08,1000000000.0,0.3,1000000000.0,42.0,1.0,2306284555.0,79715.0,23162576774.0,3348030.0
91.0,0.8,0.08,0.07,0.19,0.02,0.08,1000000000.0,0.3,1000000000.0,42.0,1.0,1508434763.0,79715.0,24072624193.0,3348030.0
92.0,0.81,0.08,0.07,0.19,0.02,0.08,1000000000.0,0.3,1000000000.0,42.0,1.0,1533367569.0,79715.0,16754845632.0,3348030.0
93.0,0.8,0.08,0.07,0.19,0.02,0.08,1000000000.0,0.3,1000000000.0,42.0,1.0,1795162032.0,79715.0,23997825775.0,3348030.0
