round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.09,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,45627034980.0,79715.0,229132487140.0,1594300.0
2.0,0.18,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31166007500.0,79715.0,182757467980.0,1594300.0
3.0,0.25,1000000000.0,1000000000.0,0.17,0.04,0.29,1000000000.0,0.17,1000000000.0,21.0,21.0,29059185393.0,79715.0,209697364863.0,1674015.0
4.0,0.34,0.03,2.44,0.17,0.04,0.29,2.44,0.17,3.96,20.0,22.0,33734086518.0,79715.0,235590083894.0,1594300.0
5.0,0.38,0.03,2.44,0.4,0.69,0.29,0.5,0.17,0.69,19.0,23.0,33547090473.0,79715.0,178344361318.0,1514585.0
6.0,0.36,0.03,2.44,4.25,6.87,0.29,17.55,0.17,6.87,18.0,24.0,94545200352.0,79715.0,241449293304.0,1434870.0
7.0,0.44,0.03,2.44,4.25,6.87,0.29,17.55,0.17,6.87,18.0,24.0,30517754544.0,79715.0,171138780384.0,1434870.0
8.0,0.49,0.27,19.53,4.11,1.57,2.33,1.67,1.38,1.57,17.0,23.0,34980726818.0,79715.0,209884360908.0,1355155.0
9.0,0.54,0.27,19.53,0.89,1.26,1.01,1.67,0.89,1.57,16.0,22.0,34831129982.0,79715.0,227087997048.0,1275440.0
10.0,0.53,0.27,19.53,0.17,0.02,0.02,1.67,0.17,1.57,15.0,23.0,34407272280.0,79715.0,162861088792.0,1195725.0
11.0,0.56,0.27,19.53,0.17,0.02,0.02,1.67,0.17,1.57,15.0,23.0,33260363204.0,79715.0,158560179757.0,1195725.0
12.0,0.59,2.16,156.21,16.73,164.71,0.14,73.8,1.34,164.71,14.0,24.0,37399209000.0,79715.0,214821056496.0,1116010.0
13.0,0.56,2.16,156.21,0.72,0.85,0.14,0.8,1.34,0.85,15.0,25.0,98484583700.0,79715.0,270209285025.0,1195725.0
14.0,0.6,2.16,156.21,0.72,0.85,0.14,0.8,1.34,0.85,15.0,25.0,38334189225.0,79715.0,187619365150.0,1195725.0
15.0,0.61,2.16,156.21,0.72,0.85,0.14,0.8,1.34,0.85,15.0,25.0,35217588475.0,79715.0,173283001700.0,1195725.0
16.0,0.64,5.15,2.6,5.73,6.8,1.14,2.6,10.68,2.53,14.0,24.0,36800821656.0,79715.0,160367808192.0,1116010.0
17.0,0.62,5.15,2.6,1.05,0.98,0.99,2.6,1.05,2.53,15.0,23.0,36127635894.0,79715.0,200995815569.0,1195725.0
18.0,0.65,5.15,2.6,1.05,0.98,0.99,2.6,1.05,2.53,15.0,23.0,34120545011.0,79715.0,170315997786.0,1195725.0
19.0,0.66,5.15,2.6,1.05,0.98,0.99,2.6,1.05,2.53,15.0,23.0,35554181356.0,79715.0,160853997909.0,1195725.0
20.0,0.68,0.4,0.74,8.4,7.85,0.4,20.81,0.6,20.28,14.0,24.0,42485501424.0,79715.0,209435570400.0,1116010.0
21.0,0.69,0.4,0.74,0.61,0.77,0.4,0.75,0.6,0.77,13.0,25.0,39892489600.0,79715.0,161128258775.0,1036295.0
22.0,0.69,0.4,0.74,0.07,0.21,0.4,0.32,0.6,0.21,14.0,24.0,37399209000.0,79715.0,214222669152.0,1116010.0
23.0,0.7,0.4,0.74,0.07,0.21,0.4,0.32,0.6,0.21,14.0,24.0,38296790016.0,79715.0,139723444824.0,1116010.0
24.0,0.7,0.4,0.74,0.07,0.21,0.4,0.32,0.6,0.21,14.0,24.0,33808884936.0,79715.0,146904092952.0,1116010.0
25.0,0.7,5.74,5.53,0.56,1.66,5.74,2.53,28.2,1.66,15.0,23.0,36701090432.0,79715.0,194687815651.0,1195725.0
26.0,0.72,5.74,5.53,0.56,1.66,5.74,2.53,28.2,1.66,15.0,23.0,35554181356.0,79715.0,151105270763.0,1195725.0
27.0,0.7,0.51,0.47,0.56,1.66,0.51,2.53,0.41,1.66,14.0,24.0,37399209000.0,79715.0,169942005696.0,1116010.0
28.0,0.71,0.51,0.47,0.56,1.66,0.51,2.53,0.41,1.66,14.0,24.0,32911303920.0,79715.0,149596836000.0,1116010.0
29.0,0.72,0.51,0.47,0.56,1.66,0.51,2.53,0.41,1.66,14.0,24.0,35304853296.0,79715.0,161265389208.0,1116010.0
30.0,0.72,0.51,0.47,0.56,1.66,0.51,2.53,0.41,1.66,14.0,24.0,35005659624.0,79715.0,136731508104.0,1116010.0
31.0,0.73,0.51,0.47,0.56,1.66,0.51,2.53,0.41,1.66,14.0,24.0,35903240640.0,79715.0,231875095800.0,1116010.0
32.0,0.74,4.07,3.72,4.26,4.49,4.07,3.85,3.3,4.49,13.0,23.0,26665636017.0,79715.0,127306907436.0,1036295.0
33.0,0.74,4.07,3.72,4.26,4.49,4.07,3.85,3.3,4.49,13.0,23.0,35267454087.0,79715.0,180064724932.0,1036295.0
34.0,0.74,4.07,3.72,4.26,4.49,4.07,3.85,3.3,4.49,13.0,23.0,8601818070.0,79715.0,84871271624.0,1036295.0
35.0,0.74,4.07,3.72,4.26,4.49,4.07,3.85,3.3,4.49,13.0,23.0,35554181356.0,79715.0,159707088833.0,1036295.0
36.0,0.74,4.07,3.72,0.61,0.48,0.7,3.85,0.61,4.49,14.0,24.0,47272600176.0,79715.0,208238795712.0,1116010.0
37.0,0.75,4.07,3.72,0.61,0.48,0.7,3.85,0.61,4.49,14.0,24.0,33808884936.0,79715.0,114890370048.0,1116010.0
