round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
14.0,0.66,0.03,3.27,0.24,0.35,0.03,0.5,1.47,0.61,31.0,11.0,25094869239.0,79715.0,176761128137.0,2471165.0
15.0,0.67,8.81,0.55,0.24,0.35,8.81,0.5,0.95,0.61,32.0,10.0,17702292260.0,79715.0,145358258980.0,2550880.0
16.0,0.69,8.81,0.55,0.24,0.35,8.81,0.5,0.95,0.61,32.0,10.0,15458339720.0,79715.0,167049800200.0,2550880.0
17.0,0.69,3.39,0.44,0.24,0.35,3.39,0.5,0.03,0.61,33.0,9.0,14136901002.0,79715.0,116797729707.0,2630595.0
18.0,0.7,3.39,0.44,0.24,0.35,3.39,0.5,0.03,0.61,33.0,9.0,13800308121.0,79715.0,140583626631.0,2630595.0
19.0,0.7,1.16,6.51,0.24,0.35,1.16,0.5,28.08,0.61,34.0,8.0,23536568864.0,79715.0,156578021680.0,2710310.0
20.0,0.7,1.16,6.51,0.24,0.35,1.16,0.5,28.08,0.61,34.0,8.0,31515066784.0,79715.0,167149531424.0,2710310.0
21.0,0.71,1.16,6.51,0.24,0.35,1.16,0.5,28.08,0.61,34.0,8.0,12366671776.0,79715.0,146804361728.0,2710310.0
22.0,0.72,1.16,6.51,0.24,0.35,1.16,0.5,28.08,0.61,34.0,8.0,12366671776.0,79715.0,133041452816.0,2710310.0
23.0,0.72,5.45,2.03,0.24,0.35,5.45,0.5,4.09,0.61,35.0,7.0,10733572983.0,79715.0,119029215844.0,2790025.0
24.0,0.73,5.45,2.03,0.24,0.35,5.45,0.5,4.09,0.61,35.0,7.0,10471778520.0,79715.0,115189563720.0,2790025.0
25.0,0.73,1.06,0.77,0.24,0.35,1.06,0.5,0.93,0.61,36.0,6.0,9349802250.0,79715.0,91478465214.0,2869740.0
26.0,0.73,1.06,0.77,0.24,0.35,1.06,0.5,0.93,0.61,36.0,6.0,9948189594.0,79715.0,94769595606.0,2869740.0
27.0,0.74,1.06,0.77,0.24,0.35,1.06,0.5,0.93,0.61,36.0,6.0,8826213324.0,79715.0,99855888030.0,2869740.0
28.0,0.73,1.06,0.77,0.24,0.35,1.06,0.5,0.93,0.61,36.0,6.0,11818150044.0,79715.0,116236741572.0,2869740.0
29.0,0.74,1.06,0.77,0.24,0.35,1.06,0.5,0.93,0.61,36.0,6.0,9275003832.0,79715.0,113244804852.0,2869740.0
30.0,0.74,0.48,1.97,0.24,0.35,0.48,0.5,0.82,0.61,37.0,5.0,7729169860.0,79715.0,86703832865.0,2949455.0
31.0,0.75,0.48,1.97,0.24,0.35,0.48,0.5,0.82,0.61,37.0,5.0,7791501875.0,79715.0,98920907805.0,2949455.0
32.0,0.75,0.48,1.97,0.24,0.35,0.48,0.5,0.82,0.61,37.0,5.0,7729169860.0,79715.0,98609247730.0,2949455.0
33.0,0.76,0.48,1.97,0.24,0.35,0.48,0.5,0.82,0.61,37.0,5.0,19696916740.0,79715.0,103845136990.0,2949455.0
34.0,0.75,0.22,0.02,0.24,0.35,0.22,0.5,0.11,0.61,38.0,4.0,7729169860.0,79715.0,99980552060.0,3029170.0
35.0,0.76,0.22,0.02,0.24,0.35,0.22,0.5,0.11,0.61,38.0,4.0,5834276604.0,79715.0,70260647308.0,3029170.0
36.0,0.76,0.22,0.02,0.24,0.35,0.22,0.5,0.11,0.61,38.0,4.0,6083604664.0,79715.0,80882022664.0,3029170.0
37.0,0.76,0.22,0.02,0.24,0.35,0.22,0.5,0.11,0.61,38.0,4.0,6283067112.0,79715.0,72554465460.0,3029170.0
38.0,0.77,0.22,0.02,0.24,0.35,0.22,0.5,0.11,0.61,38.0,4.0,6283067112.0,79715.0,71407556384.0,3029170.0
39.0,0.77,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,5385486096.0,79715.0,50339335314.0,3108885.0
40.0,0.77,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4338308244.0,79715.0,58080971577.0,3108885.0
41.0,0.77,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4712300334.0,79715.0,54602845140.0,3108885.0
42.0,0.78,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,8452221234.0,79715.0,48955564581.0,3108885.0
43.0,0.78,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4712300334.0,79715.0,49591351134.0,3108885.0
44.0,0.78,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4600102707.0,79715.0,66458394393.0,3108885.0
45.0,0.78,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4562703498.0,79715.0,49516552716.0,3108885.0
46.0,0.79,4.31,0.43,0.24,0.35,4.31,0.5,3.72,0.61,39.0,3.0,4712300334.0,79715.0,51199517121.0,3108885.0
47.0,0.78,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6532395172.0,79715.0,86516836820.0,3188600.0
48.0,0.78,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6183335888.0,79715.0,79036995020.0,3188600.0
49.0,0.79,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6332932724.0,79715.0,75147477284.0,3188600.0
50.0,0.78,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,11768284432.0,79715.0,80832157052.0,3188600.0
51.0,0.79,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6632126396.0,79715.0,75596267792.0,3188600.0
52.0,0.79,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6332932724.0,79715.0,81979066128.0,3188600.0
53.0,0.79,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,6283067112.0,79715.0,87115224164.0,3188600.0
54.0,0.8,0.34,108.78,0.24,0.35,0.34,0.5,0.16,0.61,40.0,4.0,9225138220.0,79715.0,79984441648.0,3188600.0
55.0,0.79,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,7479841800.0,79715.0,102473832660.0,3268315.0
56.0,0.8,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,7604505830.0,79715.0,94869326830.0,3268315.0
57.0,0.8,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,7791501875.0,79715.0,96988615340.0,3268315.0
58.0,0.8,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,15583003750.0,79715.0,110265334535.0,3268315.0
59.0,0.81,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,7916165905.0,79715.0,93435690485.0,3268315.0
60.0,0.81,4.87,0.98,0.24,0.35,0.34,0.98,0.16,1.03,41.0,5.0,10035454415.0,79715.0,119615136785.0,3268315.0
61.0,0.81,0.06,0.75,0.24,0.35,0.34,0.75,0.16,0.62,42.0,6.0,9349802250.0,79715.0,121248235578.0,3348030.0
62.0,0.81,0.06,0.75,0.24,0.35,0.34,0.75,0.16,0.62,42.0,6.0,9798592758.0,79715.0,132243603024.0,3348030.0
