round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
25.0,0.71,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,15757533392.0,79715.0,66969516916.0,2232020.0
26.0,0.72,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,6183335888.0,79715.0,56547604008.0,2232020.0
27.0,0.72,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,6632126396.0,79715.0,48170181192.0,2232020.0
28.0,0.73,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,6233201500.0,79715.0,44829185188.0,2232020.0
29.0,0.73,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,7180648128.0,79715.0,46624347220.0,2232020.0
30.0,0.74,0.14,0.88,0.72,1.79,0.68,1000000000.0,0.72,1000000000.0,28.0,4.0,6283067112.0,79715.0,50912789852.0,2232020.0
31.0,0.74,0.14,0.88,3.56,4.32,4.98,1000000000.0,3.56,1000000000.0,27.0,3.0,1121976270.0,79715.0,23972892969.0,2152305.0
32.0,0.75,0.14,0.88,3.56,4.32,4.98,1000000000.0,3.56,1000000000.0,27.0,3.0,4749699543.0,79715.0,39381367077.0,2152305.0
33.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,2967003914.0,79715.0,19896379188.0,2072590.0
34.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3166466362.0,79715.0,29694971946.0,2072590.0
35.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,4612569110.0,79715.0,27825011496.0,2072590.0
36.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,4537770692.0,79715.0,25032537224.0,2072590.0
37.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,2742608660.0,79715.0,18649738888.0,2072590.0
38.0,0.74,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3166466362.0,79715.0,30068964036.0,2072590.0
39.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3216331974.0,79715.0,28298734810.0,2072590.0
40.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3166466362.0,79715.0,30393090514.0,2072590.0
41.0,0.75,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3191399168.0,79715.0,33659288100.0,2072590.0
42.0,0.76,0.14,0.88,1.26,0.98,1.25,1000000000.0,1.26,1000000000.0,26.0,2.0,3166466362.0,79715.0,32038655710.0,2072590.0
43.0,0.76,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,1495968360.0,79715.0,12366671776.0,1992875.0
44.0,0.76,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,2767541466.0,79715.0,16306055124.0,1992875.0
45.0,0.76,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,3939383348.0,79715.0,16293588721.0,1992875.0
46.0,0.77,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,1545833972.0,79715.0,12204608537.0,1992875.0
47.0,0.75,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,1520901166.0,79715.0,12453936597.0,1992875.0
48.0,0.77,0.14,0.88,0.97,2.07,0.78,1000000000.0,0.97,1000000000.0,25.0,1.0,1545833972.0,79715.0,9424600668.0,1992875.0
49.0,0.78,0.14,0.88,0.95,0.62,0.8,1000000000.0,0.95,1000000000.0,24.0,1.0,1471035554.0,79715.0,9973122400.0,1913160.0
50.0,0.78,0.14,0.88,0.95,0.62,0.8,1000000000.0,0.95,1000000000.0,24.0,1.0,1633098793.0,79715.0,14386229062.0,1913160.0
51.0,0.78,0.14,0.88,0.95,0.62,0.8,1000000000.0,0.95,1000000000.0,24.0,1.0,1471035554.0,79715.0,12279406955.0,1913160.0
52.0,0.78,0.14,0.88,0.95,0.62,0.8,1000000000.0,0.95,1000000000.0,24.0,1.0,1520901166.0,79715.0,11892948462.0,1913160.0
53.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1533367569.0,79715.0,10696173774.0,1992875.0
54.0,0.77,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,2081889301.0,79715.0,13575912867.0,1992875.0
55.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,2081889301.0,79715.0,13488648046.0,1992875.0
56.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1458569151.0,79715.0,11643620402.0,1992875.0
57.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1583233181.0,79715.0,13363984016.0,1992875.0
58.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,2767541466.0,79715.0,13887572942.0,1992875.0
59.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1558300375.0,79715.0,11319493924.0,1992875.0
60.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1583233181.0,79715.0,11120031476.0,1992875.0
61.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1508434763.0,79715.0,12229541343.0,1992875.0
62.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1558300375.0,79715.0,14386229062.0,1992875.0
63.0,0.76,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,2555612615.0,79715.0,18338078813.0,1992875.0
64.0,0.78,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1533367569.0,79715.0,12753130269.0,1992875.0
65.0,0.79,0.14,0.88,0.11,0.29,0.23,1000000000.0,0.11,1000000000.0,25.0,1.0,1558300375.0,79715.0,14211699420.0,1992875.0
66.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1508434763.0,79715.0,12416537388.0,2072590.0
67.0,0.78,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1570766778.0,79715.0,15396007705.0,2072590.0
68.0,0.78,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1458569151.0,79715.0,10309715281.0,2072590.0
69.0,0.78,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1371304330.0,79715.0,12017612492.0,2072590.0
70.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1583233181.0,79715.0,14735288346.0,2072590.0
71.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1570766778.0,79715.0,12441470194.0,2072590.0
72.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1421169942.0,79715.0,11394292342.0,2072590.0
73.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1221707494.0,79715.0,9038142175.0,2072590.0
74.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1595699584.0,79715.0,12927659911.0,2072590.0
75.0,0.79,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1421169942.0,79715.0,8464687637.0,2072590.0
76.0,0.8,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1583233181.0,79715.0,10845770610.0,2072590.0
77.0,0.8,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1508434763.0,79715.0,12778063075.0,2072590.0
78.0,0.8,3.22,6.44,0.11,0.29,3.22,1000000000.0,5.45,1000000000.0,26.0,1.0,1508434763.0,79715.0,13588379270.0,2072590.0
79.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1383770733.0,79715.0,12067478104.0,2152305.0
80.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1458569151.0,79715.0,12566134224.0,2152305.0
81.0,0.78,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,2817407078.0,79715.0,12491335806.0,2152305.0
82.0,0.79,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1495968360.0,79715.0,13052323941.0,2152305.0
83.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,810316195.0,79715.0,10160118445.0,2152305.0
84.0,0.79,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,3939383348.0,79715.0,20295304084.0,2152305.0
85.0,0.79,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1533367569.0,79715.0,18163549171.0,2152305.0
86.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1508434763.0,79715.0,10459312117.0,2152305.0
87.0,0.81,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1471035554.0,79715.0,11406758745.0,2152305.0
88.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1458569151.0,79715.0,16106592676.0,2152305.0
89.0,0.81,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1495968360.0,79715.0,12491335806.0,2152305.0
90.0,0.8,0.28,0.06,0.11,0.29,0.28,1000000000.0,0.17,1000000000.0,27.0,1.0,1658031599.0,79715.0,19360323859.0,2152305.0
