round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
21.0,0.7,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,39381367077.0,79715.0,130261444947.0,1036295.0
22.0,0.7,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,74723619582.0,79715.0,287786913255.0,1036295.0
23.0,0.71,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,33322695219.0,79715.0,115114765302.0,1036295.0
24.0,0.7,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,37025216910.0,79715.0,152813167974.0,1036295.0
25.0,0.71,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,10097786430.0,79715.0,94246006680.0,1036295.0
26.0,0.69,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,106363350396.0,79715.0,241673688558.0,1036295.0
27.0,0.71,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,42747295887.0,79715.0,176038076763.0,1036295.0
28.0,0.72,0.67,0.34,1.13,1.13,1.19,1.09,0.22,1.13,13.0,27.0,39717959958.0,79715.0,171998962191.0,1036295.0
29.0,0.74,0.67,0.34,2.15,1.39,1.19,1.65,0.22,1.39,12.0,28.0,42934291932.0,79715.0,172435286296.0,956580.0
30.0,0.71,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,114242117092.0,79715.0,237160850672.0,876865.0
31.0,0.7,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,56036481485.0,79715.0,186547254492.0,876865.0
32.0,0.72,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,114242117092.0,79715.0,320673284369.0,876865.0
33.0,0.73,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,10845770610.0,79715.0,104842449230.0,876865.0
34.0,0.74,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,42660031066.0,79715.0,154732994036.0,876865.0
35.0,0.75,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,42660031066.0,79715.0,149671634418.0,876865.0
36.0,0.74,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,27837477899.0,79715.0,121111105145.0,876865.0
37.0,0.73,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,18799335724.0,79715.0,95804307055.0,876865.0
38.0,0.75,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,33621888891.0,79715.0,119303476710.0,876865.0
39.0,0.75,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,36514094387.0,79715.0,150394685792.0,876865.0
40.0,0.76,0.67,0.34,0.97,0.98,1.19,0.96,0.22,0.98,11.0,29.0,45913762249.0,79715.0,233184068115.0,876865.0
41.0,0.77,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,16081659870.0,79715.0,106213753560.0,797150.0
42.0,0.77,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,39643161540.0,79715.0,155954701530.0,797150.0
43.0,0.75,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,46375019160.0,79715.0,223647269820.0,797150.0
44.0,0.75,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,43757074530.0,79715.0,204947665320.0,797150.0
45.0,0.75,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,43757074530.0,79715.0,194101894710.0,797150.0
46.0,0.76,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,57594781860.0,79715.0,210183554580.0,797150.0
47.0,0.77,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,11219762700.0,79715.0,91254069960.0,797150.0
48.0,0.76,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,57594781860.0,79715.0,164930511690.0,797150.0
49.0,0.76,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,39269169450.0,79715.0,138751065390.0,797150.0
50.0,0.76,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,44131066620.0,79715.0,114815571630.0,797150.0
51.0,0.76,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,11593754790.0,79715.0,89010117420.0,797150.0
52.0,0.75,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,63204663210.0,79715.0,263664423450.0,797150.0
53.0,0.77,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,13463715240.0,79715.0,114067587450.0,797150.0
54.0,0.77,0.67,0.34,1.51,1.25,1.19,1.52,0.22,1.25,10.0,30.0,45253042890.0,79715.0,163808535420.0,797150.0
55.0,0.78,0.67,0.34,1.19,1.13,1.19,1.34,0.22,1.13,9.0,31.0,45988560667.0,79715.0,127144844197.0,717435.0
56.0,0.77,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,45477438144.0,79715.0,140820488288.0,637720.0
57.0,0.78,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,49865612000.0,79715.0,156378559232.0,637720.0
58.0,0.78,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,48668837312.0,79715.0,133639840160.0,637720.0
59.0,0.78,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,37897865120.0,79715.0,111300045984.0,637720.0
60.0,0.77,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,50663461792.0,79715.0,94146275456.0,637720.0
61.0,0.79,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,38695714912.0,79715.0,120874243488.0,637720.0
62.0,0.78,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,39493564704.0,79715.0,120076393696.0,637720.0
63.0,0.79,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,46674212832.0,79715.0,146006511936.0,637720.0
64.0,0.75,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,48668837312.0,79715.0,126060267136.0,637720.0
65.0,0.77,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,48668837312.0,79715.0,98135524416.0,637720.0
66.0,0.78,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,13164521568.0,79715.0,82976378368.0,637720.0
67.0,0.79,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,11967746880.0,79715.0,74997880448.0,637720.0
68.0,0.79,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,51062386688.0,79715.0,127655966720.0,637720.0
69.0,0.8,0.67,0.34,1.86,1.9,1.19,1.73,0.22,1.9,8.0,32.0,39094639808.0,79715.0,115688219840.0,637720.0
70.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,51835303674.0,79715.0,160031215311.0,558005.0
71.0,0.78,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,12341738970.0,79715.0,73639042521.0,558005.0
72.0,0.78,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,14398695465.0,79715.0,76930172913.0,558005.0
73.0,0.78,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,37436608209.0,79715.0,105316172544.0,558005.0
74.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,48132781983.0,79715.0,102436433451.0,558005.0
75.0,0.78,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,50189738478.0,79715.0,143986954650.0,558005.0
76.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,12341738970.0,79715.0,71582086026.0,558005.0
77.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,12341738970.0,79715.0,50601129777.0,558005.0
78.0,0.78,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,66233999139.0,79715.0,149746432836.0,558005.0
79.0,0.8,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,51835303674.0,79715.0,160853997909.0,558005.0
80.0,0.8,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,14398695465.0,79715.0,74873216418.0,558005.0
81.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,50601129777.0,79715.0,102847824750.0,558005.0
82.0,0.8,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,39904956003.0,79715.0,109018694235.0,558005.0
83.0,0.8,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,43607477694.0,79715.0,111487042029.0,558005.0
84.0,0.79,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,13987304166.0,79715.0,76107390315.0,558005.0
85.0,0.81,0.67,0.34,0.64,0.7,1.19,0.89,0.22,0.7,7.0,33.0,51423912375.0,79715.0,176898258570.0,558005.0
86.0,0.81,0.67,0.34,0.13,0.06,1.19,0.22,0.22,0.06,8.0,34.0,12715731060.0,79715.0,70784236234.0,637720.0
87.0,0.8,0.67,0.34,0.13,0.06,1.19,0.22,0.22,0.06,8.0,34.0,49591351134.0,79715.0,126733452898.0,637720.0
88.0,0.8,0.67,0.34,0.13,0.06,1.19,0.22,0.22,0.06,8.0,34.0,49591351134.0,79715.0,125885737494.0,637720.0
89.0,0.8,0.67,0.34,0.13,0.06,1.19,0.22,0.22,0.06,8.0,34.0,52558355048.0,79715.0,129276599110.0,637720.0
