round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,30418023320.0,79715.0,178020234840.0,1594300.0
2.0,0.16,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,23935493760.0,79715.0,143114306440.0,1594300.0
3.0,0.24,1000000000.0,1000000000.0,0.18,0.47,0.16,1000000000.0,0.18,1000000000.0,21.0,21.0,33509691264.0,79715.0,200272764195.0,1674015.0
4.0,0.3,0.98,0.59,0.18,0.47,0.16,0.59,0.18,0.47,22.0,22.0,34008347384.0,79715.0,224893910120.0,1753730.0
5.0,0.33,2.56,1.2,0.18,0.47,0.16,1.2,0.18,1.95,23.0,23.0,9461999877.0,79715.0,159707088833.0,1833445.0
6.0,0.39,1.33,6.74,0.18,0.47,0.16,6.74,0.18,6.24,24.0,24.0,33509691264.0,79715.0,274659790896.0,1913160.0
7.0,0.47,0.97,1.0,0.18,0.47,0.16,1.0,0.18,0.94,25.0,25.0,50177272075.0,79715.0,305426873500.0,1992875.0
8.0,0.47,0.44,0.17,0.18,0.47,0.16,0.17,0.18,0.16,24.0,26.0,40515809750.0,79715.0,292037956678.0,1913160.0
9.0,0.52,0.44,0.17,0.18,0.47,0.16,0.17,0.18,0.16,24.0,26.0,40191683272.0,79715.0,250549767494.0,1913160.0
10.0,0.54,0.44,0.17,12.37,9.69,0.16,8.57,0.18,9.69,23.0,27.0,61259904342.0,79715.0,347700446073.0,1833445.0
11.0,0.57,0.44,0.17,0.1,0.27,0.16,0.22,0.18,0.27,24.0,28.0,58991018996.0,79715.0,356040469680.0,1913160.0
12.0,0.59,0.18,0.01,0.1,0.27,0.16,0.01,0.18,0.17,23.0,27.0,61596497223.0,79715.0,313031379330.0,1833445.0
13.0,0.61,0.18,0.01,4.12,0.18,2.02,0.01,4.12,0.17,22.0,26.0,46025959876.0,79715.0,298196359760.0,1753730.0
14.0,0.62,0.18,0.01,4.2,57.18,1.42,0.01,4.2,0.17,21.0,25.0,70435176950.0,79715.0,391445054200.0,1674015.0
15.0,0.64,0.18,0.01,4.2,57.18,1.42,0.01,4.2,0.17,21.0,25.0,38334189225.0,79715.0,171724701325.0,1674015.0
16.0,0.65,0.18,0.01,0.02,0.01,2.5,0.01,0.02,0.17,22.0,24.0,37399209000.0,79715.0,342277560768.0,1753730.0
17.0,0.65,0.03,9.07,0.02,0.01,0.03,0.01,106.77,0.17,23.0,23.0,35554181356.0,79715.0,173183270476.0,1833445.0
18.0,0.68,0.03,9.07,0.02,0.01,0.03,0.01,106.77,0.17,23.0,23.0,47883453923.0,79715.0,264362542018.0,1833445.0
19.0,0.67,20.91,0.06,0.02,0.01,20.91,0.01,0.81,0.17,24.0,22.0,43333216828.0,79715.0,334598256520.0,1913160.0
20.0,0.69,20.91,0.06,0.02,0.01,20.91,0.01,0.81,0.17,24.0,22.0,34556869116.0,79715.0,277551996392.0,1913160.0
21.0,0.7,2.86,23.01,0.02,0.01,2.86,0.01,1.9,0.17,25.0,21.0,58118370786.0,79715.0,255511395888.0,1992875.0
22.0,0.72,0.47,0.81,0.02,0.01,0.47,0.01,0.74,0.17,26.0,20.0,7479841800.0,79715.0,170291064980.0,2072590.0
23.0,0.72,8.45,0.95,0.02,0.01,8.45,0.01,0.91,0.17,27.0,19.0,43819406545.0,79715.0,233308732145.0,2152305.0
24.0,0.72,8.45,0.95,0.02,0.01,8.45,0.01,0.91,0.17,27.0,19.0,23923027357.0,79715.0,175988211151.0,2152305.0
25.0,0.73,8.45,0.95,0.02,0.01,8.45,0.01,0.91,0.17,27.0,19.0,29844568782.0,79715.0,280444201888.0,2152305.0
26.0,0.74,1.44,5.75,0.02,0.01,1.44,0.01,3.29,0.17,28.0,18.0,40391145720.0,79715.0,296650525788.0,2232020.0
27.0,0.73,1.44,5.75,0.02,0.01,1.44,0.01,3.29,0.17,28.0,18.0,28273802004.0,79715.0,223722068238.0,2232020.0
28.0,0.73,1.44,5.75,0.02,0.01,1.44,0.01,3.29,0.17,28.0,18.0,27151825734.0,79715.0,288123506136.0,2232020.0
29.0,0.75,1.44,5.75,0.02,0.01,1.44,0.01,3.29,0.17,28.0,18.0,28722592512.0,79715.0,254015427528.0,2232020.0
30.0,0.76,0.15,0.15,0.02,0.01,0.15,0.01,0.04,0.17,29.0,17.0,26279177524.0,79715.0,242446605544.0,2311735.0
31.0,0.75,0.15,0.15,0.02,0.01,0.15,0.01,0.04,0.17,29.0,17.0,26914964077.0,79715.0,251347617286.0,2311735.0
32.0,0.76,0.15,0.15,0.02,0.01,0.15,0.01,0.04,0.17,29.0,17.0,27550750630.0,79715.0,258977055922.0,2311735.0
33.0,0.76,0.15,0.15,0.02,0.01,0.15,0.01,0.04,0.17,29.0,17.0,27126892928.0,79715.0,270421213876.0,2311735.0
34.0,0.76,2.67,5.67,0.02,0.01,2.67,0.01,19.58,0.17,30.0,16.0,24733343552.0,79715.0,249527522448.0,2391450.0
35.0,0.76,2.67,5.67,0.02,0.01,2.67,0.01,19.58,0.17,30.0,16.0,25531193344.0,79715.0,271268929280.0,2391450.0
