round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
41.0,0.76,0.34,0.39,0.02,0.0,0.34,0.05,0.39,0.0,24.0,16.0,25132268448.0,79715.0,216815680976.0,1913160.0
42.0,0.76,0.34,0.39,0.02,0.0,0.34,0.05,0.39,0.0,24.0,16.0,25531193344.0,79715.0,250325372240.0,1913160.0
43.0,0.77,0.34,0.39,0.02,0.0,0.34,0.05,0.39,0.0,24.0,16.0,23337106416.0,79715.0,181311365232.0,1913160.0
44.0,0.78,0.34,0.39,0.02,0.0,0.34,0.05,0.39,0.0,24.0,16.0,25331730896.0,79715.0,177521578720.0,1913160.0
45.0,0.78,0.34,0.39,0.02,0.0,0.34,0.05,0.39,0.0,24.0,16.0,25132268448.0,79715.0,171537705280.0,1913160.0
46.0,0.78,2.26,2.23,0.22,0.04,2.26,0.44,2.47,0.04,25.0,15.0,20008576815.0,79715.0,148100867640.0,1992875.0
47.0,0.79,2.26,2.23,0.22,0.04,2.26,0.44,2.47,0.04,25.0,15.0,23187509580.0,79715.0,173906321850.0,1992875.0
48.0,0.79,2.26,2.23,0.22,0.04,2.26,0.44,2.47,0.04,25.0,15.0,23374505625.0,79715.0,208687586220.0,1992875.0
49.0,0.79,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,22339794176.0,79715.0,150095492120.0,2072590.0
50.0,0.79,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,31938924486.0,79715.0,191633546916.0,2072590.0
51.0,0.79,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,22688853460.0,79715.0,181161768396.0,2072590.0
52.0,0.8,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,19372790262.0,79715.0,119552804770.0,2072590.0
53.0,0.8,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,21990734892.0,79715.0,116062211930.0,2072590.0
54.0,0.8,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,24783209164.0,79715.0,217289404290.0,2072590.0
55.0,0.8,1.23,1.13,0.22,0.04,1.23,0.44,1.18,0.04,26.0,14.0,22165264534.0,79715.0,189713720854.0,2072590.0
56.0,0.8,0.91,0.97,2.01,0.33,0.91,3.97,0.75,0.33,25.0,13.0,20095841636.0,79715.0,170976717145.0,1992875.0
57.0,0.81,0.91,0.97,2.01,0.33,0.91,3.97,0.75,0.33,25.0,13.0,20257904875.0,79715.0,158659910981.0,1992875.0
58.0,0.8,0.91,0.97,2.01,0.33,0.91,3.97,0.75,0.33,25.0,13.0,21230284309.0,79715.0,200472226643.0,1992875.0
