round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.14,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,35903240640.0,79715.0,267279680320.0,1594300.0
2.0,0.2,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,28423398840.0,79715.0,149098179880.0,1594300.0
3.0,0.27,1000000000.0,1000000000.0,0.57,1.81,1.22,1000000000.0,0.57,1000000000.0,19.0,19.0,29607707125.0,79715.0,165566298243.0,1514585.0
4.0,0.34,1000000000.0,1000000000.0,0.57,0.5,0.46,1000000000.0,0.57,1000000000.0,18.0,18.0,27825011496.0,79715.0,118705089366.0,1434870.0
5.0,0.32,1000000000.0,1000000000.0,1.08,0.1,0.16,1000000000.0,1.08,1000000000.0,17.0,17.0,25431462120.0,79715.0,102573563884.0,1355155.0
6.0,0.43,1000000000.0,1000000000.0,1.08,0.1,0.16,1000000000.0,1.08,1000000000.0,17.0,17.0,24159889014.0,79715.0,151741057316.0,1355155.0
7.0,0.46,1000000000.0,1000000000.0,1.74,9.5,6.69,1000000000.0,1.74,1000000000.0,16.0,16.0,22140331728.0,79715.0,130847365888.0,1275440.0
8.0,0.51,1000000000.0,1000000000.0,0.97,0.84,0.73,1000000000.0,0.97,1000000000.0,15.0,15.0,24309485850.0,79715.0,114815571630.0,1195725.0
9.0,0.5,1000000000.0,1000000000.0,1.34,1.56,1.28,1000000000.0,1.34,1000000000.0,14.0,14.0,5235889260.0,79715.0,53580600094.0,1116010.0
10.0,0.52,1000000000.0,1000000000.0,1.34,1.56,1.28,1000000000.0,1.34,1000000000.0,14.0,14.0,17278434558.0,79715.0,68590149306.0,1116010.0
11.0,0.54,1000000000.0,1000000000.0,1.34,1.56,1.28,1000000000.0,1.34,1000000000.0,14.0,14.0,19023730978.0,79715.0,90580884198.0,1116010.0
12.0,0.55,1000000000.0,1000000000.0,3.44,7.29,6.54,1000000000.0,3.44,1000000000.0,13.0,13.0,17178703334.0,79715.0,85569390192.0,1036295.0
13.0,0.55,1000000000.0,1000000000.0,0.04,0.32,0.0,1000000000.0,0.04,1000000000.0,12.0,12.0,4487905080.0,79715.0,40839936228.0,956580.0
14.0,0.58,1000000000.0,1000000000.0,0.04,0.32,0.0,1000000000.0,0.04,1000000000.0,12.0,12.0,37399209000.0,79715.0,104867382036.0,956580.0
15.0,0.61,1000000000.0,1000000000.0,6.24,0.37,63.02,1000000000.0,6.24,1000000000.0,11.0,11.0,17141304125.0,79715.0,76793042480.0,876865.0
16.0,0.61,1000000000.0,1000000000.0,2.74,4.92,5.39,1000000000.0,2.74,1000000000.0,10.0,10.0,23062845550.0,79715.0,76419050390.0,797150.0
17.0,0.64,1000000000.0,1000000000.0,2.74,4.92,5.39,1000000000.0,2.74,1000000000.0,10.0,10.0,15209011660.0,79715.0,55974149470.0,797150.0
18.0,0.62,1000000000.0,1000000000.0,0.95,0.84,0.96,1000000000.0,0.95,1000000000.0,9.0,9.0,13688110494.0,79715.0,44766853173.0,717435.0
19.0,0.61,1000000000.0,1000000000.0,0.95,0.84,0.96,1000000000.0,0.95,1000000000.0,9.0,9.0,13239319986.0,79715.0,43981469784.0,717435.0
20.0,0.63,1000000000.0,1000000000.0,0.95,0.84,0.96,1000000000.0,0.95,1000000000.0,9.0,9.0,12902727105.0,79715.0,35903240640.0,717435.0
21.0,0.67,1000000000.0,1000000000.0,0.95,0.84,0.96,1000000000.0,0.95,1000000000.0,9.0,9.0,14024703375.0,79715.0,75060212463.0,717435.0
22.0,0.66,1000000000.0,1000000000.0,0.27,0.61,0.13,1000000000.0,0.27,1000000000.0,8.0,8.0,12665865448.0,79715.0,45377706920.0,637720.0
23.0,0.69,1000000000.0,1000000000.0,0.27,0.61,0.13,1000000000.0,0.27,1000000000.0,8.0,8.0,9474466280.0,79715.0,28722592512.0,637720.0
24.0,0.68,1000000000.0,1000000000.0,3.6,1.54,5.56,1000000000.0,3.6,1000000000.0,7.0,7.0,2617944630.0,79715.0,14311430644.0,558005.0
25.0,0.69,1000000000.0,1000000000.0,3.6,1.54,5.56,1000000000.0,3.6,1000000000.0,7.0,7.0,10646308162.0,79715.0,23648766491.0,558005.0
26.0,0.62,1000000000.0,1000000000.0,3.6,1.54,5.56,1000000000.0,3.6,1000000000.0,7.0,7.0,19721849546.0,79715.0,41450789975.0,558005.0
