round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.08,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,38396521240.0,79715.0,257057229860.0,1594300.0
2.0,0.18,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,25930118240.0,79715.0,124913358060.0,1594300.0
3.0,0.26,1000000000.0,1000000000.0,0.59,0.15,0.42,1000000000.0,0.59,1000000000.0,21.0,21.0,30629952171.0,79715.0,167286661857.0,1674015.0
4.0,0.33,0.48,0.84,0.59,0.15,0.42,0.84,0.59,1.17,20.0,22.0,46350086354.0,79715.0,277826257258.0,1594300.0
5.0,0.38,0.48,0.84,2.7,0.66,0.42,1.32,0.59,0.66,19.0,23.0,41288726736.0,79715.0,219633088054.0,1514585.0
6.0,0.45,0.48,0.84,0.27,3.54,0.42,2.98,0.59,3.54,18.0,24.0,36800821656.0,79715.0,264786399720.0,1434870.0
7.0,0.48,0.48,0.84,1.58,1.36,0.42,1.07,0.59,1.36,17.0,25.0,29607707125.0,79715.0,144610274800.0,1355155.0
8.0,0.47,0.48,0.84,1.28,2.2,0.42,2.86,0.59,2.2,16.0,26.0,102423967048.0,79715.0,318292201396.0,1275440.0
9.0,0.54,0.48,0.84,1.28,2.2,0.42,2.86,0.59,2.2,16.0,26.0,39543430316.0,79715.0,248929135104.0,1275440.0
10.0,0.57,0.48,0.84,5.59,0.12,0.42,0.23,0.59,0.12,15.0,25.0,39580829525.0,79715.0,263976083525.0,1195725.0
11.0,0.59,0.48,0.84,0.5,4.27,0.9,0.23,0.5,0.12,14.0,24.0,38296790016.0,79715.0,157076677800.0,1116010.0
12.0,0.61,0.48,0.84,1.28,3.58,1.09,0.23,1.28,0.12,13.0,23.0,15196545257.0,79715.0,112110362179.0,1036295.0
13.0,0.6,0.48,0.84,1.6,0.67,1.25,0.23,1.6,0.12,12.0,22.0,24957738806.0,79715.0,121771824504.0,956580.0
14.0,0.59,0.48,0.84,1.6,0.67,1.25,0.23,1.6,0.12,12.0,22.0,8227825980.0,79715.0,71033564294.0,956580.0
15.0,0.6,0.48,0.84,1.6,0.67,1.25,0.23,1.6,0.12,12.0,22.0,26877564868.0,79715.0,108607302936.0,956580.0
16.0,0.61,0.48,0.84,1.6,0.67,1.25,0.23,1.6,0.12,12.0,22.0,34556869116.0,79715.0,119851998442.0,956580.0
17.0,0.65,0.48,0.84,1.6,0.67,1.25,0.23,1.6,0.12,12.0,22.0,34008347384.0,79715.0,137404693866.0,956580.0
18.0,0.61,0.48,0.84,1.33,2.09,1.15,0.23,1.33,0.12,11.0,21.0,28273802004.0,79715.0,102361635033.0,876865.0
19.0,0.66,0.48,0.84,1.33,2.09,1.15,0.23,1.33,0.12,11.0,21.0,32200718949.0,79715.0,90319089735.0,876865.0
20.0,0.66,0.48,0.84,0.19,0.33,0.68,0.23,0.19,0.12,10.0,20.0,29171383020.0,79715.0,115688219840.0,797150.0
