round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
37.0,0.76,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,26279177524.0,79715.0,164880646078.0,1674015.0
38.0,0.76,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,27550750630.0,79715.0,200484693046.0,1674015.0
39.0,0.76,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,24159889014.0,79715.0,131183958769.0,1674015.0
40.0,0.77,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,25855319822.0,79715.0,160853997909.0,1674015.0
41.0,0.76,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,25855319822.0,79715.0,204935198917.0,1674015.0
42.0,0.77,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,38782979733.0,79715.0,269785427323.0,1674015.0
43.0,0.76,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,27762679481.0,79715.0,164668717227.0,1674015.0
44.0,0.77,0.14,0.21,2.05,2.6,4.89,0.21,2.05,0.3,21.0,17.0,23312173610.0,79715.0,136906037746.0,1674015.0
45.0,0.77,0.82,1.26,1.63,2.24,2.23,1.26,1.63,1.8,20.0,16.0,36900552880.0,79715.0,193279112112.0,1594300.0
46.0,0.78,0.82,1.26,1.63,2.24,2.23,1.26,1.63,1.8,20.0,16.0,35903240640.0,79715.0,176723728928.0,1594300.0
47.0,0.78,0.82,1.26,1.63,2.24,2.23,1.26,1.63,1.8,20.0,16.0,23736031312.0,79715.0,156976946576.0,1594300.0
48.0,0.78,0.82,1.26,1.63,2.24,2.23,1.26,1.63,1.8,20.0,16.0,23736031312.0,79715.0,138028014016.0,1594300.0
49.0,0.78,0.82,1.26,1.63,2.24,2.23,1.26,1.63,1.8,20.0,16.0,25531193344.0,79715.0,206443633680.0,1594300.0
50.0,0.78,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,25855319822.0,79715.0,155131918932.0,1674015.0
51.0,0.78,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,26703035226.0,79715.0,181411096456.0,1674015.0
52.0,0.78,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,25643390971.0,79715.0,167847649992.0,1674015.0
53.0,0.79,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,24795675567.0,79715.0,122494875878.0,1674015.0
54.0,0.78,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,47895920326.0,79715.0,196246116026.0,1674015.0
55.0,0.79,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,25431462120.0,79715.0,151105270763.0,1674015.0
56.0,0.79,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,23100244759.0,79715.0,129700456812.0,1674015.0
57.0,0.79,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,26703035226.0,79715.0,203451696960.0,1674015.0
58.0,0.79,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,23312173610.0,79715.0,128640812557.0,1674015.0
59.0,0.8,0.82,1.26,0.45,0.49,0.32,1.26,0.45,1.8,21.0,17.0,26914964077.0,79715.0,200272764195.0,1674015.0
60.0,0.8,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,27376220988.0,79715.0,195897056742.0,1753730.0
61.0,0.79,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,70908900264.0,79715.0,223497672984.0,1753730.0
62.0,0.8,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,28722592512.0,79715.0,225068439762.0,1753730.0
63.0,0.8,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,49815746388.0,79715.0,194326289964.0,1753730.0
64.0,0.81,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,26254244718.0,79715.0,183555317772.0,1753730.0
65.0,0.8,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,27825011496.0,79715.0,187370037090.0,1753730.0
66.0,0.81,0.69,0.73,0.45,0.49,0.32,0.73,0.45,0.77,22.0,18.0,28498197258.0,79715.0,195672661488.0,1753730.0
