round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
13.0,0.64,0.51,0.39,2.45,1.62,0.51,1.92,0.36,1.62,18.0,22.0,30991477858.0,79715.0,153586084960.0,1434870.0
14.0,0.66,0.51,0.39,2.45,1.62,0.51,1.92,0.36,1.62,18.0,22.0,32088521322.0,79715.0,148649389372.0,1434870.0
15.0,0.66,0.51,0.39,0.69,0.62,0.51,0.68,0.36,0.62,17.0,23.0,36414363163.0,79715.0,215332179019.0,1355155.0
16.0,0.66,0.51,0.39,0.69,0.62,0.51,0.68,0.36,0.62,17.0,23.0,27525817824.0,79715.0,157126543412.0,1355155.0
17.0,0.68,0.51,0.39,0.69,0.62,0.51,0.68,0.36,0.62,17.0,23.0,35554181356.0,79715.0,170029270517.0,1355155.0
18.0,0.68,2.03,1.56,5.04,5.82,2.03,5.12,1.44,5.82,16.0,24.0,37100015328.0,79715.0,229780740096.0,1275440.0
19.0,0.69,2.03,1.56,5.04,5.82,2.03,5.12,1.44,5.82,16.0,24.0,32911303920.0,79715.0,144809737248.0,1275440.0
20.0,0.7,2.03,1.56,5.04,5.82,2.03,5.12,1.44,5.82,16.0,24.0,36800821656.0,79715.0,165154906944.0,1275440.0
21.0,0.71,2.03,1.56,0.53,0.51,2.03,0.63,1.44,0.51,17.0,23.0,14049636181.0,79715.0,121859089325.0,1355155.0
22.0,0.71,2.76,2.19,0.53,0.51,2.76,0.63,2.85,0.51,18.0,22.0,33459825652.0,79715.0,205695649500.0,1434870.0
23.0,0.72,2.76,2.19,0.53,0.51,2.76,0.63,2.85,0.51,18.0,22.0,35105390848.0,79715.0,218860171068.0,1434870.0
24.0,0.71,0.67,0.55,2.13,2.03,0.67,2.52,0.85,2.03,17.0,23.0,30393090514.0,79715.0,162287634254.0,1355155.0
25.0,0.74,0.67,0.55,2.13,2.03,0.67,2.52,0.85,2.03,17.0,23.0,36701090432.0,79715.0,211031269984.0,1355155.0
26.0,0.72,0.67,0.55,0.44,0.56,0.67,0.49,0.85,0.56,16.0,22.0,50189738478.0,79715.0,211455127686.0,1275440.0
27.0,0.74,0.67,0.55,0.44,0.56,0.67,0.49,0.85,0.56,16.0,22.0,33459825652.0,79715.0,167024867394.0,1275440.0
28.0,0.72,0.67,0.55,0.44,0.56,0.67,0.49,0.85,0.56,16.0,22.0,34556869116.0,79715.0,175252693374.0,1275440.0
29.0,0.75,0.67,0.55,0.44,0.56,0.67,0.49,0.85,0.56,16.0,22.0,32637043054.0,79715.0,147826606774.0,1275440.0
30.0,0.75,2.68,2.2,4.76,6.27,9.53,1.96,4.76,2.23,15.0,21.0,30891746634.0,79715.0,126446725629.0,1195725.0
31.0,0.76,2.68,2.2,4.76,6.27,9.53,1.96,4.76,2.23,15.0,21.0,31677130023.0,79715.0,171737167728.0,1195725.0
32.0,0.76,2.68,2.2,4.76,6.27,9.53,1.96,4.76,2.23,15.0,21.0,32986102338.0,79715.0,153673349781.0,1195725.0
33.0,0.75,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,39493564704.0,79715.0,211455127686.0,1275440.0
34.0,0.75,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,29894434394.0,79715.0,139873041660.0,1275440.0
35.0,0.77,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,34831129982.0,79715.0,112172694194.0,1275440.0
36.0,0.76,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,8227825980.0,79715.0,94345737904.0,1275440.0
37.0,0.77,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,34556869116.0,79715.0,164830780466.0,1275440.0
38.0,0.77,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,33459825652.0,79715.0,181286432426.0,1275440.0
39.0,0.73,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,56223477530.0,79715.0,167847649992.0,1275440.0
40.0,0.75,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,34008347384.0,79715.0,212003649418.0,1275440.0
41.0,0.76,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,34556869116.0,79715.0,143438432918.0,1275440.0
42.0,0.77,2.68,2.2,0.69,0.62,0.65,1.96,0.69,2.23,16.0,22.0,49366955880.0,79715.0,271518257340.0,1275440.0
43.0,0.78,2.89,3.72,2.77,2.47,2.6,3.72,2.77,3.45,17.0,23.0,37274544970.0,79715.0,240277451422.0,1355155.0
44.0,0.78,2.89,3.72,2.77,2.47,2.6,3.72,2.77,3.45,17.0,23.0,35554181356.0,79715.0,223360542551.0,1355155.0
45.0,0.77,2.89,3.72,2.77,2.47,2.6,3.72,2.77,3.45,17.0,23.0,58779090145.0,79715.0,235689815118.0,1355155.0
46.0,0.79,2.89,3.72,2.77,2.47,2.6,3.72,2.77,3.45,17.0,23.0,36701090432.0,79715.0,176623997704.0,1355155.0
47.0,0.79,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,34556869116.0,79715.0,173332867312.0,1275440.0
48.0,0.79,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,31814260456.0,79715.0,226813736182.0,1275440.0
49.0,0.79,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,34831129982.0,79715.0,152214780630.0,1275440.0
50.0,0.79,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,31539999590.0,79715.0,151117737166.0,1275440.0
51.0,0.79,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,31814260456.0,79715.0,137953215598.0,1275440.0
52.0,0.8,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,34282608250.0,79715.0,177995302034.0,1275440.0
53.0,0.8,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,34831129982.0,79715.0,205147127768.0,1275440.0
54.0,0.8,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,33734086518.0,79715.0,233395996966.0,1275440.0
55.0,0.8,0.86,0.99,2.77,2.47,2.6,0.99,2.77,0.93,16.0,22.0,34282608250.0,79715.0,152763302362.0,1275440.0
56.0,0.8,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,24085090596.0,79715.0,127020180167.0,1355155.0
57.0,0.8,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,36414363163.0,79715.0,240564178691.0,1355155.0
58.0,0.8,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,31539999590.0,79715.0,145370725383.0,1355155.0
59.0,0.81,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,35554181356.0,79715.0,182645270353.0,1355155.0
60.0,0.81,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,34407272280.0,79715.0,128167089243.0,1355155.0
61.0,0.81,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,31539999590.0,79715.0,132467998278.0,1355155.0
62.0,0.8,3.45,3.96,1.16,1.06,0.97,3.96,1.16,3.74,17.0,23.0,33260363204.0,79715.0,200135633762.0,1355155.0
