round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
18.0,0.63,1.13,2.33,4.42,5.43,1.13,7.19,1.43,6.35,20.0,24.0,94545200352.0,79715.0,244441230024.0,1594300.0
19.0,0.67,1.13,2.33,4.42,5.43,1.13,7.19,1.43,6.35,20.0,24.0,35903240640.0,79715.0,220505736264.0,1594300.0
20.0,0.69,1.13,2.33,4.42,5.43,1.13,7.19,1.43,6.35,20.0,24.0,35604046968.0,79715.0,247133973072.0,1594300.0
21.0,0.69,1.13,2.33,0.04,0.21,1.13,0.15,1.43,0.21,21.0,23.0,67667635484.0,79715.0,310812359596.0,1674015.0
22.0,0.7,1.13,2.33,0.04,0.21,1.13,0.15,1.43,0.21,21.0,23.0,36701090432.0,79715.0,266943087439.0,1674015.0
23.0,0.71,1.15,2.81,0.04,0.21,1.15,0.15,18.57,0.21,22.0,22.0,31265738724.0,79715.0,224071127522.0,1753730.0
24.0,0.72,1.15,2.81,0.04,0.21,1.15,0.15,18.57,0.21,22.0,22.0,35928173446.0,79715.0,272615300804.0,1753730.0
25.0,0.72,2.74,1.77,0.04,0.21,2.74,0.15,1.52,0.21,23.0,21.0,47123003340.0,79715.0,283523403429.0,1833445.0
26.0,0.73,2.74,1.77,0.04,0.21,2.74,0.15,1.52,0.21,23.0,21.0,30629952171.0,79715.0,162574361523.0,1833445.0
27.0,0.74,0.47,0.74,0.21,1.06,0.47,0.76,0.38,1.06,24.0,22.0,50738260210.0,79715.0,228733562244.0,1913160.0
28.0,0.74,0.87,1.48,0.21,1.06,0.47,1.48,0.38,1.32,25.0,23.0,38134726777.0,79715.0,363283449823.0,1992875.0
29.0,0.73,0.87,1.48,0.21,1.06,0.47,1.48,0.38,1.32,25.0,23.0,58779090145.0,79715.0,329736359350.0,1992875.0
30.0,0.75,0.87,1.48,0.21,1.06,0.47,1.48,0.38,1.32,25.0,23.0,37274544970.0,79715.0,297622905222.0,1992875.0
31.0,0.74,2.37,1.62,1.07,5.28,2.33,1.62,1.92,1.87,24.0,22.0,61982955716.0,79715.0,256159648844.0,1913160.0
32.0,0.76,2.37,1.62,1.07,5.28,2.33,1.62,1.92,1.87,24.0,22.0,33185564786.0,79715.0,243817909874.0,1913160.0
33.0,0.76,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,35267454087.0,79715.0,291028178035.0,1992875.0
34.0,0.76,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,33833817742.0,79715.0,301063632450.0,1992875.0
35.0,0.77,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,35840908625.0,79715.0,367584358858.0,1992875.0
36.0,0.77,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,31826726859.0,79715.0,283859996310.0,1992875.0
37.0,0.77,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,35267454087.0,79715.0,236549996925.0,1992875.0
38.0,0.77,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,35267454087.0,79715.0,176337270435.0,1992875.0
39.0,0.78,2.37,1.62,0.45,0.25,0.12,1.62,0.45,1.87,25.0,23.0,34693999549.0,79715.0,311672541403.0,1992875.0
40.0,0.78,16.44,14.57,2.25,1.23,0.6,14.57,2.25,11.66,26.0,24.0,38895177360.0,79715.0,314153355600.0,2072590.0
41.0,0.77,16.44,14.57,2.25,1.23,0.6,14.57,2.25,11.66,26.0,24.0,46075825488.0,79715.0,388652579928.0,2072590.0
42.0,0.78,16.44,14.57,2.25,1.23,0.6,14.57,2.25,11.66,26.0,24.0,33808884936.0,79715.0,272565435192.0,2072590.0
43.0,0.79,16.44,14.57,2.25,1.23,0.6,14.57,2.25,11.66,26.0,24.0,32911303920.0,79715.0,240252518616.0,2072590.0
44.0,0.79,16.44,14.57,2.25,1.23,0.6,14.57,2.25,11.66,26.0,24.0,43083888768.0,79715.0,396730809072.0,2072590.0
45.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,35554181356.0,79715.0,271530723743.0,1992875.0
46.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,41288726736.0,79715.0,266943087439.0,1992875.0
47.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,35840908625.0,79715.0,273537814626.0,1992875.0
48.0,0.78,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,41288726736.0,79715.0,254613814872.0,1992875.0
49.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,36701090432.0,79715.0,261495269328.0,1992875.0
50.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,53044544765.0,79715.0,332316904771.0,1992875.0
51.0,0.79,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,35554181356.0,79715.0,332890359309.0,1992875.0
52.0,0.8,0.21,0.32,2.25,1.23,0.6,0.32,2.25,0.27,25.0,23.0,47883453923.0,79715.0,280419269082.0,1992875.0
53.0,0.8,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,33459825652.0,79715.0,191982606200.0,1913160.0
54.0,0.8,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,35105390848.0,79715.0,279197561588.0,1913160.0
55.0,0.8,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,35379651714.0,79715.0,313754430704.0,1913160.0
56.0,0.8,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,49366955880.0,79715.0,269324170412.0,1913160.0
57.0,0.81,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,34831129982.0,79715.0,204598606036.0,1913160.0
58.0,0.81,0.21,0.32,0.53,0.69,1.97,0.32,0.53,0.27,24.0,22.0,34282608250.0,79715.0,324724865344.0,1913160.0
59.0,0.81,0.21,0.32,6.15,2.41,1.75,0.32,6.15,0.27,23.0,21.0,43719675321.0,79715.0,328813845528.0,1833445.0
60.0,0.81,0.21,0.32,6.15,2.41,1.75,0.32,6.15,0.27,23.0,21.0,31415335560.0,79715.0,189015602286.0,1833445.0
61.0,0.81,0.21,0.32,6.15,2.41,1.75,0.32,6.15,0.27,23.0,21.0,47908386729.0,79715.0,233520660996.0,1833445.0
