round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.12,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,31664663620.0,79715.0,232124423860.0,1594300.0
2.0,0.24,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,25182134060.0,79715.0,194226558740.0,1594300.0
3.0,0.33,1000000000.0,1000000000.0,0.17,0.01,0.22,1000000000.0,0.17,1000000000.0,21.0,21.0,26703035226.0,79715.0,180638179470.0,1674015.0
4.0,0.38,1.58,25.82,0.17,0.01,0.22,25.82,0.17,30.78,22.0,22.0,35105390848.0,79715.0,220779997130.0,1753730.0
5.0,0.4,4.44,3.01,0.7,0.05,0.86,3.01,0.7,2.93,23.0,23.0,34980726818.0,79715.0,170029270517.0,1833445.0
6.0,0.47,1.46,1.92,0.7,0.05,0.86,1.92,0.7,2.0,24.0,24.0,54453248304.0,79715.0,429342919320.0,1913160.0
7.0,0.51,0.8,1.29,0.7,0.05,0.86,1.29,0.7,1.19,25.0,25.0,36775888850.0,79715.0,323814817925.0,1992875.0
8.0,0.55,0.29,0.5,0.7,0.05,0.86,0.5,0.7,0.59,26.0,26.0,41488189184.0,79715.0,382145117562.0,2072590.0
9.0,0.55,0.31,0.18,0.7,0.05,0.86,0.18,0.7,0.08,25.0,25.0,98484583700.0,79715.0,444427266950.0,1992875.0
10.0,0.59,0.31,0.18,0.7,0.05,0.86,0.18,0.7,0.08,25.0,25.0,37710869075.0,79715.0,233745056250.0,1992875.0
11.0,0.61,0.31,0.18,8.15,21.26,50.29,0.18,8.15,0.08,24.0,24.0,35005659624.0,79715.0,272864628864.0,1913160.0
12.0,0.63,0.31,0.18,0.28,0.12,0.64,0.18,0.28,0.08,23.0,23.0,53044544765.0,79715.0,285580359924.0,1833445.0
13.0,0.64,0.31,0.18,3.49,6.31,1.44,0.18,3.49,0.08,22.0,22.0,30168695260.0,79715.0,191434084468.0,1753730.0
14.0,0.65,0.31,0.18,3.49,6.31,1.44,0.18,3.49,0.08,22.0,22.0,34282608250.0,79715.0,280294605052.0,1753730.0
15.0,0.65,0.31,0.18,0.15,0.42,0.57,0.18,0.15,0.08,21.0,23.0,35840908625.0,79715.0,145083998114.0,1674015.0
16.0,0.67,0.31,0.18,0.15,0.42,0.57,0.18,0.15,0.08,21.0,23.0,35554181356.0,79715.0,244004905919.0,1674015.0
17.0,0.68,0.31,0.18,2.02,2.9,0.57,2.5,0.15,2.9,20.0,24.0,39194371032.0,79715.0,289918668168.0,1594300.0
18.0,0.69,0.31,0.18,2.02,2.9,0.57,2.5,0.15,2.9,20.0,24.0,37399209000.0,79715.0,241748486976.0,1594300.0
19.0,0.7,0.31,0.18,7.22,0.72,0.57,0.84,0.15,0.72,19.0,25.0,38645849300.0,79715.0,298258691775.0,1514585.0
20.0,0.7,0.31,0.18,7.22,0.72,0.57,0.84,0.15,0.72,19.0,25.0,32100987725.0,79715.0,195410867025.0,1514585.0
21.0,0.7,0.31,0.18,0.15,0.29,0.57,0.07,0.15,0.29,18.0,26.0,39867556794.0,79715.0,189613989630.0,1434870.0
22.0,0.71,0.31,0.18,0.15,0.29,0.57,0.07,0.15,0.29,18.0,26.0,40191683272.0,79715.0,205496187052.0,1434870.0
23.0,0.71,0.31,0.18,0.15,0.29,0.57,0.07,0.15,0.29,18.0,26.0,40839936228.0,79715.0,207116819442.0,1434870.0
24.0,0.72,0.31,0.18,0.15,0.29,0.57,0.07,0.15,0.29,18.0,26.0,39867556794.0,79715.0,233046937682.0,1434870.0
25.0,0.72,0.31,0.18,8.73,18.74,0.57,67.47,0.15,18.74,17.0,27.0,37025216910.0,79715.0,162910954404.0,1355155.0
26.0,0.71,0.31,0.18,8.73,18.74,0.57,67.47,0.15,18.74,17.0,27.0,40727738601.0,79715.0,290816249184.0,1355155.0
27.0,0.73,0.31,0.18,8.73,18.74,0.57,67.47,0.15,18.74,17.0,27.0,42074110125.0,79715.0,219458558412.0,1355155.0
28.0,0.73,0.31,0.18,0.26,0.47,0.57,0.34,0.15,0.47,16.0,28.0,43283351216.0,79715.0,195124139756.0,1275440.0
29.0,0.74,0.31,0.18,0.26,0.47,0.57,0.34,0.15,0.47,16.0,28.0,42934291932.0,79715.0,219558289636.0,1275440.0
30.0,0.74,0.31,0.18,0.26,0.47,0.57,0.34,0.15,0.47,16.0,28.0,43632410500.0,79715.0,296700391400.0,1275440.0
