round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
1.0,0.13,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,41637786020.0,79715.0,307421497980.0,1594300.0
2.0,0.22,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,20.0,20.0,28423398840.0,79715.0,192979918440.0,1594300.0
3.0,0.28,1000000000.0,1000000000.0,0.18,0.31,0.11,1000000000.0,0.18,1000000000.0,21.0,21.0,30629952171.0,79715.0,129588259185.0,1674015.0
4.0,0.31,7.0,2.93,0.18,0.31,0.11,2.93,0.18,3.29,22.0,22.0,61982955716.0,79715.0,297024517878.0,1753730.0
5.0,0.39,5.16,1.58,0.18,0.31,0.11,1.58,0.18,1.66,23.0,23.0,90605817004.0,79715.0,463064539435.0,1833445.0
6.0,0.47,0.51,1.42,0.18,0.31,0.11,1.42,0.18,1.28,24.0,24.0,37399209000.0,79715.0,265683980736.0,1913160.0
7.0,0.5,1.08,0.01,0.18,0.31,0.11,0.01,0.18,0.02,23.0,25.0,48307311625.0,79715.0,388640113525.0,1833445.0
8.0,0.54,1.08,0.01,3.03,49.61,0.11,70.32,0.18,49.61,22.0,26.0,41164062706.0,79715.0,341629307812.0,1753730.0
9.0,0.59,1.08,0.01,0.12,0.01,0.11,0.07,0.18,0.01,23.0,27.0,42074110125.0,79715.0,314041157973.0,1833445.0
10.0,0.6,2.55,8.87,0.12,0.01,0.11,8.87,0.18,60.1,24.0,28.0,38745580524.0,79715.0,230728186724.0,1913160.0
11.0,0.62,6.29,6.56,0.12,0.01,0.11,6.56,0.18,7.94,25.0,29.0,44829185188.0,79715.0,352126019138.0,1992875.0
12.0,0.63,0.38,0.49,0.12,0.01,0.11,0.49,0.18,0.45,26.0,30.0,62456679030.0,79715.0,351552564600.0,2072590.0
13.0,0.64,1.95,0.44,0.12,0.01,0.11,0.44,0.18,0.59,27.0,31.0,64538568331.0,79715.0,505487708844.0,2152305.0
14.0,0.66,1.95,0.44,0.12,0.01,0.11,0.44,0.18,0.59,27.0,31.0,51398979569.0,79715.0,403462666692.0,2152305.0
15.0,0.66,0.04,0.27,0.12,0.01,0.11,0.27,0.18,0.4,28.0,32.0,48269912416.0,79715.0,366213054528.0,2232020.0
