round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
29.0,0.7,0.8,0.89,0.3,0.06,0.27,0.3,0.35,0.06,9.0,33.0,51012521076.0,79715.0,132879389577.0,717435.0
30.0,0.71,0.8,0.89,0.3,0.06,0.27,0.3,0.35,0.06,9.0,33.0,102847824750.0,79715.0,306897909054.0,717435.0
31.0,0.71,0.8,0.89,0.3,0.06,0.27,0.3,0.35,0.06,9.0,33.0,60885912252.0,79715.0,207752605995.0,717435.0
32.0,0.7,0.8,0.89,0.3,0.06,0.27,0.3,0.35,0.06,9.0,33.0,12341738970.0,79715.0,83101042398.0,717435.0
33.0,0.72,0.8,0.89,0.3,0.06,0.27,0.3,0.35,0.06,9.0,33.0,34968260415.0,79715.0,127942693989.0,717435.0
34.0,0.73,0.8,0.89,8.76,36.17,25.81,0.3,8.76,0.06,8.0,32.0,47472062624.0,79715.0,133639840160.0,637720.0
35.0,0.7,0.8,0.89,1.61,1.98,1.5,0.3,1.61,0.06,7.0,31.0,11593754790.0,79715.0,65697943810.0,558005.0
36.0,0.7,0.8,0.89,1.61,1.98,1.5,0.3,1.61,0.06,7.0,31.0,13139588762.0,79715.0,77678157093.0,558005.0
37.0,0.7,0.8,0.89,1.61,1.98,1.5,0.3,1.61,0.06,7.0,31.0,41737517244.0,79715.0,88112536404.0,558005.0
38.0,0.7,0.8,0.89,1.61,1.98,1.5,0.3,1.61,0.06,7.0,31.0,11593754790.0,79715.0,61833358880.0,558005.0
39.0,0.74,0.8,0.89,1.61,1.98,1.5,0.3,1.61,0.06,7.0,31.0,48693770118.0,79715.0,110140670505.0,558005.0
40.0,0.73,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,11967746880.0,79715.0,48269912416.0,478290.0
41.0,0.72,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,49067762208.0,79715.0,125262417344.0,478290.0
42.0,0.73,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,11967746880.0,79715.0,64226908256.0,478290.0
43.0,0.71,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,36302165536.0,79715.0,85768852640.0,478290.0
44.0,0.73,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,49865612000.0,79715.0,134038765056.0,478290.0
45.0,0.73,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,11967746880.0,79715.0,59838734400.0,478290.0
46.0,0.74,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,11967746880.0,79715.0,49067762208.0,478290.0
47.0,0.74,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,47073137728.0,79715.0,92151650976.0,478290.0
48.0,0.76,0.8,0.89,0.23,0.44,0.21,0.3,0.23,0.06,6.0,32.0,11967746880.0,79715.0,61833358880.0,478290.0
49.0,0.74,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,45215643681.0,79715.0,158447982130.0,558005.0
50.0,0.74,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,47147936146.0,79715.0,154969855693.0,558005.0
51.0,0.73,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,45215643681.0,79715.0,87726077911.0,558005.0
52.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,45602102174.0,79715.0,96228164757.0,558005.0
53.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,47920853132.0,79715.0,158061523637.0,558005.0
54.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,40578141765.0,79715.0,182021950203.0,558005.0
55.0,0.77,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,47534394639.0,79715.0,90817745855.0,558005.0
56.0,0.76,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,57195856964.0,79715.0,127917761183.0,558005.0
57.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,39032307793.0,79715.0,90044828869.0,558005.0
58.0,0.76,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,11593754790.0,79715.0,59514607922.0,558005.0
59.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,11593754790.0,79715.0,68789611754.0,558005.0
60.0,0.75,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,45602102174.0,79715.0,85020868460.0,558005.0
61.0,0.76,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,47534394639.0,79715.0,109367753519.0,558005.0
62.0,0.76,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,42123975737.0,79715.0,123666717760.0,558005.0
63.0,0.78,0.8,0.89,0.27,0.01,0.21,0.23,0.23,0.01,7.0,31.0,45988560667.0,79715.0,132168804606.0,558005.0
64.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,37773201090.0,79715.0,108831698190.0,637720.0
65.0,0.76,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,35155256460.0,79715.0,80782291440.0,637720.0
66.0,0.77,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,45627034980.0,79715.0,180638179470.0,637720.0
67.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,48244979610.0,79715.0,119303476710.0,637720.0
68.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,38147193180.0,79715.0,127157310600.0,637720.0
69.0,0.77,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,11219762700.0,79715.0,60212726490.0,637720.0
70.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,43009090350.0,79715.0,142490986290.0,637720.0
71.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,36277232730.0,79715.0,115937547900.0,637720.0
72.0,0.77,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,13089723150.0,79715.0,72180473370.0,637720.0
73.0,0.78,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,13089723150.0,79715.0,80782291440.0,637720.0
74.0,0.79,9.62,5.99,0.27,0.01,9.62,0.23,12.13,0.01,8.0,30.0,43757074530.0,79715.0,108083714010.0,637720.0
75.0,0.79,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,39406299883.0,79715.0,124726362015.0,717435.0
76.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,44467659501.0,79715.0,145333326174.0,717435.0
77.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,42660031066.0,79715.0,170640124264.0,717435.0
78.0,0.79,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,42298505379.0,79715.0,108096180413.0,717435.0
79.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,39767825570.0,79715.0,181124369187.0,717435.0
80.0,0.79,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,45913762249.0,79715.0,179678266439.0,717435.0
81.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,42298505379.0,79715.0,119665002397.0,717435.0
82.0,0.78,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,42298505379.0,79715.0,115688219840.0,717435.0
83.0,0.78,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,85320062132.0,79715.0,214384732391.0,717435.0
84.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,46275287936.0,79715.0,151117737166.0,717435.0
85.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,37598671448.0,79715.0,142079594991.0,717435.0
86.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,38683248509.0,79715.0,133041452816.0,717435.0
87.0,0.8,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,39767825570.0,79715.0,133041452816.0,717435.0
88.0,0.81,0.69,0.68,0.27,0.01,0.69,0.23,0.57,0.01,9.0,29.0,44106133814.0,79715.0,143164172052.0,717435.0
